,audio_status,audio_status_time,audio_status_realtime,audio_status_trialtime
1487,1,3618.643816105,08:24:16:868957,2.4748939831988537
1488,1,3618.644436615,08:24:16:869576,2.475506295199011
1489,1,3618.645170529,08:24:16:870312,2.4762503851989095
1490,1,3618.645874659,08:24:16:871016,2.4769616631988356
1491,1,3618.646559994,08:24:16:871701,2.477665835198877
1492,1,3618.647311298,08:24:16:872453,2.478390501199101
1493,1,3618.647925585,08:24:16:873066,2.478995267199025
1494,1,3618.648579766,08:24:16:873721,2.479659430198808
1495,1,3618.649246656,08:24:16:874387,2.48032099719876
1496,1,3618.649991486,08:24:16:875133,2.4810674241989545
1497,1,3618.659599133,08:24:16:884748,2.490644334198805
1498,1,3618.660457063,08:24:16:885600,2.4915473431988175
1499,1,3618.66115954,08:24:16:886302,2.4922797731987885
1500,1,3618.661915725,08:24:16:887057,2.4929921331990954
1501,1,3618.662537206,08:24:16:887678,2.493609240199021
1502,1,3618.663168349,08:24:16:888309,2.4942399751989797
1503,1,3618.663805466,08:24:16:888947,2.494880271198781
1504,1,3618.66447759,08:24:16:889620,2.495569654198789
1505,1,3618.665229127,08:24:16:890372,2.4963179141986984
1506,1,3618.665916543,08:24:16:891060,2.497036640198985
1507,1,3618.666655147,08:24:16:891798,2.4977382971987936
1508,1,3618.6766623,08:24:16:901811,2.5077083531987228
1509,1,3618.677478826,08:24:16:902620,2.5085546701989188
1510,1,3618.678115646,08:24:16:903259,2.509202314198774
1511,1,3618.67876531,08:24:16:903908,2.5098478921991045
1512,1,3618.679476462,08:24:16:904620,2.510558774198671
1513,1,3618.680153536,08:24:16:905296,2.5112346791988784
1514,1,3618.680846332,08:24:16:905989,2.511984585199116
1515,1,3618.681644274,08:24:16:906787,2.5127263571989715
1516,1,3618.682348544,08:24:16:907493,2.513437516198792
1517,1,3618.683001809,08:24:16:908145,2.51408386419871
1518,1,3618.683705109,08:24:16:908848,2.5148303361988837
1519,1,3618.692943693,08:24:16:918092,2.523989022198748
1520,1,3618.693764746,08:24:16:918908,2.524848994198692
1521,1,3618.694459973,08:24:16:919603,2.525539904198922
1522,1,3618.695125624,08:24:16:920268,2.526240172198868
1523,1,3618.695879854,08:24:16:921023,2.526960613198753
1524,1,3618.696510107,08:24:16:921652,2.5275869851989228
1525,1,3618.697142855,08:24:16:922285,2.528219947198977
1526,1,3618.697875699,08:24:16:923019,2.5289606941987586
1527,1,3618.698579147,08:24:16:923723,2.5296613611990324
1528,1,3618.699251153,08:24:16:924394,2.5303728971989585
1529,1,3618.700098766,08:24:16:925242,2.531187815198791
1530,1,3618.709778623,08:24:16:934932,2.540826633198776
1531,1,3618.710704583,08:24:16:935878,2.541828907199033
1532,1,3618.711448538,08:24:16:936592,2.542527997198704
1533,1,3618.712104697,08:24:16:937249,2.543194413198762
1534,1,3618.712809977,08:24:16:937954,2.543896869198761
1535,1,3618.713713456,08:24:16:938858,2.5448073441989436
1536,1,3618.714424825,08:24:16:939568,2.5455079171988473
1537,1,3618.715148172,08:24:16:940294,2.5462440971987235
1538,1,3618.715902727,08:24:16:941048,2.5470518261990946
1539,1,3618.716677787,08:24:16:941822,2.5477575531990624
1540,1,3618.717330862,08:24:16:942476,2.5484127961990453
1541,1,3618.726127375,08:24:16:951275,2.5571720231987456
1542,1,3618.7269539,08:24:16:952098,2.5580315611987317
1543,1,3618.727623567,08:24:16:952766,2.5586972291989696
1544,1,3618.728238053,08:24:16:953380,2.55930625919882
1545,1,3618.72887126,08:24:16:954014,2.5599397571991176
1546,1,3618.729554333,08:24:16:954699,2.5606405031990107
1547,1,3618.730268352,08:24:16:955413,2.561358721198758
1548,1,3618.730965458,08:24:16:956110,2.562043593198723
1549,1,3618.731652592,08:24:16:956796,2.562734554198869
1550,1,3618.732362419,08:24:16:957506,2.5634356121991004
1551,1,3618.733036527,08:24:16:958183,2.5641312761990775
1552,1,3618.742927729,08:24:16:968077,2.573972474198854
1553,1,3618.743778224,08:24:16:968923,2.5748607991990866
1554,1,3618.744474772,08:24:16:969619,2.5755575761991167
1555,1,3618.74522469,08:24:16:970370,2.576316375198985
1556,1,3618.745933354,08:24:16:971078,2.577076532199044
1557,1,3618.746675208,08:24:16:971820,2.577754841198839
1558,1,3618.747309669,08:24:16:972454,2.5783881521988405
1559,1,3618.747939904,08:24:16:973084,2.5790134711987776
1560,1,3618.748593647,08:24:16:973739,2.5796721511987926
1561,1,3618.749218059,08:24:16:974362,2.5802941101987926
1562,1,3618.749859662,08:24:16:975004,2.580939856198711
1563,1,3618.759158794,08:24:16:984306,2.5902025171990317
1564,1,3618.759931852,08:24:16:985079,2.591016894198674
1565,1,3618.760639866,08:24:16:985784,2.5917151031990215
1566,1,3618.761283622,08:24:16:986428,2.592358377198707
1567,1,3618.761911506,08:24:16:987055,2.5929844931988555
1568,1,3618.762550105,08:24:16:987694,2.5936256131990376
1569,1,3618.763181343,08:24:16:988326,2.5942573991987956
1570,1,3618.763817309,08:24:16:988961,2.5948913151987654
1571,1,3618.769581354,08:24:16:994726,2.6006627061988183
1572,1,3618.77564311,08:24:17:000790,2.6067434541987495
1573,1,3618.781964007,08:24:17:007109,2.613045434198739
1574,1,3618.809110656,08:24:17:034260,2.640154627199081
1575,1,3618.809895066,08:24:17:035044,2.64099733519879
1576,1,3618.810625628,08:24:17:035773,2.6417290141989724
1577,1,3618.811498427,08:24:17:036647,2.64261807119874
1578,1,3618.812378897,08:24:17:037536,2.6435424261990192
1579,1,3618.813483538,08:24:17:038631,2.644579746198815
1580,1,3618.814188297,08:24:17:039335,2.6452644711989706
1581,1,3618.814920857,08:24:17:040069,2.646011955198901
1582,1,3618.815891927,08:24:17:041039,2.646984869199059
1583,1,3618.816662384,08:24:17:041810,2.647755947198675
1584,1,3618.817363357,08:24:17:042510,2.64845063419898
1585,1,3618.830601773,08:24:17:055755,2.6616491841987227
1586,1,3618.831474856,08:24:17:056622,2.6625576211990847
1587,1,3618.832344864,08:24:17:057504,2.663507594199018
1588,1,3618.833273147,08:24:17:058422,2.664384592198985
1589,1,3618.834180272,08:24:17:059330,2.6652739831988583
1590,1,3618.835576337,08:24:17:060726,2.6667494411990447
1591,1,3618.836468583,08:24:17:061619,2.667611026198756
1592,1,3618.837329062,08:24:17:062477,2.6684170601988626
1593,1,3618.838334353,08:24:17:063484,2.6694505911987108
1594,1,3618.839125656,08:24:17:064276,2.6703562761990725
1595,1,3618.840244493,08:24:17:065393,2.671344984199095
1596,1,3618.863654816,08:24:17:088813,2.6947020591987894
1597,1,3618.864675186,08:24:17:089824,2.695885313198687
1598,1,3618.86561513,08:24:17:090765,2.6968304961987997
1599,1,3618.866478227,08:24:17:091627,2.69758050019891
1600,1,3618.867279874,08:24:17:092429,2.698376876198836
1601,1,3618.867995205,08:24:17:093143,2.6990992711989747
1602,1,3618.868797069,08:24:17:093944,2.6998755841987077
1603,1,3618.869498538,08:24:17:094647,2.700588470198909
1604,1,3618.870237509,08:24:17:095385,2.701346201198703
1605,1,3618.871032073,08:24:17:096180,2.702115715198943
1606,1,3618.871759058,08:24:17:096909,2.702853999198851
1607,1,3618.895811274,08:24:17:120964,2.726855926198823
1608,1,3618.896737113,08:24:17:121887,2.7278278951989705
1609,1,3618.897482743,08:24:17:122633,2.728587421198881
1610,1,3618.898350977,08:24:17:123500,2.729437150198919
1611,1,3618.899073888,08:24:17:124224,2.7301646001988047
1612,1,3618.89981463,08:24:17:124967,2.73095059419893
1613,1,3618.900552806,08:24:17:125702,2.7316412311988643
1614,1,3618.901267458,08:24:17:126417,2.7323564411990446
1615,1,3618.901985465,08:24:17:127134,2.733126759198967
1616,1,3618.902733403,08:24:17:127881,2.7338100341989957
1617,1,3618.903418188,08:24:17:128566,2.734494154198728
1618,1,3618.909538093,08:24:17:134694,2.7405845131988826
1619,1,3618.910365687,08:24:17:135515,2.7414527321989226
1620,1,3618.91108859,08:24:17:136238,2.742178027198861
1621,1,3618.911806954,08:24:17:136956,2.7429321911990883
1622,1,3618.912568028,08:24:17:137716,2.7436404311988554
1623,1,3618.913257966,08:24:17:138407,2.7444000421987766
1624,1,3618.914116463,08:24:17:139266,2.74519845219902
1625,1,3618.914790769,08:24:17:139939,2.7458678901989515
1626,1,3618.915477906,08:24:17:140627,2.7465561121989595
1627,1,3618.916188648,08:24:17:141338,2.747270670198759
1628,1,3618.916893955,08:24:17:142062,2.7480473201990208
1629,1,3618.925969825,08:24:17:151122,2.7570137741990948
1630,1,3618.926746564,08:24:17:151898,2.757871666198753
1631,1,3618.92752457,08:24:17:152674,2.758606010198946
1632,1,3618.928238593,08:24:17:153389,2.7593304951988102
1633,1,3618.928928967,08:24:17:154079,2.7600186721988393
1634,1,3618.929703897,08:24:17:154853,2.760784300198793
1635,1,3618.930497085,08:24:17:155646,2.7615801211986764
1636,1,3618.931145788,08:24:17:156295,2.7623001331990054
1637,1,3618.93194417,08:24:17:157093,2.7630216061988904
1638,1,3618.932604485,08:24:17:157754,2.7636877421987265
1639,1,3618.933393285,08:24:17:158545,2.7645527851987026
1640,1,3618.942711813,08:24:17:167865,2.773755957198773
1641,1,3618.943502494,08:24:17:168652,2.774582903198734
1642,1,3618.944207284,08:24:17:169358,2.7753621051988375
1643,1,3618.945021048,08:24:17:170171,2.7760995391990946
1644,1,3618.945733094,08:24:17:170884,2.776824741199107
1645,1,3618.946498213,08:24:17:171650,2.777623521199075
1646,1,3618.947249793,08:24:17:172400,2.7783367321990227
1647,1,3618.947976686,08:24:17:173145,2.7791593721990466
1648,1,3618.948817143,08:24:17:173967,2.7798965201986903
1649,1,3618.949520716,08:24:17:174671,2.78060674219887
1650,1,3618.950295109,08:24:17:175448,2.781390500198995
1651,1,3618.95980938,08:24:17:184964,2.7908536401987476
1652,1,3618.96062141,08:24:17:185771,2.7916993841990916
1653,1,3618.96133187,08:24:17:186504,2.7924612661990977
1654,1,3618.962131689,08:24:17:187281,2.7932104701990284
1655,1,3618.962832564,08:24:17:187983,2.7939206041987745
1656,1,3618.963562564,08:24:17:188715,2.7946893921989613
1657,1,3618.964277514,08:24:17:189429,2.7953668361988093
1658,1,3618.964971416,08:24:17:190121,2.7960471461988163
1659,1,3618.965645775,08:24:17:190795,2.7967206571988754
1660,1,3618.966328968,08:24:17:191478,2.797405559198978
1661,1,3618.967025254,08:24:17:192175,2.798102163199019
1662,1,3618.976354665,08:24:17:201508,2.8073987591988043
1663,1,3618.977160626,08:24:17:202311,2.808241066199116
1664,1,3618.977937069,08:24:17:203089,2.8090464231991064
1665,1,3618.978664703,08:24:17:203815,2.8097418051988825
1666,1,3618.979353788,08:24:17:204505,2.810439522198976
1667,1,3618.980048289,08:24:17:205200,2.811158917199009
1668,1,3618.980795354,08:24:17:205947,2.8118867561988736
1669,1,3618.981500506,08:24:17:206653,2.812593543199
1670,1,3618.982228344,08:24:17:207380,2.813318774198706
1671,1,3618.982918352,08:24:17:208069,2.8139982241987127
1672,1,3618.983652148,08:24:17:208802,2.8147275511987573
1673,1,3618.992699849,08:24:17:217855,2.823744154198721
1674,1,3618.993560296,08:24:17:218711,2.824638512198817
1675,1,3618.99419853,08:24:17:219349,2.8252753321989985
1676,1,3618.994904789,08:24:17:220055,2.8260011921988735
1677,1,3618.995569407,08:24:17:220720,2.8266442751987597
1678,1,3618.996275848,08:24:17:221427,2.827398952199019
1679,1,3618.997028408,08:24:17:222179,2.8281045371986693
1680,1,3618.997644007,08:24:17:222794,2.8287178711989327
1681,1,3618.998281664,08:24:17:223432,2.8293566061988713
1682,1,3618.998917167,08:24:17:224068,2.829991957198672
1683,1,3618.999565438,08:24:17:224716,2.8306430341990563
1684,1,3619.009324018,08:24:17:234479,2.840368073198988
1685,1,3619.010055256,08:24:17:235207,2.841134150198741
1686,1,3619.010756269,08:24:17:235908,2.8418483911987096
1687,1,3619.011506023,08:24:17:236657,2.842660197198711
1688,1,3619.012271819,08:24:17:237424,2.8433607891988686
1689,1,3619.013005296,08:24:17:238160,2.8441148321990113
1690,1,3619.013720167,08:24:17:238873,2.8448135411990734
1691,1,3619.01448171,08:24:17:239663,2.845604534199083
1692,1,3619.01515165,08:24:17:240302,2.8462281711990727
1693,1,3619.015854386,08:24:17:241007,2.8469453831989995
1694,1,3619.016633382,08:24:17:241788,2.8477294221988814
1695,1,3619.026088978,08:24:17:251244,2.857133151198923
1696,1,3619.026871908,08:24:17:252024,2.85794989319902
1697,1,3619.027533315,08:24:17:252686,2.858621325198783
1698,1,3619.028168499,08:24:17:253320,2.8592424431990366
1699,1,3619.02890971,08:24:17:254062,2.860001920199011
1700,1,3619.029566506,08:24:17:254719,2.8606520571988767
1701,1,3619.030326269,08:24:17:255478,2.8614034301990614
1702,1,3619.030980032,08:24:17:256132,2.862058352198801
1703,1,3619.031700903,08:24:17:256854,2.8627978001986776
1704,1,3619.032445942,08:24:17:257600,2.863588079198962
1705,1,3619.033163146,08:24:17:258316,2.8642500701989775
1706,1,3619.042498176,08:24:17:267653,2.873542066198752
1707,1,3619.043367652,08:24:17:268520,2.874445660198944
1708,1,3619.044062086,08:24:17:269214,2.8751473461989008
1709,1,3619.044819379,08:24:17:269972,2.875939399199069
1710,1,3619.045561073,08:24:17:270713,2.8766377931988245
1711,1,3619.04626178,08:24:17:271414,2.8773436241990566
1712,1,3619.046966626,08:24:17:272119,2.878068735198667
1713,1,3619.04774876,08:24:17:272905,2.8789594521990693
1714,1,3619.04858071,08:24:17:273732,2.87965502419911
1715,1,3619.049251203,08:24:17:274405,2.880454284199004
1716,1,3619.050041008,08:24:17:275194,2.881120393198671
1717,1,3619.059454108,08:24:17:284639,2.890498190198741
1718,1,3619.060335304,08:24:17:285488,2.891413423199083
1719,1,3619.061004808,08:24:17:286157,2.892087899198941
1720,1,3619.061725413,08:24:17:286880,2.892813661198943
1721,1,3619.062439455,08:24:17:287594,2.89352972919869
1722,1,3619.063132092,08:24:17:288285,2.8942472771987013
1723,1,3619.06385216,08:24:17:289005,2.894927264198941
1724,1,3619.064552983,08:24:17:289708,2.8956440071988254
1725,1,3619.065260213,08:24:17:290413,2.8963394101988342
1726,1,3619.065930263,08:24:17:291084,2.897017455198693
1727,1,3619.06663185,08:24:17:291785,2.897715790199072
1728,1,3619.076623459,08:24:17:301784,2.9076692121989254
1729,1,3619.077468228,08:24:17:302622,2.908549454198692
1730,1,3619.078217888,08:24:17:303372,2.9093053891988347
1731,1,3619.079046549,08:24:17:304201,2.910139297198839
1732,1,3619.079720993,08:24:17:304875,2.910811222198845
1733,1,3619.080584532,08:24:17:305737,2.91166609919901
1734,1,3619.081274973,08:24:17:306428,2.9123517491989332
1735,1,3619.08197461,08:24:17:307127,2.9130977851987154
1736,1,3619.082733464,08:24:17:307887,2.913815061198875
1737,1,3619.083386234,08:24:17:308539,2.9144658261989207
1738,1,3619.084113869,08:24:17:309267,2.915202092198797
1739,1,3619.093140455,08:24:17:318299,2.924184900198725
1740,1,3619.093922774,08:24:17:319077,2.9250071891988227
1741,1,3619.094670727,08:24:17:319827,2.925811524198707
1742,1,3619.095500902,08:24:17:320656,2.926605979198939
1743,1,3619.096260694,08:24:17:321416,2.927395059198716
1744,1,3619.097088993,08:24:17:322244,2.928187001198694
1745,1,3619.097802666,08:24:17:322958,2.9289054401988324
1746,1,3619.098626302,08:24:17:323781,2.929710922198865
1747,1,3619.09934182,08:24:17:324497,2.9304640471987113
1748,1,3619.100072649,08:24:17:325226,2.931198906198915
1749,1,3619.10084365,08:24:17:325997,2.9319739401989864
1750,1,3619.109672092,08:24:17:334830,2.9407164161989385
1751,1,3619.11048689,08:24:17:335641,2.941568033199019
1752,1,3619.111275153,08:24:17:336431,2.942378802199073
1753,1,3619.112041065,08:24:17:337197,2.9431902041987996
1754,1,3619.112838529,08:24:17:337994,2.9439651041989237
1755,1,3619.11356255,08:24:17:338716,2.944639155198729
1756,1,3619.11427166,08:24:17:339426,2.9453561491986875
1757,1,3619.114947945,08:24:17:340104,2.9460693761989205
1758,1,3619.115730259,08:24:17:340887,2.946830423199117
1759,1,3619.116422186,08:24:17:341578,2.947515332198691
1760,1,3619.117168053,08:24:17:342325,2.948270480198971
1761,1,3619.126226514,08:24:17:351384,2.957270495198827
1762,1,3619.127072654,08:24:17:352228,2.958172414198998
1763,1,3619.127891806,08:24:17:353047,2.958992083199064
1764,1,3619.128634293,08:24:17:353789,2.959769903198776
1765,1,3619.129424344,08:24:17:354580,2.960509487199033
1766,1,3619.130205936,08:24:17:355363,2.9613037281988
1767,1,3619.130985633,08:24:17:356141,2.9620717081988914
1768,1,3619.131647275,08:24:17:356802,2.962731247198917
1769,1,3619.132355471,08:24:17:357511,2.963439248198938
1770,1,3619.133056009,08:24:17:358211,2.9641386601988415
1771,1,3619.133771281,08:24:17:358932,2.964897457198731
1772,1,3619.143119503,08:24:17:368282,2.974165298198841
1773,1,3619.144039137,08:24:17:369196,2.975139520198809
1774,1,3619.144807133,08:24:17:369964,2.975939377198756
1775,1,3619.145600857,08:24:17:370756,2.976688431198909
1776,1,3619.146258451,08:24:17:371414,2.9773463171986805
1777,1,3619.146950105,08:24:17:372105,2.9780255051987297
1778,1,3619.147627048,08:24:17:372782,2.9787044751988105
1779,1,3619.14829273,08:24:17:373447,2.979361747198709
1780,1,3619.148949754,08:24:17:374104,2.980020754198904
1781,1,3619.14960073,08:24:17:374754,2.9806701741990764
1782,1,3619.150251655,08:24:17:375405,2.9813304641988907
1783,1,3619.160331534,08:24:17:385492,2.9913766201989347
1784,1,3619.161164264,08:24:17:386320,2.9922557911991134
1785,1,3619.161911534,08:24:17:387069,2.9930125781988863
1786,1,3619.162628266,08:24:17:387786,2.9937563601988586
1787,1,3619.163387629,08:24:17:388544,2.994475384198722
1788,1,3619.164104743,08:24:17:389261,2.99519382419885
1789,1,3619.164799591,08:24:17:389956,2.995877344199016
1790,1,3619.165453663,08:24:17:390612,2.9965824711989626
1791,1,3619.166232086,08:24:17:391387,2.9973649371991087
1792,1,3619.166958828,08:24:17:392115,2.9980441521988723
1793,1,3619.16768481,08:24:17:392840,2.9988009281987615
1794,1,3619.176115456,08:24:17:401274,3.0071596951988795
1795,1,3619.176948487,08:24:17:402107,3.008038662198942
1796,1,3619.177668247,08:24:17:402826,3.0087668931987537
1797,1,3619.178412304,08:24:17:403569,3.0095082741991064
1798,1,3619.179229107,08:24:17:404385,3.010312058198906
1799,1,3619.179904779,08:24:17:405061,3.0109825561989965
1800,1,3619.180574046,08:24:17:405730,3.0116533231989706
1801,1,3619.181282744,08:24:17:406441,3.0123768911989828
1802,1,3619.181972929,08:24:17:407129,3.013099957198847
1803,1,3619.182712141,08:24:17:407869,3.013798986198708
1804,1,3619.183474853,08:24:17:408631,3.014561654199042
1805,1,3619.19300161,08:24:17:418161,3.0240459131987336
1806,1,3619.19383954,08:24:17:418998,3.0249301781987015
1807,1,3619.194493135,08:24:17:419649,3.025567153199063
1808,1,3619.195118385,08:24:17:420275,3.0261998011988
1809,1,3619.195760926,08:24:17:420917,3.026842306198887
1810,1,3619.196404855,08:24:17:421561,3.027482074198815
1811,1,3619.197075141,08:24:17:422233,3.028170601198781
1812,1,3619.197795414,08:24:17:422955,3.028898210198804
1813,1,3619.198570611,08:24:17:423729,3.0296664981988215
1814,1,3619.199305305,08:24:17:424464,3.0304027971988035
1815,1,3619.200087529,08:24:17:425247,3.0311938681988977
1816,1,3619.209559807,08:24:17:434724,3.040605960198718
1817,1,3619.210405623,08:24:17:435565,3.04151323619908
1818,1,3619.211141751,08:24:17:436299,3.042226663199017
1819,1,3619.211800491,08:24:17:436958,3.042920636198687
1820,1,3619.21259893,08:24:17:437756,3.043693312198684
1821,1,3619.213313793,08:24:17:438472,3.044399054198948
1822,1,3619.214029211,08:24:17:439188,3.0451663461990393
1823,1,3619.214828229,08:24:17:439987,3.045927427198876
1824,1,3619.215543023,08:24:17:440701,3.046624918199086
1825,1,3619.216225498,08:24:17:441382,3.0473017021990927
1826,1,3619.216945528,08:24:17:442106,3.048043896199033
1827,1,3619.226345027,08:24:17:451510,3.05739175619874
1828,1,3619.227206508,08:24:17:452365,3.0583025101987005
1829,1,3619.227927294,08:24:17:453085,3.0590113541989012
1830,1,3619.228637608,08:24:17:453796,3.059729545198934
1831,1,3619.229415451,08:24:17:454575,3.060509458198794
1832,1,3619.230103938,08:24:17:455263,3.0612022711989084
1833,1,3619.23082337,08:24:17:455981,3.0619083911988128
1834,1,3619.231517425,08:24:17:456675,3.062607583198769
1835,1,3619.232257368,08:24:17:457417,3.063350984198678
1836,1,3619.23294233,08:24:17:458101,3.064033033198939
1837,1,3619.233645231,08:24:17:458803,3.064729831198747
1838,1,3619.242793034,08:24:17:467955,3.07383781219869
1839,1,3619.243608258,08:24:17:468770,3.074701268199078
1840,1,3619.244330495,08:24:17:469490,3.0754283821988793
1841,1,3619.245021914,08:24:17:470180,3.076116592199014
1842,1,3619.245763983,08:24:17:470924,3.0769603161988925
1843,1,3619.246679855,08:24:17:471841,3.077786704198843
1844,1,3619.247440906,08:24:17:472601,3.0785389361990383
1845,1,3619.248148087,08:24:17:473307,3.0792316151987507
1846,1,3619.248816536,08:24:17:473975,3.0798963101988193
1847,1,3619.249540713,08:24:17:474701,3.0806370381988017
1848,1,3619.25021677,08:24:17:475376,3.0813264351991165
1849,1,3619.259558703,08:24:17:484720,3.090602941198995
1850,1,3619.260365297,08:24:17:485524,3.091487956198762
1851,1,3619.261122455,08:24:17:486280,3.0921964531989943
1852,1,3619.261762411,08:24:17:486919,3.09283315419907
1853,1,3619.262417461,08:24:17:487576,3.093497780198959
1854,1,3619.263084819,08:24:17:488244,3.094178152198765
1855,1,3619.263800649,08:24:17:488959,3.0948850971990396
1856,1,3619.264536097,08:24:17:489730,3.0956589021989203
1857,1,3619.265284463,08:24:17:490444,3.0963678341991
1858,1,3619.26592433,08:24:17:491082,3.0970013501987523
1859,1,3619.266564145,08:24:17:491722,3.097642197199093
1860,1,3619.276475247,08:24:17:501637,3.107519463198969
1861,1,3619.277326274,08:24:17:502485,3.1084070211986727
1862,1,3619.277990303,08:24:17:503149,3.1090731121989847
1863,1,3619.278627945,08:24:17:503787,3.109709744198881
1864,1,3619.27928307,08:24:17:504443,3.110368257198843
1865,1,3619.28002391,08:24:17:505184,3.111122625198732
1866,1,3619.28070967,08:24:17:505869,3.111845231198913
1867,1,3619.281472938,08:24:17:506632,3.112553184198987
1868,1,3619.282152073,08:24:17:507312,3.113249226199059
1869,1,3619.282866656,08:24:17:508026,3.1139491511989945
1870,1,3619.28354675,08:24:17:508705,3.1146185151987993
1871,1,3619.292925033,08:24:17:518089,3.1239695571989614
1872,1,3619.293808461,08:24:17:518969,3.1249003881989665
1873,1,3619.294539266,08:24:17:519699,3.125627064198852
1874,1,3619.29523019,08:24:17:520389,3.1263066231990706
1875,1,3619.295909385,08:24:17:521068,3.126983414199003
1876,1,3619.296557871,08:24:17:521717,3.12763509819888
1877,1,3619.297267367,08:24:17:522431,3.128362855198702
1878,1,3619.297998974,08:24:17:523160,3.1290939771988633
1879,1,3619.298705823,08:24:17:523865,3.1297819511987655
1880,1,3619.299389144,08:24:17:524548,3.1304658531989844
1881,1,3619.300036586,08:24:17:525195,3.1311107321989766
1882,1,3619.30977681,08:24:17:534944,3.140822671198748
1883,1,3619.310641301,08:24:17:535803,3.141734477198952
1884,1,3619.311308939,08:24:17:536469,3.1423931061990515
1885,1,3619.311963707,08:24:17:537123,3.1430564681986652
1886,1,3619.312675781,08:24:17:537836,3.1437635601987495
1887,1,3619.313372854,08:24:17:538533,3.1444517851987257
1888,1,3619.31400883,08:24:17:539168,3.145084148198748
1889,1,3619.314670573,08:24:17:539831,3.145789295198938
1890,1,3619.315462504,08:24:17:540624,3.1465540651988704
1891,1,3619.316180546,08:24:17:541340,3.1472647341988704
1892,1,3619.316876984,08:24:17:542037,3.1479901481989145
1893,1,3619.326449944,08:24:17:551618,3.1574955111987038
1894,1,3619.327293783,08:24:17:552456,3.1583947151989378
1895,1,3619.328012248,08:24:17:553174,3.159145015199101
1896,1,3619.328796354,08:24:17:553956,3.1598791751989665
1897,1,3619.329507376,08:24:17:554669,3.16059695219883
1898,1,3619.330211854,08:24:17:555372,3.161324828198758
1899,1,3619.330958615,08:24:17:556119,3.1620351041988215
1900,1,3619.331615009,08:24:17:556775,3.162690760198984
1901,1,3619.33225541,08:24:17:557415,3.1633327421986905
1902,1,3619.332882128,08:24:17:558042,3.1639581041990823
1903,1,3619.333530655,08:24:17:558691,3.1646109761986736
1904,1,3619.342951581,08:24:17:568118,3.173997101198893
1905,1,3619.343850191,08:24:17:569013,3.1749903141990217
1906,1,3619.344673074,08:24:17:569835,3.1757737851989987
1907,1,3619.345423308,08:24:17:570585,3.1765185781987384
1908,1,3619.346150911,08:24:17:571313,3.177241753198814
1909,1,3619.346874068,08:24:17:572035,3.1779621581990796
1910,1,3619.347569631,08:24:17:572730,3.1786450231988965
1911,1,3619.348238394,08:24:17:573398,3.1793128121989866
1912,1,3619.348920507,08:24:17:574081,3.179998105199047
1913,1,3619.349613341,08:24:17:574774,3.1807077501989625
1914,1,3619.350350703,08:24:17:575512,3.181440693198965
1915,1,3619.359537146,08:24:17:584705,3.1905829101988274
1916,1,3619.360425287,08:24:17:585590,3.191529215198898
1917,1,3619.361180745,08:24:17:586343,3.192281107199051
1918,1,3619.361931187,08:24:17:587093,3.1930199121989062
1919,1,3619.362638456,08:24:17:587800,3.193773145198975
1920,1,3619.363379024,08:24:17:588541,3.1944622781988983
1921,1,3619.364016343,08:24:17:589177,3.1950934561987197
1922,1,3619.364639746,08:24:17:589800,3.1957140961990262
1923,1,3619.365275095,08:24:17:590436,3.1963542771986795
1924,1,3619.365959249,08:24:17:591123,3.1970680541990077
1925,1,3619.36670993,08:24:17:591873,3.1978080251988104
1926,1,3619.376214419,08:24:17:601380,3.2072592651989
1927,1,3619.377020048,08:24:17:602182,3.208105497199085
1928,1,3619.377664566,08:24:17:602826,3.2087487731987494
1929,1,3619.378312707,08:24:17:603474,3.209390551198794
1930,1,3619.378947301,08:24:17:604109,3.210027173198796
1931,1,3619.379610074,08:24:17:604773,3.2107032651988447
1932,1,3619.380342329,08:24:17:605505,3.211429298198709
1933,1,3619.381009898,08:24:17:606173,3.2121413081990795
1934,1,3619.381789507,08:24:17:606951,3.213107213198782
1935,1,3619.382763047,08:24:17:607926,3.2138612701987768
1936,1,3619.383507301,08:24:17:608670,3.214600424199034
1937,1,3619.393208087,08:24:17:618377,3.2242546261986718
1938,1,3619.394146629,08:24:17:619309,3.2252343721988836
1939,1,3619.394855184,08:24:17:620017,3.225989315199058
1940,1,3619.395822365,08:24:17:620987,3.226953704198877
1941,1,3619.396616025,08:24:17:621854,3.2277983011990727
1942,1,3619.397485696,08:24:17:622649,3.2285862811991137
1943,1,3619.398301545,08:24:17:623465,3.2293888931990296
1944,1,3619.399002656,08:24:17:624167,3.2301039181988926
1945,1,3619.399780343,08:24:17:624944,3.2309313371988537
1946,1,3619.400550216,08:24:17:625714,3.2316494161987066
1947,1,3619.40127929,08:24:17:626442,3.232365841198771
1948,1,3619.409939059,08:24:17:635107,3.240984546198888
1949,1,3619.410821256,08:24:17:635985,3.241907180198723
1950,1,3619.411523508,08:24:17:636686,3.2426227781988928
1951,1,3619.412289176,08:24:17:637452,3.24338083019893
1952,1,3619.413007696,08:24:17:638170,3.2440926581989515
1953,1,3619.413695609,08:24:17:638858,3.244775316198684
1954,1,3619.414319526,08:24:17:639481,3.2453935721987364
1955,1,3619.414973211,08:24:17:640136,3.246091236198936
1956,1,3619.415769855,08:24:17:640933,3.2468626581990065
1957,1,3619.416441029,08:24:17:641605,3.2475300951987265
1958,1,3619.417148055,08:24:17:642311,3.248228313198979
1959,1,3619.448015736,08:24:17:673184,3.2790602541990665
