,loop_start_time,loop_end_time,loop_length
0,12930.57213305,12930.595627171,0.0234941210001125
1,12930.595699426,12930.611625982,0.0159265559996129
2,12930.61169379,12930.628519223,0.016825433000121848
3,12930.628633715,12930.64499071,0.016356995000023744
4,12930.645078358,12930.661509661,0.016431302999990294
5,12930.661608106,12930.678324131,0.016716025000278023
6,12930.678423356,12930.695468265,0.01704490900010569
7,12930.695567863,12930.712054106,0.0164862429992354
8,12930.712159099,12930.728362828,0.01620372900106304
9,12930.728433775,12930.744609191,0.01617541599989636
10,12930.744815576,12930.761682552,0.016866976000528666
11,12930.761787469,12930.77847975,0.0166922810003598
12,12930.778583773,12930.79506627,0.01648249699974258
13,12930.795164749,12930.811919138,0.016754388998379
14,12930.812019372,12930.82847974,0.01646036799866124
15,12930.82857471,12930.845001063,0.01642635300049733
16,12930.845096479,12930.861602559,0.016506079999089707
17,12930.861699227,12930.87812974,0.016430513000159408
18,12930.878194389,12930.895114779,0.016920389998631435
19,12930.895183817,12930.911866709,0.01668289200097206
20,12930.911963473,12930.928706712,0.01674323900078889
21,12930.928807615,12930.94502401,0.016216394998991746
22,12930.945133532,12930.961699795,0.016566262998821912
23,12930.961797942,12930.978534822,0.016736879999371013
24,12930.97869201,12930.995280938,0.016588927999691805
25,12930.995382859,12931.011666973,0.016284113999063266
26,12931.011747798,12931.028046736,0.016298938000545604
27,12931.028124174,12931.044948351,0.016824177000671625
28,12931.04504861,12931.061502665,0.01645405499948538
29,12931.061594436,12931.077893044,0.016298607999488013
30,12931.077968382,12931.095234509,0.017266127000766573
31,12931.095341349,12931.111465181,0.016123831999721006
32,12931.111579309,12931.128341116,0.016761807000875706
33,12931.128439455,12931.145423595,0.016984140000204206
34,12931.145524731,12931.162073995,0.016549263998967945
35,12931.162179391,12931.212017148,0.049837757000204874
36,12931.212117623,12931.22852775,0.01641012700019928
37,12931.228637427,12931.245823936,0.017186508999657235
38,12931.245974696,12931.261890731,0.01591603500128258
39,12931.261998463,12931.278112486,0.016114022999317967
40,12931.278187506,12931.295049651,0.01686214499932248
41,12931.295151813,12931.311649054,0.01649724100025196
42,12931.31171713,12931.328450066,0.016732935999243637
43,12931.328582159,12931.344800946,0.016218787000980228
44,12931.344876073,12931.361582228,0.016706155000065337
45,12931.361685617,12931.378051477,0.016365860001315014
46,12931.378152112,12931.394912303,0.01676019099977566
47,12931.394983812,12931.412187697,0.017203884999617003
48,12931.41226246,12931.428218366,0.015955905999362585
49,12931.428319261,12931.444704741,0.016385479999371455
50,12931.444821551,12931.461679379,0.016857827999047004
51,12931.461773513,12931.478594187,0.016820673999973224
52,12931.478696359,12931.495071433,0.016375074001189205
53,12931.495159257,12931.512197434,0.0170381770003587
54,12931.512311717,12931.52833655,0.016024832999391947
55,12931.528431239,12931.545112892,0.016681652999977814
56,12931.545225367,12931.561640798,0.016415431000496028
57,12931.561751061,12931.57850893,0.016757868999775383
58,12931.578614436,12931.595112193,0.016497756998433033
59,12931.595218612,12931.611697957,0.016479345000334433
60,12931.611804906,12931.628853078,0.01704817199970421
61,12931.628956593,12931.645023629,0.01606703600009496
62,12931.645093199,12931.661688743,0.01659554399884655
63,12931.661763066,12931.678290534,0.016527468000276713
64,12931.678392396,12931.694999259,0.016606863000561134
65,12931.695075954,12931.711586829,0.016510875000676606
66,12931.711684294,12931.728299494,0.016615200000160257
67,12931.728424876,12931.745080929,0.01665605299967865
68,12931.745145724,12931.761577314,0.016431590000138385
69,12931.76166565,12931.778652291,0.01698664099967573
70,12931.778756411,12931.794964433,0.016208021999773337
71,12931.795060277,12931.811833557,0.016773280000052182
72,12931.811931944,12931.84998194,0.038049996001063846
73,12931.85010942,12931.878290252,0.028180831999634393
74,12931.878358892,12931.894835851,0.016476959001010982
75,12931.894925541,12931.911701639,0.01677609799844504
76,12931.911798026,12931.92841695,0.016618924000795232
77,12931.928514352,12931.945117226,0.016602874000454904
78,12931.945219937,12931.961608857,0.016388919999371865
79,12931.961701479,12931.97888029,0.01717881100012164
80,12931.978978737,12932.01226099,0.03328225300174381
81,12932.012362178,12932.028692492,0.016330313999787904
82,12932.028795531,12932.045549933,0.016754402000515256
83,12932.045674212,12932.062197143,0.016522930998689844
84,12932.062280293,12932.078841338,0.016561045000344166
85,12932.078935936,12932.095783654,0.016847717999553424
86,12932.095934103,12932.112504234,0.016570131001572008
87,12932.112616586,12932.128837132,0.016220546000113245
88,12932.128928534,12932.162335999,0.03340746499998204
89,12932.162443572,12932.178325838,0.015882265999607625
90,12932.178419221,12932.194890653,0.01647143199988932
91,12932.194985211,12932.211647532,0.016662321000694647
92,12932.211735297,12932.227942507,0.016207209999265615
93,12932.228034644,12932.244822434,0.016787790000307723
94,12932.244917509,12932.261701899,0.016784389999884297
95,12932.26178538,12932.278619038,0.016833657999086427
96,12932.278714393,12932.302113799,0.02339940599995316
97,12932.302205907,12932.328330977,0.02612506999867037
98,12932.328427733,12932.345200564,0.01677283099888882
99,12932.345278836,12932.362026828,0.01674799200009147
100,12932.362128304,12932.378525117,0.016396813000028487
101,12932.378611816,12932.395426596,0.0168147799995495
102,12932.395530513,12932.411955652,0.016425138999693445
103,12932.412089501,12932.428672934,0.016583433000050718
104,12932.42874865,12932.444993809,0.01624515900039114
105,12932.445070732,12932.461781055,0.016710323001461802
106,12932.461880191,12932.488729068,0.026848876999792992
107,12932.488798061,12932.528001454,0.03920339300020714
108,12932.52806519,12932.544913024,0.016847834000145667
109,12932.545001295,12932.561601634,0.01660033900043345
110,12932.561706334,12932.578500819,0.016794484999991255
