,loop_start_time,loop_end_time,loop_length
383,5178.215875397,5178.232677408,0.016802011000436323
384,5178.232684381,5178.249505726,0.016821345000607835
385,5178.249512973,5178.265823702,0.01631072899999708
386,5178.265831804,5178.282468092,0.01663628799997241
387,5178.282474286,5178.299127876,0.016653589999805263
388,5178.299134337,5178.315909016,0.016774678999354364
389,5178.315914177,5178.332662647,0.016748469999583904
390,5178.332669696,5178.349560003,0.01689030699981231
391,5178.349568827,5178.377984988,0.02841616099976818
392,5178.377994412,5178.405805396,0.02781098400009796
393,5178.405812089,5178.415336162,0.009524072999738564
394,5178.415342917,5178.432310219,0.01696730200001184
395,5178.432317247,5178.448826696,0.016509448999386223
396,5178.448834077,5178.465286702,0.016452625000056287
397,5178.465291651,5178.482448182,0.017156530999272945
398,5178.482455645,5178.498850014,0.01639436899949942
399,5178.498857207,5178.515591124,0.016733917000237852
400,5178.515598816,5178.532137053,0.016538236999622313
401,5178.532143467,5178.548931878,0.016788410999652115
402,5178.548938363,5178.565739717,0.016801353999653657
403,5178.565758698,5178.582359333,0.016600635000031616
404,5178.582366808,5178.598879833,0.016513024999767367
405,5178.598884978,5178.615566559,0.016681581000739243
406,5178.615576297,5178.632283722,0.016707424999367504
407,5178.632291003,5178.648797678,0.016506674999618554
408,5178.648804134,5178.665302692,0.016498558000421326
409,5178.665308057,5178.682011568,0.01670351099983236
410,5178.682016627,5178.6988508,0.016834173000461305
411,5178.698857327,5178.715355606,0.01649827900018863
412,5178.715360846,5178.731896817,0.01653597099993931
413,5178.731901142,5178.7488227,0.016921557999921788
414,5178.748827916,5178.765290483,0.01646256700041704
415,5178.765295072,5178.78223866,0.016943587999776355
416,5178.782245132,5178.79899642,0.01675128799979575
417,5178.799004973,5178.815485955,0.01648098200075765
418,5178.815494058,5178.832358514,0.016864455999893835
419,5178.832365493,5178.848838889,0.01647339600003761
420,5178.848844122,5178.865564528,0.016720405999876675
421,5178.865572595,5178.882224254,0.01665165899976273
422,5178.882230195,5178.898921635,0.016691439999704016
423,5178.898930729,5178.915603518,0.01667278900004021
424,5178.91561008,5178.932383287,0.01677320700036944
425,5178.932390767,5178.948889879,0.016499112000019522
426,5178.948897973,5178.965524364,0.016626390999590512
427,5178.965529043,5178.982164244,0.016635201000099187
428,5178.982169199,5178.998855714,0.01668651499949192
429,5178.998863538,5179.01545024,0.01658670200049528
430,5179.015454679,5179.032266913,0.016812234000099124
431,5179.032271695,5179.04892905,0.0166573549995519
432,5179.048936816,5179.06560628,0.016669464000187872
433,5179.065613214,5179.082180658,0.016567443999520037
434,5179.082186075,5179.098798133,0.016612057999736862
435,5179.098805537,5179.115730016,0.01692447900040861
436,5179.115738177,5179.132326458,0.01658828099971288
437,5179.132333879,5179.148834227,0.016500348000590748
438,5179.148840453,5179.165664717,0.016824264000206313
439,5179.165671639,5179.182349918,0.016678279000188923
440,5179.182357354,5179.198922742,0.016565388000344683
441,5179.198929577,5179.215494727,0.016565150000133144
442,5179.215501969,5179.232310737,0.016808768000373675
443,5179.23231802,5179.248804573,0.016486552999595006
444,5179.248811886,5179.265652467,0.016840580999996746
445,5179.265659167,5179.282206375,0.01654720799979259
446,5179.282213235,5179.298967262,0.01675402699947881
447,5179.298974972,5179.315426877,0.016451905000394618
448,5179.315432894,5179.332525092,0.017092197999772907
449,5179.332592002,5179.349047976,0.01645597400056431
450,5179.349055316,5179.365876179,0.01682086300024821
451,5179.365883973,5179.382398164,0.016514191000169376
452,5179.382405048,5179.399083534,0.01667848600027355
453,5179.399092858,5179.416024755,0.016931897000176832
454,5179.416032199,5179.432580199,0.016547999999602325
455,5179.432587762,5179.449428737,0.016840974999468017
456,5179.44943714,5179.465760083,0.016322942999977386
457,5179.465767062,5179.48242592,0.016658858000482724
458,5179.482432214,5179.498991172,0.016558958000132407
459,5179.498998603,5179.515867438,0.016868835000423132
460,5179.515875302,5179.532507458,0.01663215600001422
461,5179.532514,5179.549520807,0.01700680699923396
462,5179.549528092,5179.565739693,0.016211600999668008
463,5179.565754037,5179.5824987,0.01674466299937194
464,5179.582504495,5179.599030338,0.016525843000636087
465,5179.59903748,5179.61595605,0.01691856999968877
466,5179.615963409,5179.632380607,0.016417198000453936
467,5179.632385655,5179.649296042,0.016910387000280025
468,5179.649303994,5179.665670417,0.016366423000363284
469,5179.66567922,5179.682325237,0.016646017000311986
470,5179.682330277,5179.699343206,0.017012928999974974
471,5179.699349922,5179.715706374,0.01635645199985447
472,5179.715713115,5179.732295474,0.016582359000494762
473,5179.732303522,5179.749024197,0.016720675000215124
