,loop_start_time,loop_end_time,loop_length
0,6189.906630174,6189.93543346,0.028803285999856598
1,6189.935442172,6189.952090591,0.016648419000375725
2,6189.952095899,6189.968983466,0.016887567000594572
3,6189.968990793,6189.985509716,0.01651892300014879
4,6189.985517313,6190.002240114,0.01672280100046919
5,6190.002245899,6190.01872602,0.016480121000313375
6,6190.018732785,6190.035526059,0.016793274000519887
7,6190.035532826,6190.052115717,0.016582890999416122
8,6190.052121642,6190.068810833,0.016689190999386483
9,6190.068818493,6190.085318673,0.01650017999963893
10,6190.085326263,6190.10214853,0.016822266999952262
11,6190.102155034,6190.118767553,0.016612518999863823
12,6190.118772539,6190.135304356,0.016531817000213778
13,6190.135311053,6190.152228991,0.01691793800000596
14,6190.152235824,6190.168947409,0.016711584999939078
15,6190.168953916,6190.185329054,0.01637513800051238
16,6190.185336292,6190.202339987,0.01700369500031229
17,6190.202348662,6190.218856172,0.01650751000033779
18,6190.218861832,6190.235809974,0.016948142000728694
19,6190.235815096,6190.252187381,0.016372285000215925
20,6190.252194734,6190.269104211,0.016909476999899198
21,6190.269111655,6190.304286064,0.035174408999409934
22,6190.304291968,6190.337075462,0.03278349399988656
23,6190.33708217,6190.370410692,0.033328522000374505
24,6190.370418337,6190.403140072,0.032721734999540786
25,6190.403147857,6190.436858536,0.03371067900025082
26,6190.436866253,6190.470066216,0.03319996300069761
27,6190.470073294,6190.486248408,0.016175114000361646
28,6190.486253516,6190.527023116,0.040769600000203354
29,6190.527028272,6190.553048804,0.026020532000075036
30,6190.553056553,6190.586700423,0.03364387000056013
31,6190.58670741,6190.619510973,0.032803563000015856
32,6190.619517848,6190.636005074,0.016487226000208466
33,6190.636009502,6190.652987027,0.016977524999674642
34,6190.652994295,6190.685724991,0.03273069599981682
35,6190.685731705,6190.702326987,0.016595281999798317
36,6190.702331987,6190.719104979,0.01677299199945992
37,6190.719112037,6190.735750566,0.016638529000374547
38,6190.735756006,6190.752497052,0.016741045999879134
39,6190.752501821,6190.769049587,0.01654776600025798
40,6190.769057371,6190.802405235,0.033347864000461414
41,6190.802409797,6190.819113712,0.016703915000107372
42,6190.819118495,6190.836061741,0.016943245999755163
43,6190.836066997,6190.852267414,0.016200417000618472
44,6190.852272552,6190.869289418,0.017016866000631126
45,6190.8692947,6190.885772261,0.01647756100010156
46,6190.885779599,6190.902763582,0.016983983000500302
47,6190.902771783,6190.920077871,0.017306087999713782
48,6190.920083636,6190.952816653,0.032733017000282416
49,6190.952824952,6190.969226414,0.01640146200043091
50,6190.969231132,6190.985918374,0.016687242000443803
51,6190.985927309,6191.002428514,0.01650120500016783
52,6191.002434164,6191.019259676,0.01682551199974114
53,6191.019264574,6191.036120224,0.016855650000252353
