,loop_start_time,loop_end_time,loop_length
159,10782.171771552,10782.188013365,0.01624181299848715
160,10782.1880803,10782.204681073,0.0166007730003912
161,10782.204755303,10782.221502406,0.01674710299994331
162,10782.221570806,10782.238064262,0.016493455999807338
163,10782.238124707,10782.254809325,0.01668461799999932
164,10782.254883337,10782.271366027,0.016482689999975264
165,10782.27142915,10782.287989665,0.016560514999582665
166,10782.288055752,10782.304562201,0.01650644899928011
167,10782.304636549,10782.321345186,0.01670863699837355
168,10782.321427315,10782.33828105,0.016853735000040615
169,10782.33835184,10782.354897862,0.01654602199960209
170,10782.354963419,10782.371553876,0.01659045700034767
171,10782.371622619,10782.388130058,0.016507438998814905
172,10782.388198192,10782.404598865,0.016400672999225208
173,10782.4046585,10782.421318199,0.01665969900022901
174,10782.421418597,10782.438034605,0.01661600800071028
175,10782.438105219,10782.454677476,0.016572257000007085
176,10782.454772628,10782.471309619,0.01653699100097583
177,10782.471376181,10782.48801599,0.016639809000480454
178,10782.488082725,10782.504741425,0.016658700000334647
179,10782.504825082,10782.521710676,0.016885593999177217
180,10782.521795759,10782.538090708,0.016294949000439374
181,10782.53815306,10782.554936706,0.016783645998657448
182,10782.555002765,10782.57141942,0.016416655000284663
183,10782.571506225,10782.588061429,0.016555203999814694
184,10782.588126347,10782.638144856,0.050018509000437916
185,10782.63820676,10782.654884231,0.0166774709996389
186,10782.654944875,10782.671487421,0.016542545999982394
187,10782.671564631,10782.688400501,0.016835869999340503
188,10782.688486497,10782.704835004,0.016348507000657264
189,10782.704918507,10782.7215504,0.016631893000521814
190,10782.721632235,10782.738225361,0.016593125999861513
191,10782.73829396,10782.755065747,0.016771787000834593
192,10782.75513015,10782.77156274,0.01643258999865793
193,10782.771633961,10782.788141385,0.016507423999428283
194,10782.78821917,10782.805212268,0.01699309800096671
195,10782.805300676,10782.821391376,0.016090699999040226
196,10782.821453797,10782.838098438,0.01664464100031182
197,10782.838163518,10782.854759872,0.01659635400028492
198,10782.854822915,10782.871414146,0.01659123100034776
199,10782.871474671,10782.888126163,0.01665149200016458
200,10782.888246158,10782.904722984,0.016476826000143774
201,10782.904786224,10782.921421788,0.016635563999443548
202,10782.921484948,10782.938134434,0.016649486000460456
203,10782.938201162,10782.954767146,0.016565984000408207
204,10782.954833626,10782.971409096,0.016575470001043868
205,10782.971473241,10782.988107121,0.016633880000881618
206,10782.98817518,10783.004771584,0.016596403998846654
207,10783.00483295,10783.021425661,0.016592710999248084
208,10783.021488476,10783.038071659,0.016583182999966084
209,10783.038134979,10783.054799956,0.016664976999891223
210,10783.05486712,10783.071375737,0.016508616999999504
211,10783.071461596,10783.088081872,0.016620275999230216
212,10783.088160337,10783.104994071,0.016833734000101686
213,10783.105087596,10783.12155855,0.016470953998577897
214,10783.121712389,10783.138135117,0.01642272800017963
215,10783.138212616,10783.154737543,0.016524926999409217
216,10783.15480107,10783.171478708,0.01667763799923705
217,10783.171559393,10783.188308345,0.016748951999034034
218,10783.188396513,10783.20476979,0.01637327699972957
219,10783.204865659,10783.221393639,0.016527980000319076
220,10783.22145994,10783.238053199,0.01659325900072872
221,10783.23813731,10783.288566421,0.05042911100099445
222,10783.288654273,10783.30504802,0.01639374700062035
223,10783.305121952,10783.321531883,0.01640993100045307
224,10783.321599497,10783.338147109,0.016547612000067602
225,10783.338211138,10783.354808945,0.016597806999925524
226,10783.354950579,10783.371449389,0.01649881000048481
227,10783.371513427,10783.388076491,0.016563064000365557
228,10783.388146155,10783.404720341,0.016574185998251778
229,10783.404800897,10783.421523713,0.016722815998946317
230,10783.421596021,10783.438203628,0.016607606999968993
231,10783.438334706,10783.454815025,0.016480319000038435
232,10783.454881716,10783.471725423,0.016843707000589347
233,10783.471895035,10783.488445123,0.01655008799934876
234,10783.488537537,10783.50498646,0.016448923001007643
235,10783.505071796,10783.521587286,0.0165154900005291
236,10783.521688351,10783.53823392,0.01654556900030002
237,10783.538446703,10783.554763098,0.016316395000103512
238,10783.554840355,10783.571584733,0.016744377999202698
239,10783.571656093,10783.588184856,0.016528763000678737
240,10783.588251791,10783.605008586,0.01675679500112892
241,10783.605112897,10783.621634697,0.016521800000191433
242,10783.621720912,10783.638213276,0.01649236400044174
243,10783.638288629,10783.654821778,0.01653314900067926
244,10783.654885103,10783.671826759,0.016941656000199146
245,10783.67189183,10783.688101003,0.01620917299987923
246,10783.688165465,10783.704830953,0.016665487999489415
247,10783.70492096,10783.721525099,0.016604138998445706
248,10783.721589063,10783.738138777,0.016549714000575477
249,10783.738201022,10783.754830752,0.0166297299983853
250,10783.754894042,10783.771393361,0.016499318999194656
251,10783.771457681,10783.788152016,0.016694335001375293
252,10783.7882144,10783.804989147,0.016774747000454227
253,10783.805068839,10783.82160867,0.016539831000045524
254,10783.821692682,10783.838248989,0.016556306998609216
255,10783.838329123,10783.854835677,0.01650655400044343
256,10783.854918066,10783.8715375,0.01661943399994925
257,10783.871618278,10783.888245266,0.016626987999188714
258,10783.888341762,10783.91044335,0.022101587999713956
259,10783.910525477,10783.954908185,0.04438270799983002
260,10783.954990991,10783.971701116,0.016710124999008258
261,10783.971776668,10783.988450205,0.016673537000315264
262,10783.988536441,10784.00495459,0.016418148999946425
263,10784.00503787,10784.021461618,0.01642374800030666
264,10784.021569113,10784.038434818,0.016865704999872833
265,10784.038532377,10784.055135658,0.016603280999333947
266,10784.055218678,10784.071603161,0.016384483000365435
267,10784.071770101,10784.088455792,0.016685691000020597
268,10784.088538605,10784.105158743,0.016620137999780127
269,10784.105247716,10784.12169331,0.016445594001197605
270,10784.121781045,10784.138530339,0.01674929399996472
271,10784.138595633,10784.155261506,0.0166658730013296
272,10784.155353153,10784.171871871,0.016518717999133514
273,10784.17195742,10784.188449963,0.016492542999912985
274,10784.188531698,10784.205273245,0.016741546998673584
275,10784.205368218,10784.221468039,0.01609982100126217
276,10784.22153318,10784.238672244,0.017139064000730286
277,10784.238778733,10784.254909708,0.016130974998304737
278,10784.254996429,10784.271592661,0.016596232000665623
279,10784.271727202,10784.288466778,0.016739575999963563
280,10784.288557072,10784.305372539,0.0168154670009244
281,10784.305466591,10784.322049396,0.016582804999416112
282,10784.322143318,10784.338581761,0.0164384429990605
283,10784.338648793,10784.355302099,0.016653306000080192
284,10784.355409226,10784.371789209,0.016379983000661014
285,10784.371865374,10784.388297176,0.01643180199971539
286,10784.388516603,10784.405118363,0.01660176000041247
287,10784.405225838,10784.421744162,0.016518324000571738
288,10784.421810396,10784.438556201,0.016745805000027758
289,10784.438655429,10784.455165099,0.01650967000023229
290,10784.455288518,10784.471741404,0.01645288600047934
291,10784.471810121,10784.48829446,0.01648433899936208
292,10784.488363344,10784.505291937,0.016928592998738168
293,10784.505387641,10784.521960962,0.016573320999668795
294,10784.522124579,10784.538280179,0.016155600000274717
295,10784.538344717,10784.554938718,0.016594000999248237
296,10784.555001922,10784.60529835,0.05029642799854628
297,10784.605385108,10784.622371081,0.016985973001283128
298,10784.622467267,10784.638643938,0.0161766710007214
299,10784.638739839,10784.655209776,0.016469936999783386
300,10784.655299951,10784.671736899,0.016436947998954565
301,10784.671833579,10784.688666806,0.016833227000461193
302,10784.688770174,10784.705129422,0.016359248000298976
303,10784.705197196,10784.721941299,0.0167441029989277
304,10784.722037833,10784.738771721,0.01673388800008979
305,10784.738875994,10784.755242162,0.01636616799987678
306,10784.755308144,10784.771853323,0.016545178999876953
307,10784.77194498,10784.788682762,0.016737781999836443
308,10784.788749872,10784.805025041,0.016275169000437018
309,10784.805112708,10784.821959554,0.016846845999680227
310,10784.822030658,10784.838436979,0.016406320999521995
311,10784.838570037,10784.85516979,0.016599753000264172
312,10784.855256711,10784.871527243,0.01627053199990769
313,10784.871597696,10784.888203081,0.016605385000730166
314,10784.888263822,10784.905206109,0.016942287000347278
315,10784.905293022,10784.921823603,0.016530580998733058
316,10784.921908626,10784.938531884,0.016623257999526686
317,10784.938615718,10784.955133351,0.01651763300105813
318,10784.95521183,10784.971841337,0.016629506999379373
319,10784.971906481,10784.988450402,0.016543920999538386
320,10784.988554616,10785.00514763,0.01659301399922697
321,10785.00521116,10785.021814364,0.016603203999693505
322,10785.02188135,10785.03847602,0.016594669999904
323,10785.038562643,10785.055060802,0.016498159000548185
324,10785.055149817,10785.071441999,0.016292181999233435
325,10785.071523788,10785.088486738,0.016962949999651755
326,10785.088550957,10785.106006352,0.017455395000069984
327,10785.106096403,10785.121516484,0.015420080999319907
328,10785.12158267,10785.138426117,0.016843446999700973
329,10785.138491626,10785.155217837,0.01672621100078686
330,10785.155285513,10785.171592017,0.01630650400147715
331,10785.171653024,10785.188236314,0.016583290000198758
332,10785.188302499,10785.205127911,0.016825411999889184
333,10785.205195618,10785.232591546,0.027395928000260028
334,10785.232657001,10785.271878678,0.03922167700147838
335,10785.272001874,10785.288341723,0.016339849000360118
336,10785.288425923,10785.305102481,0.016676557999744546
337,10785.305166698,10785.321570554,0.01640385599966976
338,10785.32163672,10785.338448957,0.01681223699961265
339,10785.338511301,10785.355013901,0.016502599999512313
340,10785.355079297,10785.372040423,0.016961126000751392
341,10785.372136674,10785.388491222,0.016354548000890645
342,10785.388580797,10785.404992279,0.01641148199996678
343,10785.405061056,10785.421788427,0.016727370999433333
344,10785.421881582,10785.438469504,0.016587922000326216
345,10785.438561128,10785.455254709,0.016693581001163693
346,10785.455345785,10785.471808084,0.016462298999613267
347,10785.471889964,10785.488393638,0.016503673999977764
348,10785.488516404,10785.504912987,0.016396582999732345
349,10785.504976797,10785.521379472,0.016402675000790623
350,10785.521440755,10785.538256683,0.016815928000141867
351,10785.53831842,10785.554955554,0.016637134000120568
352,10785.55501724,10785.571655642,0.016638401999443886
353,10785.571718804,10785.58805056,0.016331755999999586
354,10785.588113418,10785.604758067,0.01664464900022722
355,10785.604820388,10785.621598353,0.01677796500007389
356,10785.621659232,10785.638133893,0.016474661000756896
357,10785.638195191,10785.654761797,0.01656660600019677
358,10785.6548426,10785.671439433,0.016596832998402533
359,10785.671535281,10785.688183273,0.016647991998979705
360,10785.688243897,10785.705008469,0.01676457199937431
361,10785.705091588,10785.721572858,0.01648126999862143
362,10785.721634843,10785.738309495,0.01667465200080187
363,10785.73837296,10785.754786145,0.01641318499969202
364,10785.754846421,10785.771661185,0.016814763999718707
365,10785.771723745,10785.788358682,0.016634937001072103
366,10785.788446704,10785.805009377,0.016562672999498318
367,10785.805102658,10785.821592901,0.016490243000589544
368,10785.821656307,10785.838074197,0.016417889999502222
369,10785.838134662,10785.854853603,0.016718940998543985
370,10785.854934941,10785.871519555,0.016584613998929854
371,10785.871587261,10785.888362218,0.016774957000961876
372,10785.888423948,10785.905139191,0.016715243000362534
373,10785.905300957,10785.921835142,0.01653418500063708
374,10785.921924959,10785.938349515,0.016424555999037693
375,10785.938414195,10785.95493978,0.016525585000636056
376,10785.955008434,10785.971427667,0.016419232999396627
377,10785.971488389,10785.988139138,0.016650749001200893
378,10785.988202394,10786.005068162,0.016865767998751835
379,10786.005130402,10786.021495582,0.01636517999941134
380,10786.021555825,10786.03832315,0.01676732499981881
381,10786.038419537,10786.055084832,0.01666529499925673
382,10786.055196758,10786.071385197,0.016188438999961363
383,10786.07144539,10786.088392196,0.01694680599939602
384,10786.088460573,10786.104906159,0.01644558599946322
385,10786.104965078,10786.121386042,0.016420963998825755
386,10786.121446817,10786.138384718,0.016937901000346756
387,10786.138448392,10786.154917859,0.01646946700020635
388,10786.154993187,10786.171604513,0.016611326000202098
389,10786.171665682,10786.18833254,0.016666857998643536
390,10786.188409588,10786.204741863,0.016332275001332164
391,10786.204801914,10786.221654859,0.01685294500020973
392,10786.221739311,10786.238111187,0.016371875999539043
393,10786.23817152,10786.255073228,0.01690170799884072
394,10786.255163113,10786.271663259,0.016500145999089
395,10786.271725872,10786.288299718,0.016573846000028425
396,10786.288363022,10786.305045403,0.01668238099955488
397,10786.305141387,10786.321608781,0.016467393999846536
398,10786.321670563,10786.338389758,0.016719195000405307
399,10786.338512938,10786.354842741,0.016329803000189713
400,10786.354903222,10786.37177078,0.016867558000740246
401,10786.371837832,10786.388109142,0.01627130999986548
402,10786.38817306,10786.404842363,0.01666930299870728
403,10786.404903984,10786.421514962,0.01661097800024436
404,10786.421575838,10786.438257101,0.016681262999554747
405,10786.438320842,10786.454856498,0.016535655999177834
406,10786.454920787,10786.471622628,0.016701840999303386
407,10786.471740598,10786.488448229,0.01670763099900796
408,10786.488589348,10786.504885682,0.016296333998980117
409,10786.504946003,10786.521610155,0.016664151999066235
410,10786.521684877,10786.538215553,0.016530676000911626
411,10786.538276508,10786.555114991,0.01683848300126556
412,10786.555177392,10786.57155068,0.01637328800097748
413,10786.57161402,10786.588217908,0.01660388799973589
414,10786.588282379,10786.604834383,0.016552004000914167
415,10786.604916423,10786.621574958,0.016658534999805852
416,10786.621634139,10786.638114905,0.016480765998494462
417,10786.638197078,10786.654952265,0.01675518699994427
418,10786.655049151,10786.671499345,0.016450193999844487
419,10786.671562183,10786.688259553,0.016697369999747025
420,10786.688326094,10786.704846793,0.016520699000466266
421,10786.704908578,10786.72161744,0.01670886200008681
422,10786.721680465,10786.738169949,0.016489483999976073
423,10786.738231655,10786.754861661,0.01663000600092346
424,10786.754920746,10786.771754536,0.016833789999509463
425,10786.771817679,10786.788451938,0.016634259000056772
426,10786.788516438,10786.805066668,0.01655022999875655
427,10786.805168558,10786.82172195,0.016553392000787426
428,10786.821786025,10786.838352715,0.016566689999308437
429,10786.838456558,10786.854979532,0.016522973999599344
430,10786.855041469,10786.871503539,0.016462069999761297
431,10786.871567499,10786.888146741,0.016579241999352234
432,10786.888206936,10786.904989603,0.016782666998551576
433,10786.905048985,10786.921581461,0.0165324760000658
434,10786.921646342,10786.938284874,0.016638532000797568
435,10786.938349958,10786.955019663,0.016669705000822432
436,10786.955080324,10786.971613909,0.016533584999706363
437,10786.971677419,10786.988216295,0.016538875999685843
438,10786.988278775,10787.004939531,0.016660756000419497
439,10787.004999855,10787.021555911,0.0165560559998994
440,10787.021670698,10787.038276076,0.016605377999439952
441,10787.038339956,10787.054810419,0.016470463000587188
442,10787.054869204,10787.071770221,0.0169010170011461
443,10787.071859626,10787.088407152,0.01654752600006759
444,10787.088498954,10787.105056856,0.0165579019994766
445,10787.105142879,10787.12165488,0.016512001000592136
446,10787.121716871,10787.138372473,0.016655601999445935
447,10787.138452758,10787.154889963,0.016437205000329413
448,10787.154950592,10787.171517194,0.016566602000239072
449,10787.171591284,10787.188185295,0.01659401099823299
450,10787.188245019,10787.204789738,0.01654471899928467
451,10787.204852939,10787.221494899,0.016641960000924882
452,10787.22155488,10787.238216618,0.016661738000038895
453,10787.238281073,10787.254873391,0.01659231800113048
454,10787.254933656,10787.271518143,0.016584486998908687
455,10787.271597856,10787.288408743,0.016810886998428032
456,10787.288474794,10787.305134982,0.016660187999150367
457,10787.305195462,10787.321506776,0.016311313998812693
458,10787.321567755,10787.33834392,0.01677616500091972
459,10787.338404189,10787.354875234,0.016471044998979778
460,10787.354934894,10787.371575396,0.016640502000882407
461,10787.371651902,10787.388226308,0.01657440599956317
462,10787.388290341,10787.404877345,0.016587004000029992
463,10787.404941108,10787.421776604,0.01683549600056722
464,10787.421868695,10787.438204588,0.016335892998540658
465,10787.438268675,10787.455063345,0.016794670000308543
466,10787.455179695,10787.471528735,0.01634904000093229
467,10787.471590808,10787.488276738,0.016685930000676308
468,10787.488339735,10787.504970112,0.016630377000183216
469,10787.50503432,10787.521918,0.016883680000319146
470,10787.522005696,10787.538265716,0.016260020000117947
471,10787.538345756,10787.554945521,0.016599765000137268
472,10787.555007439,10787.571652394,0.01664495499971963
473,10787.571734829,10787.588476971,0.01674214199920243
474,10787.588592391,10787.605068264,0.016475873000672436
475,10787.605133343,10787.621557711,0.01642436799920688
476,10787.6216176,10787.638189074,0.016571473999647424
477,10787.638250984,10787.654925953,0.016674968999723205
478,10787.654988986,10787.671549918,0.01656093200108444
479,10787.671614324,10787.688402469,0.016788145001555677
480,10787.688475654,10787.704878893,0.016403239000283065
481,10787.704939936,10787.721620421,0.016680484999596956
482,10787.721680945,10787.73818225,0.01650130499911029
483,10787.738242533,10787.754937435,0.016694902000381262
484,10787.755003983,10787.77163023,0.01662624699929438
485,10787.771693793,10787.788290141,0.016596347999438876
486,10787.788351383,10787.804882523,0.01653113999964262
487,10787.804943473,10787.821811247,0.01686777400027495
488,10787.821890463,10787.838356152,0.016465689001051942
489,10787.838440546,10787.854933916,0.016493369999807328
490,10787.8550335,10787.871620674,0.01658717399914167
491,10787.871694731,10787.888381153,0.01668642199911119
492,10787.888447439,10787.904952716,0.016505277000760543
493,10787.905017102,10787.921619517,0.016602414998487802
494,10787.921681752,10787.938311502,0.016629749999992782
495,10787.93837319,10787.955043235,0.016670045000864775
496,10787.955109899,10787.971580482,0.01647058300113713
497,10787.971641264,10787.988282326,0.01664106200041715
498,10787.988344583,10788.004978422,0.016633838999041473
499,10788.005040712,10788.021604709,0.016563997000048403
500,10788.021669759,10788.038324056,0.01665429700005916
501,10788.03838438,10788.054955757,0.01657137700021849
502,10788.055019274,10788.071564149,0.016544875001272885
503,10788.071627043,10788.088324174,0.016697130999091314
504,10788.088444326,10788.105054943,0.016610616999969352
505,10788.10512032,10788.121759897,0.01663957699929597
506,10788.121826196,10788.138345843,0.01651964699885866
507,10788.138409663,10788.155018869,0.016609205998975085
508,10788.155081105,10788.171792031,0.016710926000087056
509,10788.171856947,10788.188330465,0.0164735180005664
510,10788.18840864,10788.2050567,0.016648060000079568
511,10788.205117855,10788.221624755,0.016506900001331815
512,10788.221690346,10788.238598884,0.016908538000279805
513,10788.238685902,10788.255277195,0.016591292998782592
514,10788.255356622,10788.271816459,0.016459837001093547
515,10788.271878359,10788.288497591,0.016619231999356998
516,10788.288582504,10788.305093081,0.01651057700109959
517,10788.30515448,10788.321764415,0.016609935000815312
518,10788.321831711,10788.338399357,0.01656764600011229
519,10788.338462697,10788.355193663,0.016730965999158798
520,10788.355256349,10788.371732034,0.016475685000841622
521,10788.37179764,10788.388434871,0.0166372309995495
522,10788.388505619,10788.40504411,0.016538491001483635
523,10788.405107554,10788.421627474,0.016519920000064303
524,10788.421692391,10788.438550949,0.016858557999512414
525,10788.438642356,10788.454961684,0.01631932799864444
526,10788.455024242,10788.471675789,0.016651547000947176
527,10788.471744682,10788.488456922,0.0167122399998334
528,10788.488526311,10788.505174162,0.0166478509981971
529,10788.505238394,10788.521932824,0.016694429999915883
530,10788.522027237,10788.538435982,0.016408744999353075
531,10788.538533823,10788.554955377,0.01642155399895273
532,10788.555056437,10788.57176867,0.016712233000362176
533,10788.571867843,10788.588349037,0.01648119399942516
534,10788.588417611,10788.605082873,0.01666526200096996
535,10788.605147547,10788.62199474,0.016847193001012783
536,10788.622063311,10788.638602905,0.016539594000278157
537,10788.638698522,10788.655075496,0.016376974001104827
538,10788.655139575,10788.671737396,0.016597821000686963
539,10788.671798657,10788.688275404,0.01647674699961499
540,10788.688391899,10788.705055644,0.01666374500018719
541,10788.705121004,10788.721568064,0.01644705999933649
542,10788.721630351,10788.738333027,0.016702676000932115
543,10788.738393001,10788.755064302,0.016671301000314998
544,10788.755125915,10788.771668499,0.016542583998671034
545,10788.771733399,10788.788369794,0.01663639499929559
546,10788.788428879,10788.804943433,0.016514554001332726
547,10788.805003155,10788.821729153,0.016725998000765685
548,10788.821790279,10788.838288722,0.01649844299936376
549,10788.838349175,10788.854949479,0.016600304001258337
550,10788.855012415,10788.871639593,0.01662717799990787
551,10788.871700311,10788.888374431,0.016674120000971016
552,10788.888442772,10788.905043119,0.016600347000348847
553,10788.90511163,10788.921702714,0.016591084000538103
554,10788.9217626,10788.938272315,0.016509714998392155
555,10788.938332753,10788.955102081,0.01676932800000941
556,10788.95516382,10788.971641554,0.016477734001455246
557,10788.971703001,10788.988418679,0.016715678000764456
