,flip_time,pre_flip_time
0,0.01092168600007426,0.0006696169984934386
1,0.00959231699926022,0.00015529200027231127
2,0.010144067999135586,0.00014147799993224908
3,0.00975630199900479,0.00010939200001303107
4,0.009844359999988228,0.00011851400086015929
5,0.009609703000023728,0.00019300599888083525
6,0.009841949999099597,0.00011644200094451662
7,0.009861437998551992,0.00010978099999192636
8,0.009787532999325776,0.0001613670010556234
9,0.009495742000581231,0.00017770499835023656
10,0.009462170999540831,0.00017437799942854326
11,0.009707802999400883,0.00011452000035205856
12,0.009418233999895165,0.00019474599866953213
13,0.009718925000925083,0.00011189800170541275
14,0.009496206999756396,0.00019027499911317136
15,0.009470002998568816,0.000126323000586126
16,0.00948213400079112,0.000164720000611851
17,0.00930228399920452,0.00015295999946829397
18,0.009201823999319458,0.00011068400090152863
19,0.009424686000784277,0.0001903809989016736
20,0.009414715999810142,0.00014731699957337696
21,0.009081664000404999,0.0001994579997699475
22,0.009071835000213468,0.00013065599887340795
23,0.009150056001089979,0.00017873599972517695
24,0.009501073000137694,0.00014157899931888096
25,0.009560652999425656,0.00023191599939309526
26,0.009784994999790797,0.0001084200011973735
27,0.00966377700024168,0.00010564200056251138
28,0.009788358000150765,0.00010410600043542217
29,0.00988864299870329,0.00010740600009739865
30,0.009857985000053304,0.00017992100038100034
31,0.009663175000241608,0.000133055998958298
32,0.009623355999792693,0.0001639259990042774
33,0.009373507000418613,0.0001261750003322959
34,0.00974075700105459,0.00022632699983660132
35,0.014950319000490708,0.00010317200030840468
36,0.01681594900037453,0.00018313900000066496
37,0.009898073998556356,0.00011892499969690107
38,0.009771253000508295,0.00011447299948486034
39,0.009905871000228217,0.00013628399938170332
40,0.009673757000200567,0.00011071500011894386
41,0.009917162000419921,0.00011348200132488273
42,0.009517391999906977,0.00012891799997305498
43,0.009805329000300844,0.00011359400014043786
44,0.009795541998755652,0.00013061999925412238
45,0.009409682999830693,0.0001854920010373462
46,0.009978369000236853,0.00011824300054286141
47,0.010025037001469173,0.00014325800111691933
48,0.009630608001316432,0.00011006999920937233
49,0.009796320000532432,0.00010861000009754207
50,0.009922907000145642,0.00010062600085802842
51,0.009858089999397635,0.00010451200068928301
52,0.009992137000153889,0.00011245399946346879
53,0.009802151000258164,0.00015382899982796516
54,0.009957199001291883,0.00010448200009705033
55,0.009965740999177797,0.00011161000111314934
56,0.009423953999430523,0.00016768699970270973
57,0.009447991000342881,0.00011624800026766025
58,0.009582955000951188,0.00011863500003528316
59,0.00977254800091032,0.00010443400060466956
60,0.009471528001085971,0.00010608099910314195
61,0.009549062999212765,0.00013877399942430202
62,0.009658680000939057,0.00011753999933716841
63,0.009588573000655742,0.0001686020004854072
64,0.00979672900029982,0.00012428800073394086
65,0.010056471999632777,0.00010391999967396259
66,0.009562480001477525,0.00015071000052557793
67,0.009420375999980024,0.00019950199930462986
68,0.009753292000823421,0.00015566100046271458
69,0.009312272000897792,0.000142127000799519
70,0.009839825999733876,0.00011504400026751682
71,0.010018125998612959,0.00011167100092279725
72,0.01038909000089916,0.00010316699990653433
73,0.016216357998928288,0.00010432099952595308
74,0.009902916001010453,0.00010948500130325556
75,0.009929979998560157,0.00010759799988591112
76,0.010260663000735804,0.00013459700130624697
77,0.009557866000250215,0.00015265799993358087
78,0.009443277000173111,0.0001850830012699589
79,0.00989443999969808,0.000192481998965377
80,0.009359298001072602,0.00012872499974037055
81,0.009608506999938982,0.0001434780006093206
82,0.0100693370004592,0.0001427469996997388
83,0.010102930998982629,0.00010796599963214248
84,0.009422269000424421,0.0001754849999997532
85,0.008942317999753868,0.0001586800008226419
86,0.00940854100008437,0.0001775579985405784
87,0.008982729001218104,0.00018305800040252507
88,0.009659041999839246,0.00014361100147652905
89,0.009559698999510147,0.00016019900067476556
90,0.009269550999306375,0.00020314000175858382
91,0.009407833000295796,0.00018766299945127685
92,0.009489039999607485,0.00011475900100776926
93,0.009649355999499676,0.00018071799968311097
94,0.009789575999093358,0.00011024500054190867
95,0.009169803000986576,0.0001893560001917649
96,0.009417768000275828,0.0001793769988580607
97,0.010028562999650603,0.00014714499957335647
98,0.00891543299985642,0.00018162900050811004
99,0.009574200001225108,0.00015441499999724329
100,0.009539966000374989,0.00011245299901929684
101,0.009990941998694325,0.00010466200001246762
102,0.009592473999873619,0.00016267000137304422
103,0.009553265001159161,0.0001695120008662343
104,0.009398431999215973,0.00017382599980919622
105,0.009071991000382695,0.00016229399989242665
106,0.009498122999502812,0.0001620719995116815
107,0.01013470900034008,0.0001375799984089099
108,0.009641086999181425,0.00014264699893828947
109,0.010166475000005448,0.00010466999992786441
110,0.04326799699992989,0.00013469199984683655
111,0.009234576999006094,0.0002492659987183288
112,0.009510768999462016,0.00016940099885687232
113,0.009707115999844973,0.00015605800035700668
114,0.009480737000558292,0.00014589700003853068
115,0.009367516999191139,0.00021847000061825383
116,0.009613522001018282,0.00010384699999121949
117,0.009701793000203907,0.00013391399988904595
118,0.009597164000297198,0.00014575999921362381
119,0.009597710000889492,0.00014696600010211114
120,0.009606895000615623,0.00016108499949041288
121,0.009238566000931314,0.00015048099885461852
122,0.009085169000172755,0.0001622259987925645
123,0.009439265000764863,0.00016372999925806653
124,0.009357802000522497,0.00018940100017061923
125,0.009389472001203103,0.00016037099885579664
126,0.00935139499961224,0.0001784330015652813
127,0.009289392000937369,0.00015504200018767733
128,0.009366445998239215,0.0001651559996389551
129,0.00967902100092033,0.00016675599908921868
130,0.011266032999628806,0.00016356299965991639
131,0.021791859999211738,0.00021901699983573053
132,0.010072949999084813,0.00015528299991274253
133,0.008500427999024396,0.00017971299894270487
134,0.009450190998904873,0.00019671399968501646
135,0.008657845999550773,0.00016434799908893183
136,0.009417420998943271,0.00020377700093376916
137,0.00884109099933994,0.00018201899911218788
138,0.009343453000838053,0.0001846550003392622
139,0.009409325999513385,0.00021825799922225997
140,0.009475622000536532,0.00010999699952662922
141,0.008978201998615987,0.00026019399956567213
142,0.008458402000542264,0.00026001799960795324
143,0.00845688700064784,0.00027181399855180643
144,0.008922356999391923,0.00018229400120617356
145,0.00933008199899632,0.00015728099970147014
146,0.01466417600022396,0.00017630699949222617
147,0.015953944999637315,0.0001946399988810299
148,0.00891340499947546,0.00022168100076669361
149,0.00894718999916222,0.00017409799875167664
150,0.009216997999828891,0.0003961610000260407
151,0.008984468000562629,0.0001856260005297372
152,0.009203956000419566,0.00018715999976848252
153,0.009783019999304088,0.00010845699944184162
154,0.009593679000317934,0.00012549600069178268
155,0.01004037500024424,0.00012195599992992356
156,0.008998833000077866,0.00018660000023373868
157,0.010241652998956852,0.00010210199980065227
158,0.009916547000102582,0.00011054300011892337
159,0.00905111899919575,0.00020350399972812738
160,0.009914202000800287,0.00015339499987021554
161,0.00978460499936773,0.0001274960013688542
162,0.009670146999269491,0.00011876200005644932
163,0.009806698999454966,0.00010744199971668422
164,0.009609737999198842,0.00011256600009801332
165,0.009770238000783138,0.00010869700054172426
166,0.009797568000067258,0.00010805300007632468
167,0.009914353000567644,0.00010895600098592695
168,0.010048449999885634,0.00010395100071036723
169,0.009446000998650561,0.00012108500050089788
170,0.00953052899967588,0.0001555639992147917
171,0.009283720000894391,0.00012826099919038825
172,0.009346580000055837,0.00011704200005624443
173,0.009533111000564531,0.00010588999975880142
174,0.009609349999664119,0.00011972299944318365
175,0.00971498699982476,0.00017241100067622028
176,0.009498449999227887,0.00011020099918823689
177,0.009589590999894426,0.00010549600119702518
178,0.009537443998851813,0.00011032899965357501
179,0.009684996999567375,0.00016335200052708387
180,0.009441902999242302,0.0001608949987712549
181,0.009691821000160417,0.00010587700126052368
182,0.009187357001792407,0.0001549440003145719
183,0.0096253350002371,0.00011460400128271431
184,0.013325203999556834,0.00012766299914801493
185,0.00972700599959353,0.00011141299910377711
186,0.009520940999209415,0.00010844499956874643
187,0.009532268999464577,0.0001501870010542916
188,0.00906763700004376,0.00016272799985017627
189,0.009744348000822356,0.00016429000061179977
190,0.009731342001032317,0.00015841999993426725
191,0.009641521999583347,0.00014085500151850283
