,audio_status,audio_status_time,audio_status_realtime,audio_status_globaltime
0,1,2140382.9808853003,14:34:14:432030,2.861611999943854
1,1,2140382.9805904,14:33:59:436018,2.8612128999084234
2,1,2140382.9819148,14:33:59:438011,2.86255139997229
3,1,2140382.9839266,14:33:59:440006,2.8645663000643253
4,1,2140382.9860332,14:33:59:442002,2.8667135001160204
5,1,2140382.9879476,14:33:59:444044,2.8685940001159906
6,1,2140382.9890656,14:33:59:445193,2.8697000998072326
7,1,2140382.9901003,14:33:59:446199,2.870735799893737
8,1,2140382.9920784,14:33:59:448198,2.872713199816644
9,1,2140382.9940781,14:33:59:450192,2.8747119000181556
10,1,2140382.9960573,14:33:59:452187,2.876690899953246
11,1,2140382.998051,14:33:59:454180,2.8786848997697234
12,1,2140383.0194751,14:33:59:475514,2.900097600184381
13,1,2140383.021486,14:33:59:477509,2.9021454001776874
14,1,2140383.0225182,14:33:59:478604,2.9031524998135865
15,1,2140383.0235663,14:33:59:479653,2.904199799988419
16,1,2140383.0255465,14:33:59:481645,2.906181000173092
17,1,2140383.0275443,14:33:59:483496,2.908178099896759
18,1,2140383.0285504,14:33:59:484639,2.9091841001063585
19,1,2140383.0305484,14:33:59:486670,2.911181999836117
20,1,2140383.0317035,14:33:59:487833,2.912337299901992
21,1,2140383.0336971,14:33:59:489826,2.914330900181085
22,1,2140383.0357415,14:33:59:491660,2.9164013997651637
23,1,2140383.10856,14:33:59:564475,2.9891824000515044
24,1,2140383.1095488,14:33:59:565645,2.9901951998472214
25,1,2140383.1105276,14:33:59:566657,2.9911617999896407
26,1,2140383.1124818,14:33:59:568599,2.9931159000843763
27,1,2140383.1135951,14:33:59:569636,2.994250299874693
28,1,2140383.1145186,14:33:59:570648,2.9951523998752236
29,1,2140383.1165126,14:33:59:572637,2.997147699818015
30,1,2140383.1183708,14:33:59:574493,2.99900639988482
31,1,2140383.119626,14:33:59:575707,3.000276600010693
32,1,2140383.1206343,14:33:59:576756,3.00127109978348
33,1,2140383.1217387,14:33:59:577867,3.002372699789703
34,1,2140383.2084684,14:33:59:664442,3.0890906997956336
35,1,2140383.2095736,14:33:59:665654,3.0902240998111665
36,1,2140383.2106656,14:33:59:666749,3.091315499972552
37,1,2140383.2117416,14:33:59:667822,3.0923926001414657
38,1,2140383.2127203,14:33:59:668832,3.09335820004344
39,1,2140383.2147229,14:33:59:670832,3.095361900050193
40,1,2140383.2166983,14:33:59:672823,3.0973332999274135
41,1,2140383.2185619,14:33:59:674634,3.099208700004965
42,1,2140383.2197195,14:33:59:675799,3.1003696997649968
43,1,2140383.2216831,14:33:59:677787,3.102322199847549
44,1,2140383.2227102,14:33:59:678790,3.103360100183636
45,1,2140383.3083044,14:33:59:764240,3.1889268001541495
46,1,2140383.3093676,14:33:59:765448,3.190017099957913
47,1,2140383.3104414,14:33:59:766552,3.1910796999000013
48,1,2140383.3123875,14:33:59:768493,3.1930327997542918
49,1,2140383.3145188,14:33:59:770597,3.19516080012545
50,1,2140383.3165035,14:33:59:772620,3.197140700183809
51,1,2140383.3183844,14:33:59:774465,3.1990339001640677
52,1,2140383.3195168,14:33:59:775597,3.2001673001796007
53,1,2140383.3214556,14:33:59:777581,3.2020911001600325
54,1,2140383.3234738,14:33:59:779577,3.204109599813819
55,1,2140383.3245061,14:33:59:780584,3.205157299991697
56,1,2140383.408469,14:33:59:864481,3.2890914999879897
57,1,2140383.409529,14:33:59:865658,3.2901628999970853
58,1,2140383.4107462,14:33:59:866826,3.291396299842745
59,1,2140383.4117584,14:33:59:867828,3.292425099760294
60,1,2140383.413553,14:33:59:869650,3.294192399829626
61,1,2140383.4155343,14:33:59:871644,3.296187900006771
62,1,2140383.4175927,14:33:59:873686,3.2982386997900903
63,1,2140383.4196415,14:33:59:875637,3.300284800119698
64,1,2140383.4207134,14:33:59:876796,3.3013625000603497
65,1,2140383.4226577,14:33:59:878787,3.3032915997318923
66,1,2140383.4236639,14:33:59:879791,3.30430330010131
67,1,2140383.5085085,14:33:59:964497,3.3891310999169946
68,1,2140383.5096247,14:33:59:965708,3.390275300014764
69,1,2140383.5107533,14:33:59:966882,3.391387399751693
70,1,2140383.5117539,14:33:59:967883,3.3923876001499593
71,1,2140383.5137944,14:33:59:969874,3.3944450998678803
72,1,2140383.5147484,14:33:59:970875,3.3953832001425326
