,flip_time
0,0.014599996000470128
1,0.009328260999609483
2,0.009356032000141568
3,0.008016946001589531
4,0.009095565999814426
5,0.009205962998748873
6,0.008832192001136718
7,0.00950428200121678
8,0.009612243000447052
9,0.009228163000443601
10,0.009391215000505326
11,0.009666964999269112
12,0.009235327999704168
13,0.009847054001511424
14,0.009590253999704146
15,0.009271196999179665
16,0.009331323999504093
17,0.01124294200053555
18,0.023433088999809115
19,0.019317479998790077
20,0.00903968199963856
21,0.009657935001087026
22,0.009587337000994012
23,0.009630515000026207
24,0.009497671999270096
25,0.009553730000334326
26,0.00975857299999916
27,0.009293966000768705
28,0.009133206000115024
29,0.013878046000172617
30,0.026069289999213652
31,0.015742830000817776
32,0.009182499001326505
33,0.007233730999359977
34,0.00900149199878797
35,0.009338787998785847
36,0.008844124000461306
37,0.00896927199937636
38,0.009071804000996053
39,0.009684614000434522
40,0.009829898001044057
41,0.008822424999380019
42,0.009469423999689752
43,0.009577651000654441
44,0.009477637000600225
45,0.0091690169992944
46,0.00962103100027889
47,0.008803631000773748
48,0.009349287000077311
49,0.009712989000036032
50,0.009272189001421793
51,0.009626228000342962
52,0.009296277999965241
53,0.009539350001432467
54,0.009829709000769071
55,0.00919831300052465
56,0.009642737999456585
57,0.009396810000907863
58,0.009500329000729835
59,0.009262083000066923
60,0.012445771000784589
61,0.00858404199971119
62,0.006604963999052416
63,0.009584055000232183
64,0.008894475999113638
65,0.009643526000218117
66,0.00922188799995638
67,0.009496053000475513
68,0.027856601000166847
69,0.009438703000341775
70,0.007926165000753826
71,0.009131898999839905
72,0.009357192000607029
73,0.009035906001372496
74,0.009423715000593802
75,0.00870809600019129
76,0.009711996999612893
77,0.009364338000523276
78,0.00923303399940778
79,0.00851848000093014
80,0.00981160100127454
81,0.009731956999530667
82,0.009837211999183637
83,0.008933430999604752
84,0.008828795000226819
85,0.009598312999514746
86,0.00900414100033231
87,0.009805109000808443
88,0.009324906999609084
89,0.009690422000858234
90,0.008560837999539217
91,0.009291954000218539
92,0.01037480000013602
93,0.009457719999772962
94,0.009318766999058425
95,0.009513259001323604
96,0.009894669999994221
97,0.00908738100042683
98,0.009522805999949924
99,0.009660026000346988
100,0.009371268999530002
101,0.00968776700028684
102,0.008890600000086124
103,0.00851509699896269
104,0.00934894800047914
105,0.014900027999829035
106,0.01657608099958452
107,0.009927959999913583
108,0.007285990001037135
109,0.009346376999019412
110,0.009946002001015586
111,0.008583021999584162
112,0.009632227998736198
113,0.0089077599986922
114,0.00915017099941906
115,0.00996488400051021
116,0.009112267000091379
117,0.008047642999372329
118,0.009521223000774626
119,0.007017330999588012
120,0.009561206001308165
121,0.008846877999530989
122,0.008666581999932532
123,0.0090276390001236
124,0.00886522899963893
125,0.00860231600017869
126,0.00884483700065175
127,0.008585277000747737
128,0.007889324999268865
129,0.013939164000476012
130,0.02082133600015368
131,0.009370493999085738
132,0.008780006999586476
133,0.009170118000838556
134,0.009585654999682447
135,0.009169095999823185
136,0.009095269000681583
137,0.009031048000906594
138,0.009405475000676233
139,0.009545454999170033
140,0.009118821999436477
141,0.009054371999809518
142,0.014538099998389953
143,0.01355185299871664
144,0.00896204400123679
145,0.007621000999279204
146,0.008775751000939636
147,0.009022932999869226
148,0.00939071600078023
149,0.009027093001350295
150,0.009367263000967796
151,0.009586971000317135
152,0.00916973800121923
153,0.008957739000834408
154,0.010536440999203478
155,0.008100396000372712
156,0.009376314001201536
157,0.009569193000061205
158,0.009438184000828187
159,0.009300284000346437
160,0.009447438000279362
161,0.008904078000341542
162,0.009513873999821953
163,0.00944408699979249
164,0.009139122999840765
165,0.009242015001291293
166,0.008714319999853615
167,0.00946467600078904
168,0.009105099999942468
169,0.008929868999985047
170,0.009868925000773743
171,0.007793904000209295
172,0.009113226000408758
173,0.009923673000230337
174,0.008806161999018514
175,0.009068737999768928
176,0.00852591799957736
177,0.00953056199978164
178,0.009316695999586955
179,0.008728512000743649
180,0.02727552000033029
181,0.010306615000445163
182,0.010173913000471657
183,0.00783715299985488
184,0.008609978000094998
185,0.00915983300001244
186,0.010306721000233665
187,0.009185853999952087
188,0.010400725001090905
189,0.009871719001239398
190,0.008731378000447876
191,0.009026817000631127
192,0.01046190000124625
193,0.009970135999537888
194,0.008689357999173808
195,0.014445290998992277
196,0.009660371000791201
197,0.010135081998669193
198,0.009108887999900617
199,0.010188296999331214
200,0.009631044000343536
201,0.006199309000294306
202,0.009273278999899048
203,0.009728593000545516
204,0.010065603999464656
205,0.010350748998462223
206,0.00987670999893453
207,0.009573781999279163
208,0.010487730000022566
209,0.009982192999814288
210,0.009789873998670373
211,0.009573559998898418
212,0.01036005700007081
213,0.009754714999871794
214,0.009904239999741549
215,0.010281748000124935
216,0.02032173900079215
217,0.016576729000007617
218,0.008320950999404886
219,0.008792656000878196
220,0.009443073000511504
221,0.01033276499947533
222,0.01013322499966307
223,0.009776834998774575
224,0.010279780999553623
225,0.010169772000153898
226,0.010188448999542743
227,0.009870648998912657
228,0.00957890999961819
229,0.010150086998692132
230,0.008851591999700759
231,0.009027568999954383
232,0.009624865000660066
233,0.009621035998861771
234,0.01050831499924243
235,0.009434314999452909
236,0.009957618998669204
237,0.010030229999756557
238,0.009932316999766044
239,0.010273998001139262
240,0.009516891999737709
241,0.010204516000158037
242,0.010558709000179078
243,0.009782650999113685
244,0.009510387999398517
245,0.009489531001236173
246,0.010348055000577006
247,0.009735319999890635
248,0.010033083999587689
249,0.010376145999543951
250,0.009607636000509956
251,0.010159444998862455
252,0.01028701799987175
253,0.01029534400004195
254,0.013427417001366848
255,0.008990607000669115
256,0.009327740999651724
257,0.009734885999932885
258,0.010113013000591309
259,0.009826231000261032
260,0.010297965000063414
261,0.01010564200078079
262,0.010170313000344322
263,0.009998249999625841
264,0.01021516199944017
265,0.010214666999672772
266,0.010077936000016052
267,0.010149170000659069
268,0.009945829999196576
269,0.010183039999901666
270,0.010029588998804684
271,0.01034337599958235
272,0.013906893998864689
273,0.006079167998905177
274,0.009952493999662693
275,0.010069338999528554
276,0.00949989699984144
277,0.009864789999483037
278,0.009967898000468267
279,0.009927012000844115
280,0.009755385000971728
281,0.009774281999852974
282,0.00927265500104113
283,0.009535839000818669
284,0.009713897999972687
285,0.009111584000493167
286,0.008931964001021697
287,0.009739738999996916
288,0.00959340000008524
289,0.009902812000291306
290,0.009598152000762639
291,0.03820133400040504
292,0.010472761001437902
293,0.009078032000616076
294,0.008951888999945368
295,0.00915703200007556
296,0.009841294000580092
297,0.009553215000778437
298,0.00985019600011583
299,0.009402812998814625
300,0.009384331000546808
301,0.010139435999008128
302,0.009391666000738041
303,0.009938314000464743
304,0.008913805999327451
305,0.009779041000001598
306,0.009481858000071952
307,0.010135104999790201
308,0.010230711000986048
309,0.010175854999033618
310,0.0099134869997215
311,0.010011588999986998
312,0.01007834499978344
313,0.010193986001468147
314,0.009937217000697274
315,0.010007129998484743
316,0.010030760000518057
317,0.010097242000483675
318,0.01009425800111785
319,0.010252919000777183
320,0.010144367999600945
321,0.010196920000453247
322,0.010476837000169326
323,0.009240172999852803
324,0.009381118999954197
325,0.009864158999334904
326,0.009315844001321238
327,0.009833714000706095
328,0.015615168998920126
329,0.01614691800023138
330,0.009921218999807024
331,0.008196822000172688
332,0.009945543000867474
333,0.010219894000329077
334,0.00921607199961727
335,0.009227165999618592
336,0.009569249001287972
337,0.009615770000891644
338,0.009478554000452277
339,0.009188773999994737
340,0.008748954000111553
341,0.007929653000246617
342,0.009071636999578914
343,0.00925211899993883
344,0.008733272999961628
345,0.009430375999727403
346,0.008868195000104606
347,0.00995643399983237
348,0.009406156999830273
349,0.009047161000125925
350,0.009645948000979843
351,0.009940916001141886
352,0.010086456999488291
353,0.010189639000600437
354,0.012688716999036842
355,0.007522473999415524
356,0.009974406000765157
357,0.010228343000562745
358,0.009841469000093639
359,0.009865525000350317
360,0.009869442999843159
361,0.009748775000844034
362,0.010173427999689011
363,0.0101484070000879
364,0.009951272999387584
365,0.010065804999612737
366,0.009917407000102685
367,0.009963349000827293
368,0.009747334999701707
369,0.009430193000298459
370,0.009603653001249768
371,0.00983049999922514
372,0.009379156999784755
373,0.009654118999605998
374,0.00968188899969391
375,0.00988599999982398
376,0.00977640299970517
377,0.009555323000313365
378,0.009441787000469049
379,0.009570210000674706
380,0.009373406999657163
381,0.009617040999728488
382,0.012740619999021874
383,0.007180632001109188
384,0.008787207998466329
385,0.009430375999727403
386,0.010021453001172631
387,0.008983925999928033
388,0.009104213000682648
389,0.009323555999799282
390,0.008900131999325822
391,0.009492447999946307
392,0.008991436001451802
393,0.009564974998284015
394,0.008970429998953477
395,0.009437833999982104
396,0.00943806600116659
397,0.009637281000323128
398,0.009607912999854307
399,0.009132078999755322
400,0.008783299999777228
401,0.009270074000596651
402,0.008962576999692828
403,0.00927940600013244
404,0.009627881001506466
405,0.008803308999631554
406,0.008590199999161996
407,0.009633628000301542
408,0.009224561999872094
409,0.009715942000184441
410,0.008971199998995871
411,0.00936092399933841
412,0.009241286999895237
413,0.00904516400078137
414,0.008751432000281056
415,0.009652007000113372
416,0.008708522000233643
417,0.008825974000501446
418,0.008796275000349851
419,0.009111778999795206
420,0.009078785999008687
421,0.009395650000442402
422,0.009161997999399318
423,0.009213346000251477
424,0.00914041800024279
425,0.009148496999841882
426,0.009227001000908785
427,0.00889760199970624
428,0.009307113999966532
429,0.00909419399977196
430,0.008703364999746555
431,0.00811943299959239
432,0.010817280999617651
433,0.004725826000139932
434,0.008029994000025908
435,0.009318839000115986
436,0.009179962000416708
437,0.009246269999493961
438,0.009577716000421788
439,0.00948232900009316
440,0.009671519999756129
441,0.009335874001408229
442,0.009063984998647356
443,0.00948703900030523
444,0.00923610199970426
445,0.009530723998977919
446,0.0098382539999875
447,0.008676634999574162
448,0.008621332999609876
449,0.009064600999408867
450,0.009722287000840879
451,0.008985686999949394
452,0.009189213000354357
453,0.008665233999636257
454,0.009134304000326665
455,0.008791185999143636
456,0.009624221000194666
457,0.008944969998992747
458,0.009798238999792375
459,0.009715522999613313
460,0.009447891001400421
461,0.009301231999415904
462,0.009961276000467478
463,0.009617268999136286
464,0.009621127001082641
465,0.008956957999544102
466,0.009851220998825738
467,0.009197109999149689
468,0.008746469000470825
469,0.009164563000013004
470,0.008573222999984864
471,0.00897329899999022
472,0.009229782999682357
473,0.009910646000207635
474,0.00934965899978124
475,0.009313804999692366
476,0.00966082800005097
477,0.00959269400118501
478,0.009840994998739916
479,0.009457097999984398
480,0.009359231000416912
481,0.008708110000952729
482,0.00900684100088256
483,0.008715472000403679
484,0.009348319999844534
485,0.008748870000999887
486,0.009022641999763437
487,0.009453652000956936
488,0.008887702999345493
489,0.009263816999009578
490,0.009007556000142358
491,0.01009654299923568
492,0.009002533999591833
493,0.009657593998781522
494,0.009395394999955897
495,0.009885922001558356
496,0.00904536500092945
497,0.00930552399950102
498,0.008643302999189473
499,0.009633400999518926
500,0.009111253000810393
501,0.009013651999339345
502,0.008940932000768953
503,0.009379129000080866
504,0.009230780000507366
505,0.009353426999950898
506,0.00941077900097298
507,0.009051226999872597
508,0.009951956000804785
509,0.009178026999506983
510,0.010007528000642196
511,0.008636962000309722
512,0.00819484299972828
513,0.008771586999500869
514,0.00919962499938265
515,0.009426512999198167
516,0.008967894000306842
517,0.009366205000333139
518,0.008868331999110524
519,0.009477481000430998
520,0.009092988000702462
521,0.009413096999196569
522,0.009318291000454337
523,0.009341435999886016
524,0.008978238000054262
525,0.008757784999033902
526,0.009357140999782132
527,0.009714551000797655
528,0.008426478998444509
529,0.010139519999938784
530,0.00935911099986697
531,0.009724130000904552
532,0.009494075000475277
533,0.00919753999914974
534,0.009400002998518175
535,0.009326825000243844
536,0.00911844199981715
537,0.008566348000385915
538,0.00940532100139535
539,0.008556179000152042
540,0.01021175499954552
541,0.009162915999695542
542,0.008752845000344678
543,0.010066867000205093
544,0.00860412500151142
545,0.010229151999737951
546,0.009193874999255058
547,0.008509987999786972
548,0.00923459899968293
549,0.008732389000215335
550,0.009506499000053736
551,0.00896820799971465
552,0.009252187999663875
553,0.009605765999367577
554,0.009702903998913825
555,0.009699100999569055
556,0.009339304000604898
557,0.009398881000379333
558,0.009374907000164967
559,0.009155945001111832
560,0.010148997000214877
561,0.009102109999730601
562,0.009530622999591287
563,0.009850970000115922
564,0.008937782999055344
565,0.009822882000662503
566,0.009215594000124838
