,audio_status,audio_status_time
286,1,2975.314770444
287,1,2975.324363556
288,1,2975.325194225
289,1,2975.325837553
290,1,2975.326476432
291,1,2975.327107363
292,1,2975.327743555
293,1,2975.328372467
294,1,2975.328997225
295,1,2975.329624073
296,1,2975.330251065
297,1,2975.330869433
298,1,2975.341557219
299,1,2975.342419785
300,1,2975.343065594
301,1,2975.343743553
302,1,2975.344500724
303,1,2975.34516668
304,1,2975.346116958
305,1,2975.346792316
306,1,2975.347724263
307,1,2975.348379947
308,1,2975.349053198
309,1,2975.357733995
310,1,2975.358601388
311,1,2975.359405065
312,1,2975.360058076
313,1,2975.360671486
314,1,2975.361376399
315,1,2975.362034827
316,1,2975.362690062
317,1,2975.363351937
318,1,2975.364014739
319,1,2975.364659305
320,1,2975.37507204
321,1,2975.375963354
322,1,2975.376614429
323,1,2975.377244136
324,1,2975.377883137
325,1,2975.378500354
326,1,2975.37917492
327,1,2975.37982943
328,1,2975.380438925
329,1,2975.381099435
330,1,2975.381709747
331,1,2975.390803435
332,1,2975.391646058
333,1,2975.392335953
334,1,2975.392964058
335,1,2975.393656422
336,1,2975.39431624
337,1,2975.394965719
338,1,2975.395631077
339,1,2975.39630026
340,1,2975.396930793
341,1,2975.397582125
342,1,2975.408186468
343,1,2975.409037059
344,1,2975.409698284
345,1,2975.410452944
346,1,2975.41110932
347,1,2975.411744376
348,1,2975.412461749
349,1,2975.413110562
350,1,2975.413733022
351,1,2975.414377205
352,1,2975.415014639
353,1,2975.424746856
354,1,2975.425675743
355,1,2975.426354216
356,1,2975.42699852
357,1,2975.427676664
358,1,2975.428362937
359,1,2975.429033233
360,1,2975.429664478
361,1,2975.430283062
362,1,2975.430912314
363,1,2975.431684029
364,1,2975.441042156
365,1,2975.441898622
366,1,2975.442608562
367,1,2975.443258736
368,1,2975.443865322
369,1,2975.444511354
370,1,2975.445193945
371,1,2975.445888435
372,1,2975.446598714
373,1,2975.447284787
374,1,2975.44801444
375,1,2975.458033644
376,1,2975.458934419
377,1,2975.459628998
378,1,2975.460244958
379,1,2975.460901345
380,1,2975.461513539
381,1,2975.46212699
382,1,2975.462766736
383,1,2975.463411995
384,1,2975.464087438
385,1,2975.464763268
386,1,2975.474679382
387,1,2975.475549677
388,1,2975.47625486
389,1,2975.476841674
390,1,2975.4774464
391,1,2975.478159779
392,1,2975.478893496
393,1,2975.479728313
394,1,2975.480511913
395,1,2975.481152404
396,1,2975.481870743
397,1,2975.515688245
398,1,2975.516495878
399,1,2975.517160322
400,1,2975.517924564
401,1,2975.518609424
402,1,2975.51949187
403,1,2975.520186376
404,1,2975.520825717
405,1,2975.5214998
406,1,2975.522139716
407,1,2975.522826412
408,1,2975.54113247
409,1,2975.541979747
410,1,2975.54262786
411,1,2975.543273558
412,1,2975.544148142
413,1,2975.544807602
414,1,2975.545486798
415,1,2975.546157482
416,1,2975.546833516
417,1,2975.547464944
418,1,2975.548140387
419,1,2975.55791994
420,1,2975.558903994
421,1,2975.559607563
422,1,2975.560285708
423,1,2975.560979937
424,1,2975.561781263
425,1,2975.562488023
426,1,2975.563167765
427,1,2975.56382747
428,1,2975.564398385
429,1,2975.565048908
430,1,2975.574156104
431,1,2975.574919617
432,1,2975.575634469
433,1,2975.57627343
434,1,2975.576905202
435,1,2975.577555602
436,1,2975.578198372
437,1,2975.578834745
438,1,2975.579431715
439,1,2975.579988312
440,1,2975.580597825
441,1,2975.590690987
442,1,2975.591515705
443,1,2975.592169542
444,1,2975.592810763
445,1,2975.593450985
446,1,2975.594135238
447,1,2975.594735537
448,1,2975.595352194
449,1,2975.595995445
450,1,2975.596621525
451,1,2975.597256259
452,1,2975.607526058
453,1,2975.608430855
454,1,2975.60919494
455,1,2975.609837385
456,1,2975.610483682
457,1,2975.611089882
458,1,2975.611647272
459,1,2975.612231684
460,1,2975.612856622
461,1,2975.613461912
462,1,2975.61411787
463,1,2975.623947617
464,1,2975.624746983
465,1,2975.625342222
466,1,2975.62591878
467,1,2975.626526525
468,1,2975.627207339
469,1,2975.627851145
470,1,2975.628488496
471,1,2975.629102787
472,1,2975.629773299
473,1,2975.630368635
474,1,2975.64114134
475,1,2975.642001078
476,1,2975.642688283
477,1,2975.643338726
478,1,2975.643962953
479,1,2975.644604922
480,1,2975.645298694
481,1,2975.6459488
482,1,2975.646641096
483,1,2975.647303444
484,1,2975.64797031
485,1,2975.658447362
486,1,2975.659304755
487,1,2975.660040682
488,1,2975.660684273
489,1,2975.661271613
490,1,2975.661870593
491,1,2975.662528706
492,1,2975.663193325
493,1,2975.663889274
494,1,2975.664540922
495,1,2975.665234823
496,1,2975.674391283
497,1,2975.675181837
498,1,2975.675780577
499,1,2975.67650306
500,1,2975.67713802
501,1,2975.677812804
502,1,2975.678420142
503,1,2975.679114269
504,1,2975.679764099
505,1,2975.680368089
506,1,2975.680979698
507,1,2975.691097716
508,1,2975.691957633
509,1,2975.692610205
510,1,2975.693261357
511,1,2975.693968697
512,1,2975.694616125
513,1,2975.695224435
514,1,2975.69587902
515,1,2975.696537735
516,1,2975.697173904
517,1,2975.697808616
518,1,2975.70747218
519,1,2975.708230537
520,1,2975.708905004
521,1,2975.709546558
522,1,2975.710227514
523,1,2975.710844764
524,1,2975.711421392
525,1,2975.71207984
526,1,2975.712646012
527,1,2975.713189097
528,1,2975.71385406
529,1,2975.723953525
530,1,2975.72464219
531,1,2975.725262138
532,1,2975.725849946
533,1,2975.726512802
534,1,2975.727144996
535,1,2975.727774024
536,1,2975.728409106
537,1,2975.72908975
538,1,2975.729700108
539,1,2975.730343052
540,1,2975.740933266
541,1,2975.741792269
542,1,2975.742419302
543,1,2975.742999554
544,1,2975.743690119
545,1,2975.744259897
546,1,2975.744876389
547,1,2975.745481705
548,1,2975.746098723
549,1,2975.746714365
550,1,2975.747263823
551,1,2975.757735603
552,1,2975.758690142
553,1,2975.759313002
554,1,2975.760063038
555,1,2975.760779753
556,1,2975.761400597
557,1,2975.762057892
558,1,2975.76270512
559,1,2975.763333963
560,1,2975.763955113
561,1,2975.764505397
562,1,2975.774224224
563,1,2975.775075662
564,1,2975.775761988
565,1,2975.776526197
566,1,2975.777233867
567,1,2975.777885416
568,1,2975.778538118
569,1,2975.77914661
570,1,2975.779792318
571,1,2975.780441578
572,1,2975.78109891
573,1,2975.790942256
574,1,2975.791713619
575,1,2975.792309799
576,1,2975.792892384
577,1,2975.793581017
578,1,2975.794191552
579,1,2975.794810304
580,1,2975.795446196
581,1,2975.7960755
582,1,2975.796714035
583,1,2975.79736363
584,1,2975.807398733
585,1,2975.80824886
586,1,2975.808877446
587,1,2975.809498754
588,1,2975.810138539
589,1,2975.810821919
590,1,2975.811424549
591,1,2975.812039248
592,1,2975.812681345
593,1,2975.813297868
594,1,2975.813932478
595,1,2975.824500268
596,1,2975.825396358
597,1,2975.826086738
598,1,2975.826843056
599,1,2975.82742635
600,1,2975.828032062
601,1,2975.828629243
602,1,2975.829241863
603,1,2975.829844524
604,1,2975.830489683
605,1,2975.831113143
606,1,2975.840852066
607,1,2975.841642992
608,1,2975.842301645
609,1,2975.842919135
610,1,2975.843541988
611,1,2975.844160883
612,1,2975.84478702
613,1,2975.845361032
614,1,2975.845914506
615,1,2975.846512616
616,1,2975.847125342
617,1,2975.85733927
618,1,2975.858138416
619,1,2975.858767102
620,1,2975.859375029
621,1,2975.859984042
622,1,2975.860603585
623,1,2975.861239388
624,1,2975.861860103
625,1,2975.862403665
626,1,2975.862965827
627,1,2975.86356254
628,1,2975.874050933
629,1,2975.874803267
630,1,2975.875411158
631,1,2975.876063992
632,1,2975.876692548
633,1,2975.877389026
634,1,2975.877978229
635,1,2975.878622244
636,1,2975.87925831
637,1,2975.879885999
638,1,2975.88051344
639,1,2975.890506063
640,1,2975.891259866
641,1,2975.89190218
642,1,2975.892453729
643,1,2975.89302582
644,1,2975.893643333
645,1,2975.894257298
646,1,2975.894871979
647,1,2975.895517244
648,1,2975.896155509
649,1,2975.896813876
650,1,2975.907221903
651,1,2975.908054106
652,1,2975.908754904
653,1,2975.90942183
654,1,2975.910037509
655,1,2975.910654186
656,1,2975.911279539
657,1,2975.91194308
658,1,2975.91256707
659,1,2975.913187626
660,1,2975.913803142
661,1,2975.923846906
662,1,2975.924580192
663,1,2975.9251237
664,1,2975.92575577
665,1,2975.926384156
666,1,2975.927000746
667,1,2975.927636874
668,1,2975.928267524
669,1,2975.928902546
670,1,2975.92953983
671,1,2975.93021843
672,1,2975.94102756
673,1,2975.941885268
674,1,2975.942538235
675,1,2975.943196757
676,1,2975.943819579
677,1,2975.944460942
678,1,2975.945069605
679,1,2975.945778228
680,1,2975.946451882
681,1,2975.947056274
682,1,2975.947739838
683,1,2975.957911476
684,1,2975.958705378
685,1,2975.959322562
686,1,2975.959978593
687,1,2975.96058811
688,1,2975.961229976
689,1,2975.9618609
690,1,2975.962507539
691,1,2975.963120599
692,1,2975.963765186
693,1,2975.964424765
694,1,2975.974229428
695,1,2975.975070553
696,1,2975.975723402
697,1,2975.97637502
698,1,2975.977008318
699,1,2975.977656547
700,1,2975.97830152
701,1,2975.978911029
702,1,2975.97953994
703,1,2975.980180837
704,1,2975.980790668
705,1,2975.991173284
706,1,2975.992031343
707,1,2975.992662244
708,1,2975.993323699
709,1,2975.993933902
710,1,2975.994582503
711,1,2975.995252658
712,1,2975.995934109
713,1,2975.996614362
714,1,2975.997326467
715,1,2975.997975553
716,1,2976.007957777
717,1,2976.008835176
718,1,2976.009516497
719,1,2976.010115604
720,1,2976.010759724
721,1,2976.011448317
722,1,2976.012198835
723,1,2976.012897056
724,1,2976.013554904
725,1,2976.014220348
726,1,2976.014900645
727,1,2976.024572597
728,1,2976.025466044
729,1,2976.026147998
730,1,2976.026828802
731,1,2976.027458404
732,1,2976.028197939
733,1,2976.028897158
734,1,2976.029610472
735,1,2976.030254325
736,1,2976.030908317
737,1,2976.031538232
738,1,2976.041248908
739,1,2976.042060142
740,1,2976.042681988
741,1,2976.043341469
742,1,2976.043972342
743,1,2976.044624794
744,1,2976.045268754
745,1,2976.045899583
746,1,2976.046516312
747,1,2976.04717244
748,1,2976.047808469
749,1,2976.057668182
750,1,2976.058491477
751,1,2976.059229985
752,1,2976.059885943
753,1,2976.060541503
754,1,2976.061191434
755,1,2976.061846216
756,1,2976.062464816
757,1,2976.063112016
758,1,2976.063728403
759,1,2976.06435918
760,1,2976.074399949
761,1,2976.075246353
762,1,2976.075925153
763,1,2976.076617519
764,1,2976.077271998
765,1,2976.077963846
766,1,2976.078648278
767,1,2976.079287802
768,1,2976.07991764
769,1,2976.080554864
770,1,2976.081183109
771,1,2976.091176098
772,1,2976.091992836
773,1,2976.092650462
774,1,2976.093280076
775,1,2976.093912336
776,1,2976.094591977
777,1,2976.095262758
778,1,2976.095849897
779,1,2976.096469338
780,1,2976.097109689
781,1,2976.097778705
782,1,2976.107796022
783,1,2976.108590155
784,1,2976.10926752
785,1,2976.109935526
786,1,2976.110628579
787,1,2976.111338067
788,1,2976.111995507
789,1,2976.112627376
790,1,2976.1132594
791,1,2976.1139003
792,1,2976.114536118
793,1,2976.124213268
794,1,2976.125076069
795,1,2976.125803034
796,1,2976.12649802
797,1,2976.127109786
798,1,2976.127760464
799,1,2976.128393537
800,1,2976.129051267
801,1,2976.129698496
802,1,2976.130314722
803,1,2976.1309447
804,1,2976.167418635
805,1,2976.168344247
806,1,2976.171779428
807,1,2976.172378267
808,1,2976.172990218
809,1,2976.173634077
810,1,2976.174278359
811,1,2976.17491546
812,1,2976.175545666
813,1,2976.176229514
814,1,2976.176854722
815,1,2976.192851672
816,1,2976.193958198
817,1,2976.194604306
818,1,2976.195245917
819,1,2976.195873459
820,1,2976.196778023
821,1,2976.197404244
822,1,2976.198143305
823,1,2976.19873968
824,1,2976.199544642
825,1,2976.200393445
826,1,2976.225878352
827,1,2976.226988628
828,1,2976.227680832
829,1,2976.229159514
830,1,2976.229847543
831,1,2976.23128407
832,1,2976.231934357
833,1,2976.232809188
834,1,2976.23352687
835,1,2976.234249807
836,1,2976.235050088
837,1,2976.258918582
838,1,2976.260123556
839,1,2976.26077734
840,1,2976.261623376
841,1,2976.262712274
842,1,2976.263718706
843,1,2976.264400988
844,1,2976.265175148
845,1,2976.266008904
846,1,2976.26689024
847,1,2976.267653496
848,1,2976.292337384
849,1,2976.293291044
850,1,2976.293899434
851,1,2976.294597526
852,1,2976.295734543
853,1,2976.29638756
854,1,2976.297133539
855,1,2976.297978125
856,1,2976.298674738
857,1,2976.299897561
858,1,2976.300615274
859,1,2976.32444792
860,1,2976.325299016
861,1,2976.326025627
862,1,2976.326677699
863,1,2976.327307263
864,1,2976.327922875
865,1,2976.328578025
866,1,2976.329187761
867,1,2976.329873187
868,1,2976.330542405
869,1,2976.331133399
870,1,2976.341351665
871,1,2976.34223995
872,1,2976.342925416
873,1,2976.343592468
874,1,2976.344265087
875,1,2976.344887814
876,1,2976.34555888
877,1,2976.346210408
878,1,2976.34691443
879,1,2976.347630265
880,1,2976.348314716
881,1,2976.357855901
882,1,2976.358708224
883,1,2976.359301835
884,1,2976.359990744
885,1,2976.360667427
886,1,2976.361265345
887,1,2976.361911943
888,1,2976.362514197
889,1,2976.363191235
890,1,2976.36384729
891,1,2976.364440484
892,1,2976.374201028
893,1,2976.375050821
894,1,2976.375693703
895,1,2976.376352633
896,1,2976.376966006
897,1,2976.37759337
898,1,2976.378270197
899,1,2976.378861344
900,1,2976.379532016
901,1,2976.380144216
902,1,2976.380789587
903,1,2976.39083562
904,1,2976.391610148
905,1,2976.392230719
906,1,2976.392843676
907,1,2976.393439587
908,1,2976.394083321
909,1,2976.394714069
910,1,2976.395366764
911,1,2976.396102697
912,1,2976.396766244
913,1,2976.397424183
914,1,2976.407546964
915,1,2976.408339397
916,1,2976.408948901
917,1,2976.409578284
918,1,2976.410168913
919,1,2976.41081956
920,1,2976.411477703
921,1,2976.412074998
922,1,2976.412735559
923,1,2976.413355791
924,1,2976.414020664
925,1,2976.424250485
926,1,2976.425061261
927,1,2976.425704301
928,1,2976.426342415
929,1,2976.426962876
930,1,2976.427591146
931,1,2976.428297434
932,1,2976.428902899
933,1,2976.429498816
934,1,2976.430161188
935,1,2976.430830048
936,1,2976.440773993
937,1,2976.44161568
938,1,2976.442221289
939,1,2976.442840355
940,1,2976.443423025
941,1,2976.444054701
942,1,2976.444694716
943,1,2976.445337618
944,1,2976.445969844
945,1,2976.44660751
946,1,2976.447258376
947,1,2976.457531503
948,1,2976.4584006
949,1,2976.45903278
950,1,2976.459646079
951,1,2976.460299545
952,1,2976.46093332
953,1,2976.461545076
954,1,2976.462181218
955,1,2976.462850899
956,1,2976.463494675
957,1,2976.464165339
958,1,2976.474279153
959,1,2976.47506406
960,1,2976.475735954
961,1,2976.476319554
962,1,2976.47698104
963,1,2976.477637896
964,1,2976.478264275
965,1,2976.478944396
966,1,2976.479611823
967,1,2976.48029719
968,1,2976.481020016
969,1,2976.491237954
970,1,2976.492036144
971,1,2976.492699295
972,1,2976.493332098
973,1,2976.493965358
974,1,2976.494618808
975,1,2976.495231515
976,1,2976.495844534
977,1,2976.496477576
978,1,2976.497118943
979,1,2976.497749585
980,1,2976.50798158
981,1,2976.508910231
982,1,2976.510115114
983,1,2976.510765697
984,1,2976.511418417
985,1,2976.512148949
986,1,2976.512748447
987,1,2976.513352076
988,1,2976.514041891
989,1,2976.514767954
990,1,2976.515347306
991,1,2976.524299916
992,1,2976.525255051
993,1,2976.525862675
994,1,2976.526481378
995,1,2976.52711188
996,1,2976.527783379
997,1,2976.52843622
998,1,2976.52908996
999,1,2976.52976817
1000,1,2976.530360468
1001,1,2976.530945919
1002,1,2976.540818539
1003,1,2976.541612288
1004,1,2976.542251801
1005,1,2976.54287346
1006,1,2976.543495726
1007,1,2976.544102346
1008,1,2976.544710195
1009,1,2976.545316259
1010,1,2976.545917721
1011,1,2976.546487719
1012,1,2976.547130308
1013,1,2976.557734138
1014,1,2976.55852903
1015,1,2976.559143058
1016,1,2976.559771445
1017,1,2976.560439318
1018,1,2976.561016077
1019,1,2976.561645477
1020,1,2976.562290896
1021,1,2976.562933565
1022,1,2976.56356363
1023,1,2976.564194943
1024,1,2976.57426802
1025,1,2976.575113159
1026,1,2976.575730463
1027,1,2976.576336924
1028,1,2976.576975726
1029,1,2976.5776182
1030,1,2976.578255517
1031,1,2976.5788813
1032,1,2976.579517991
1033,1,2976.580179433
1034,1,2976.58074745
1035,1,2976.590684989
1036,1,2976.591454207
1037,1,2976.592073299
1038,1,2976.592716831
1039,1,2976.593336176
1040,1,2976.593966621
1041,1,2976.59458424
1042,1,2976.59519186
1043,1,2976.595806655
1044,1,2976.59635276
1045,1,2976.59692862
1046,1,2976.607343086
1047,1,2976.608070553
1048,1,2976.608703509
1049,1,2976.609321791
1050,1,2976.609935947
1051,1,2976.610572028
1052,1,2976.611130163
1053,1,2976.611805638
1054,1,2976.612454675
1055,1,2976.613096043
1056,1,2976.613753615
1057,1,2976.62404606
1058,1,2976.62486621
1059,1,2976.625515773
1060,1,2976.626132075
1061,1,2976.62676184
1062,1,2976.6273943
1063,1,2976.628023681
1064,1,2976.628656081
1065,1,2976.629257579
1066,1,2976.62986995
1067,1,2976.630467765
1068,1,2976.640598678
1069,1,2976.64144853
1070,1,2976.642016306
1071,1,2976.642554799
1072,1,2976.643084936
1073,1,2976.643701118
1074,1,2976.64431211
1075,1,2976.644919023
1076,1,2976.645516669
1077,1,2976.646061337
1078,1,2976.646660316
1079,1,2976.658132909
1080,1,2976.658986869
1081,1,2976.659699601
1082,1,2976.660357737
1083,1,2976.661104018
1084,1,2976.661757904
1085,1,2976.662351425
1086,1,2976.66295328
1087,1,2976.663566785
1088,1,2976.664185706
1089,1,2976.66488046
1090,1,2976.67444098
1091,1,2976.675321714
1092,1,2976.676018297
1093,1,2976.676701503
1094,1,2976.677380717
1095,1,2976.67805396
1096,1,2976.678677865
1097,1,2976.679332698
1098,1,2976.679971073
1099,1,2976.68060427
1100,1,2976.681244713
1101,1,2976.690725157
1102,1,2976.691502993
1103,1,2976.692144391
1104,1,2976.69276663
1105,1,2976.6933757
1106,1,2976.694026681
1107,1,2976.694624633
1108,1,2976.695265524
1109,1,2976.69590211
1110,1,2976.696522444
1111,1,2976.697103819
1112,1,2976.713613236
1113,1,2976.714442347
1114,1,2976.715067238
1115,1,2976.715735776
1116,1,2976.716368945
1117,1,2976.717003148
1118,1,2976.717639736
1119,1,2976.718278677
1120,1,2976.718921569
1121,1,2976.71958253
1122,1,2976.720200361
1123,1,2976.740881545
1124,1,2976.741717615
1125,1,2976.74237474
1126,1,2976.743054794
1127,1,2976.743646465
1128,1,2976.744265545
1129,1,2976.744904275
1130,1,2976.745525239
1131,1,2976.746176861
1132,1,2976.746798595
1133,1,2976.747437755
1134,1,2976.757412671
1135,1,2976.758253164
1136,1,2976.758917786
1137,1,2976.759536156
1138,1,2976.76015471
1139,1,2976.760798171
1140,1,2976.76144322
1141,1,2976.762092627
1142,1,2976.76268904
1143,1,2976.763336829
1144,1,2976.763979435
1145,1,2976.774128954
1146,1,2976.774970496
1147,1,2976.775568066
1148,1,2976.776179839
1149,1,2976.776792265
1150,1,2976.777410884
1151,1,2976.778056299
1152,1,2976.778685818
1153,1,2976.779324715
1154,1,2976.779956216
1155,1,2976.780594896
1156,1,2976.790708589
1157,1,2976.791535125
1158,1,2976.792179296
1159,1,2976.79280443
1160,1,2976.793467284
1161,1,2976.794063274
1162,1,2976.800254544
1163,1,2976.806054919
1164,1,2976.812315938
1165,1,2976.818002109
1166,1,2976.823797524
1167,1,2976.840754663
1168,1,2976.841644276
1169,1,2976.842260389
1170,1,2976.842994467
1171,1,2976.843617626
1172,1,2976.84430858
1173,1,2976.844958063
1174,1,2976.845587829
1175,1,2976.846238741
1176,1,2976.84684072
1177,1,2976.847482565
1178,1,2976.857402768
1179,1,2976.858240071
1180,1,2976.858929995
1181,1,2976.859579558
1182,1,2976.860248795
1183,1,2976.860883191
1184,1,2976.861482191
1185,1,2976.862106954
1186,1,2976.862722221
1187,1,2976.863326919
1188,1,2976.863990126
1189,1,2976.873968016
1190,1,2976.87472588
1191,1,2976.875288783
1192,1,2976.875899884
1193,1,2976.876521096
1194,1,2976.877169036
1195,1,2976.877775367
1196,1,2976.878360514
1197,1,2976.878977023
1198,1,2976.879657577
1199,1,2976.88022642
1200,1,2976.890487965
1201,1,2976.891255675
1202,1,2976.891885139
1203,1,2976.89249619
1204,1,2976.89311371
1205,1,2976.893664384
1206,1,2976.894255898
1207,1,2976.894804268
1208,1,2976.895421363
1209,1,2976.896029598
1210,1,2976.896676678
1211,1,2976.907713881
1212,1,2976.908583841
1213,1,2976.909260228
1214,1,2976.9099469
1215,1,2976.910629763
1216,1,2976.911277661
1217,1,2976.911958029
1218,1,2976.912641265
1219,1,2976.91333363
1220,1,2976.914016918
1221,1,2976.914740316
1222,1,2976.924641946
1223,1,2976.925457964
1224,1,2976.926123971
1225,1,2976.926732924
1226,1,2976.927371619
1227,1,2976.927966903
1228,1,2976.928593378
1229,1,2976.929212585
1230,1,2976.929848643
1231,1,2976.93047659
1232,1,2976.931135715
1233,1,2976.941044757
1234,1,2976.941948824
1235,1,2976.942600848
1236,1,2976.943275828
1237,1,2976.94391422
1238,1,2976.944503241
1239,1,2976.945164237
1240,1,2976.945811835
1241,1,2976.946427305
1242,1,2976.947051784
1243,1,2976.947705227
1244,1,2976.958032537
1245,1,2976.95883096
1246,1,2976.95950783
