,audio_status,audio_status_time,audio_status_realtime,audio_status_trialtime
56,1,13861.956944115,2022-06-14 00:01:14.278045,0.12389111949960352
57,1,13861.957787716,2022-06-14 00:01:14.278886,0.12475206949966378
58,1,13861.958503586,2022-06-14 00:01:14.279601,0.12546452149945253
59,1,13861.959174518,2022-06-14 00:01:14.280272,0.12613588349995553
60,1,13861.959820202,2022-06-14 00:01:14.280918,0.12680346349952742
61,1,13861.960495844,2022-06-14 00:01:14.281593,0.12745916250059963
62,1,13861.961203157,2022-06-14 00:01:14.282300,0.12816203249894897
63,1,13861.961876557,2022-06-14 00:01:14.282974,0.12883751949993894
64,1,13861.96254767,2022-06-14 00:01:14.283644,0.12950999749955372
65,1,13861.963251972,2022-06-14 00:01:14.284349,0.13021350350027205
66,1,13861.963916517,2022-06-14 00:01:14.285014,0.1308771035000973
67,1,13861.983916918,2022-06-14 00:01:14.305023,0.15086643349968654
68,1,13861.984766284,2022-06-14 00:01:14.305865,0.15172916349911247
69,1,13861.985478872,2022-06-14 00:01:14.306577,0.15243942350025463
70,1,13861.986229092,2022-06-14 00:01:14.307328,0.15319314649968874
71,1,13861.987086653,2022-06-14 00:01:14.308185,0.15404906050025602
72,1,13861.987764676,2022-06-14 00:01:14.308899,0.1547877105003863
73,1,13861.98853936,2022-06-14 00:01:14.309638,0.155500872499033
74,1,13861.989208211,2022-06-14 00:01:14.310306,0.1561694774991338
75,1,13861.98993734,2022-06-14 00:01:14.311037,0.1569011235005746
76,1,13861.990608451,2022-06-14 00:01:14.311707,0.15759350249936688
77,1,13861.991343432,2022-06-14 00:01:14.312441,0.1583021935002762
78,1,13862.00040256,2022-06-14 00:01:14.321509,0.16735184249955637
79,1,13862.001247603,2022-06-14 00:01:14.322345,0.16820574250050413
80,1,13862.001887692,2022-06-14 00:01:14.322986,0.16884584249964973
81,1,13862.002543814,2022-06-14 00:01:14.323644,0.1695067825003207
82,1,13862.003250106,2022-06-14 00:01:14.324348,0.17021367649977037
83,1,13862.003945124,2022-06-14 00:01:14.325043,0.1709066264993453
84,1,13862.004642328,2022-06-14 00:01:14.325740,0.1716030765001051
85,1,13862.005338844,2022-06-14 00:01:14.326438,0.17229894350020913
86,1,13862.006209228,2022-06-14 00:01:14.327308,0.17316752149963577
87,1,13862.00689016,2022-06-14 00:01:14.327986,0.17384190349912387
88,1,13862.007541892,2022-06-14 00:01:14.328639,0.17449641649909609
89,1,13862.016523365,2022-06-14 00:01:14.337626,0.18347054150035547
90,1,13862.017301206,2022-06-14 00:01:14.338401,0.18426488149998477
91,1,13862.018013028,2022-06-14 00:01:14.339112,0.1849732774990116
92,1,13862.018692067,2022-06-14 00:01:14.339790,0.18564945549951517
93,1,13862.019383968,2022-06-14 00:01:14.340483,0.18634579950048646
94,1,13862.020048172,2022-06-14 00:01:14.341145,0.1870026675005647
95,1,13862.020734548,2022-06-14 00:01:14.341835,0.1876973434991669
96,1,13862.021458454,2022-06-14 00:01:14.342559,0.18842444049914775
97,1,13862.02218538,2022-06-14 00:01:14.343283,0.189143455500016
98,1,13862.0228478,2022-06-14 00:01:14.343947,0.1898083324995241
99,1,13862.023465027,2022-06-14 00:01:14.344563,0.19042146950050665
100,1,13862.033517718,2022-06-14 00:01:14.354620,0.20046463749895338
101,1,13862.03429421,2022-06-14 00:01:14.355394,0.20125538449974556
102,1,13862.034932716,2022-06-14 00:01:14.356031,0.2018897995003499
103,1,13862.0356257,2022-06-14 00:01:14.356727,0.20258961450053903
104,1,13862.03630181,2022-06-14 00:01:14.357402,0.20326350950017513
105,1,13862.037031518,2022-06-14 00:01:14.358131,0.20399367050049477
106,1,13862.037751561,2022-06-14 00:01:14.358853,0.20471653749882535
107,1,13862.038475085,2022-06-14 00:01:14.359577,0.20544315450024442
108,1,13862.039232477,2022-06-14 00:01:14.360333,0.20621794349972333
109,1,13862.039991258,2022-06-14 00:01:14.361091,0.2069526704999589
110,1,13862.04069211,2022-06-14 00:01:14.361793,0.20765398549883685
111,1,13862.050257488,2022-06-14 00:01:14.371364,0.21720629750052467
112,1,13862.051082368,2022-06-14 00:01:14.372183,0.2180461115003709
113,1,13862.051791722,2022-06-14 00:01:14.372893,0.2187555924992921
114,1,13862.052495672,2022-06-14 00:01:14.373596,0.21945673650043318
115,1,13862.053239046,2022-06-14 00:01:14.374339,0.22020128149961238
116,1,13862.053994287,2022-06-14 00:01:14.375095,0.22095839149915264
117,1,13862.054706967,2022-06-14 00:01:14.375809,0.22167245650052791
118,1,13862.055474282,2022-06-14 00:01:14.376574,0.22243902549962513
119,1,13862.056226214,2022-06-14 00:01:14.377327,0.22318842349886836
120,1,13862.056867006,2022-06-14 00:01:14.377967,0.2238259605001076
121,1,13862.057565787,2022-06-14 00:01:14.378667,0.22452780049934518
122,1,13862.066983631,2022-06-14 00:01:14.388087,0.23393051049970381
123,1,13862.067845466,2022-06-14 00:01:14.388944,0.23479923649938428
124,1,13862.068569661,2022-06-14 00:01:14.389669,0.23552687049959786
125,1,13862.069227868,2022-06-14 00:01:14.390336,0.23619366650018492
126,1,13862.069881208,2022-06-14 00:01:14.390982,0.23683951249950042
127,1,13862.070561136,2022-06-14 00:01:14.391662,0.2375198174995603
128,1,13862.071287514,2022-06-14 00:01:14.392386,0.23824198550028086
129,1,13862.072039933,2022-06-14 00:01:14.393139,0.23899600249933428
130,1,13862.072638792,2022-06-14 00:01:14.393736,0.23958858150035667
131,1,13862.073277542,2022-06-14 00:01:14.394376,0.2402436355005193
132,1,13862.073931525,2022-06-14 00:01:14.395029,0.2408821094995801
133,1,13862.082799762,2022-06-14 00:01:14.403901,0.24974516149995907
134,1,13862.083509994,2022-06-14 00:01:14.404608,0.2504606024995155
135,1,13862.084124306,2022-06-14 00:01:14.405221,0.2510725355004979
136,1,13862.084737881,2022-06-14 00:01:14.405835,0.2516858005001268
137,1,13862.085296291,2022-06-14 00:01:14.406393,0.2522430634999182
138,1,13862.08591025,2022-06-14 00:01:14.407007,0.2528582555005414
139,1,13862.086532147,2022-06-14 00:01:14.407629,0.25347888249962125
140,1,13862.087158606,2022-06-14 00:01:14.408255,0.25410727549933654
141,1,13862.087773678,2022-06-14 00:01:14.408871,0.25472934450044704
142,1,13862.088402535,2022-06-14 00:01:14.409500,0.2553517974993156
143,1,13862.089019925,2022-06-14 00:01:14.410117,0.2559757894996437
144,1,13862.099485867,2022-06-14 00:01:14.420588,0.2664315924994298
145,1,13862.100190468,2022-06-14 00:01:14.421290,0.26714388049913396
146,1,13862.100843938,2022-06-14 00:01:14.421942,0.26779483249993064
147,1,13862.101467795,2022-06-14 00:01:14.422565,0.26841568350027956
148,1,13862.10209867,2022-06-14 00:01:14.423196,0.2690470194993395
149,1,13862.102712135,2022-06-14 00:01:14.423810,0.2696615874992858
150,1,13862.103349077,2022-06-14 00:01:14.424446,0.27029582949944597
151,1,13862.103977116,2022-06-14 00:01:14.425075,0.27092590350002865
152,1,13862.104567914,2022-06-14 00:01:14.425665,0.27151471949946426
153,1,13862.1051839,2022-06-14 00:01:14.426282,0.2721323815003416
154,1,13862.105793368,2022-06-14 00:01:14.426891,0.2727421505005623
155,1,13862.116142278,2022-06-14 00:01:14.437244,0.2830876284988335
156,1,13862.116884599,2022-06-14 00:01:14.437984,0.2838352284998109
157,1,13862.117564476,2022-06-14 00:01:14.438663,0.2845162214998709
158,1,13862.118246344,2022-06-14 00:01:14.439345,0.285206256499805
159,1,13862.118904348,2022-06-14 00:01:14.440005,0.2858609625000099
160,1,13862.119587424,2022-06-14 00:01:14.440687,0.28654001349968894
161,1,13862.120250226,2022-06-14 00:01:14.441350,0.2872028814999794
162,1,13862.120867957,2022-06-14 00:01:14.441966,0.2878173404988047
163,1,13862.121535556,2022-06-14 00:01:14.442634,0.2884844914988207
164,1,13862.122124097,2022-06-14 00:01:14.443223,0.28907398649971583
165,1,13862.122800231,2022-06-14 00:01:14.443899,0.2897485664998385
166,1,13862.133023706,2022-06-14 00:01:14.454127,0.2999693384990678
167,1,13862.133824839,2022-06-14 00:01:14.454925,0.30077905649886816
168,1,13862.134503975,2022-06-14 00:01:14.455604,0.3014564914992661
169,1,13862.135189528,2022-06-14 00:01:14.456289,0.3021392824994109
170,1,13862.135845691,2022-06-14 00:01:14.456945,0.3027954704994045
171,1,13862.136427597,2022-06-14 00:01:14.457526,0.30337607850015047
172,1,13862.137055272,2022-06-14 00:01:14.458156,0.3040100634989358
173,1,13862.137705004,2022-06-14 00:01:14.458805,0.3046564574997319
174,1,13862.138347965,2022-06-14 00:01:14.459448,0.3053001244988991
175,1,13862.138972507,2022-06-14 00:01:14.460072,0.305922178498804
176,1,13862.139569277,2022-06-14 00:01:14.460669,0.3065215354999964
177,1,13862.149554866,2022-06-14 00:01:14.470659,0.31650099649959884
178,1,13862.150342556,2022-06-14 00:01:14.471443,0.3172942234996299
179,1,13862.151004614,2022-06-14 00:01:14.472104,0.3179530135003006
180,1,13862.151637285,2022-06-14 00:01:14.472737,0.3185864485003549
181,1,13862.152317808,2022-06-14 00:01:14.473417,0.31926658150041476
182,1,13862.152918242,2022-06-14 00:01:14.474017,0.31986623850025353
183,1,13862.153542388,2022-06-14 00:01:14.474642,0.32049118549912237
184,1,13862.154211254,2022-06-14 00:01:14.475312,0.3211726714998804
185,1,13862.154823495,2022-06-14 00:01:14.475923,0.3217722834997403
186,1,13862.155561296,2022-06-14 00:01:14.476663,0.32251373849976517
187,1,13862.156288484,2022-06-14 00:01:14.477392,0.3232490805003181
188,1,13862.166412033,2022-06-14 00:01:14.487517,0.33335818749947066
189,1,13862.167082359,2022-06-14 00:01:14.488183,0.33403319749959337
190,1,13862.167762345,2022-06-14 00:01:14.488863,0.3347126574990398
191,1,13862.168428045,2022-06-14 00:01:14.489528,0.33537788250032463
192,1,13862.169075114,2022-06-14 00:01:14.490175,0.3360231044989632
193,1,13862.169721107,2022-06-14 00:01:14.490821,0.3366693954994844
194,1,13862.170354304,2022-06-14 00:01:14.491454,0.3373019534992636
195,1,13862.170995442,2022-06-14 00:01:14.492095,0.33794286050033406
196,1,13862.171580951,2022-06-14 00:01:14.492680,0.33852837350059417
197,1,13862.172249243,2022-06-14 00:01:14.493349,0.339196428500145
198,1,13862.172889238,2022-06-14 00:01:14.493990,0.33983801849899464
199,1,13862.183239349,2022-06-14 00:01:14.504345,0.3501852824992966
200,1,13862.184015084,2022-06-14 00:01:14.505118,0.3509747365005751
201,1,13862.184677128,2022-06-14 00:01:14.505779,0.3516310324994265
202,1,13862.185344436,2022-06-14 00:01:14.506448,0.3523039854990202
203,1,13862.185958913,2022-06-14 00:01:14.507061,0.35291334249996
204,1,13862.186586041,2022-06-14 00:01:14.507688,0.35353962649969617
205,1,13862.187258556,2022-06-14 00:01:14.508361,0.3542147104999458
206,1,13862.187868242,2022-06-14 00:01:14.508971,0.35482294850044127
207,1,13862.188509067,2022-06-14 00:01:14.509611,0.3554638214991428
208,1,13862.189135374,2022-06-14 00:01:14.510238,0.3560904384994501
209,1,13862.189782635,2022-06-14 00:01:14.510885,0.3567381065004156
210,1,13862.199922751,2022-06-14 00:01:14.521030,0.36687019649980357
211,1,13862.200729974,2022-06-14 00:01:14.521833,0.3676892384992243
212,1,13862.201434398,2022-06-14 00:01:14.522542,0.3683972934995836
213,1,13862.202056047,2022-06-14 00:01:14.523159,0.3690161515005457
214,1,13862.202732951,2022-06-14 00:01:14.523836,0.36969058549948386
215,1,13862.203481888,2022-06-14 00:01:14.524586,0.3704417965000175
216,1,13862.204196812,2022-06-14 00:01:14.525302,0.37115850749978563
217,1,13862.204900003,2022-06-14 00:01:14.526004,0.37188360750042193
218,1,13862.205655931,2022-06-14 00:01:14.526759,0.37261333049900713
219,1,13862.206295502,2022-06-14 00:01:14.527400,0.3732529645003524
220,1,13862.206987865,2022-06-14 00:01:14.528091,0.37394471049992717
221,1,13862.216386989,2022-06-14 00:01:14.537493,0.38333291150047444
222,1,13862.217119801,2022-06-14 00:01:14.538223,0.38407551250020333
223,1,13862.217743856,2022-06-14 00:01:14.538847,0.38469918749979115
224,1,13862.218365131,2022-06-14 00:01:14.539468,0.3853197235002881
225,1,13862.218970751,2022-06-14 00:01:14.540074,0.3859250344994507
226,1,13862.219608958,2022-06-14 00:01:14.540712,0.38656360049935756
227,1,13862.220260605,2022-06-14 00:01:14.541364,0.38721567850006977
228,1,13862.220876907,2022-06-14 00:01:14.541980,0.38783083650014305
229,1,13862.221525621,2022-06-14 00:01:14.542628,0.3884794735004107
230,1,13862.222160194,2022-06-14 00:01:14.543263,0.38911366849970364
231,1,13862.222801909,2022-06-14 00:01:14.543905,0.38975586450033006
232,1,13862.233223153,2022-06-14 00:01:14.554330,0.4001694574999419
233,1,13862.234004914,2022-06-14 00:01:14.555111,0.40096406049997313
234,1,13862.234738432,2022-06-14 00:01:14.555843,0.4017203014991537
235,1,13862.235593204,2022-06-14 00:01:14.556697,0.40255017550043704
236,1,13862.236242444,2022-06-14 00:01:14.557348,0.4032036685002822
237,1,13862.237014097,2022-06-14 00:01:14.558120,0.4039748854993377
238,1,13862.237740202,2022-06-14 00:01:14.558846,0.4047022204995301
239,1,13862.238500152,2022-06-14 00:01:14.559606,0.4054634945005091
240,1,13862.239205003,2022-06-14 00:01:14.560311,0.4061932975000673
241,1,13862.239945677,2022-06-14 00:01:14.561050,0.4069010104994959
242,1,13862.240565716,2022-06-14 00:01:14.561670,0.4075245374988299
243,1,13862.259652434,2022-06-14 00:01:14.580760,0.4265984164994734
244,1,13862.260362714,2022-06-14 00:01:14.581468,0.42732098049964407
245,1,13862.261035856,2022-06-14 00:01:14.582141,0.4279925065002317
246,1,13862.261720378,2022-06-14 00:01:14.582825,0.4286759004990017
247,1,13862.262389122,2022-06-14 00:01:14.583496,0.4293447804993775
248,1,13862.263098219,2022-06-14 00:01:14.584203,0.4300550514999486
249,1,13862.263819999,2022-06-14 00:01:14.584924,0.43077597549927304
250,1,13862.264492028,2022-06-14 00:01:14.585598,0.4314501935004955
251,1,13862.265181121,2022-06-14 00:01:14.586287,0.43213709049996396
252,1,13862.265936709,2022-06-14 00:01:14.587042,0.432892096499927
253,1,13862.266621669,2022-06-14 00:01:14.587727,0.43362193050052156
254,1,13862.283273695,2022-06-14 00:01:14.604385,0.45022102350048954
255,1,13862.284089253,2022-06-14 00:01:14.605194,0.4510409214999527
256,1,13862.284742905,2022-06-14 00:01:14.605848,0.4516960554992693
257,1,13862.285316289,2022-06-14 00:01:14.606420,0.4522651935003523
258,1,13862.285975833,2022-06-14 00:01:14.607081,0.4529307274988241
259,1,13862.286611439,2022-06-14 00:01:14.607717,0.45356613649892097
260,1,13862.287267291,2022-06-14 00:01:14.608372,0.4542211204989144
261,1,13862.287845682,2022-06-14 00:01:14.608949,0.4547960204999981
262,1,13862.288517494,2022-06-14 00:01:14.609623,0.45547231449927494
263,1,13862.289183292,2022-06-14 00:01:14.610289,0.4561400254988257
264,1,13862.289829444,2022-06-14 00:01:14.610934,0.45678083849998075
265,1,13862.299779391,2022-06-14 00:01:14.620888,0.4667253805000655
266,1,13862.300583556,2022-06-14 00:01:14.621690,0.46754124449944356
267,1,13862.301250721,2022-06-14 00:01:14.622358,0.46820893649965
268,1,13862.301912396,2022-06-14 00:01:14.623018,0.4688694284996018
269,1,13862.302635152,2022-06-14 00:01:14.623741,0.4695928514993284
270,1,13862.303300711,2022-06-14 00:01:14.624407,0.470257427499746
271,1,13862.303955557,2022-06-14 00:01:14.625084,0.4709342275000381
272,1,13862.304578201,2022-06-14 00:01:14.625683,0.4715319004990306
273,1,13862.305266824,2022-06-14 00:01:14.626373,0.4722227924994513
274,1,13862.305989466,2022-06-14 00:01:14.627096,0.4729459454993048
275,1,13862.306661244,2022-06-14 00:01:14.627767,0.4736151824999979
276,1,13862.316655057,2022-06-14 00:01:14.637766,0.48360184249941085
277,1,13862.317400203,2022-06-14 00:01:14.638507,0.48435576150041015
278,1,13862.318013761,2022-06-14 00:01:14.639119,0.4849670564999542
279,1,13862.318651099,2022-06-14 00:01:14.639757,0.48560530050053785
280,1,13862.319306722,2022-06-14 00:01:14.640413,0.48626086649892386
281,1,13862.319918721,2022-06-14 00:01:14.641024,0.48687177849933505
282,1,13862.320561286,2022-06-14 00:01:14.641667,0.48751552350040583
283,1,13862.321207518,2022-06-14 00:01:14.642314,0.4881625884991081
284,1,13862.321886864,2022-06-14 00:01:14.642994,0.4888448924994009
285,1,13862.322511768,2022-06-14 00:01:14.643618,0.4894670074991154
286,1,13862.323130868,2022-06-14 00:01:14.644237,0.4900850715002889
287,1,13862.333161934,2022-06-14 00:01:14.654273,0.500108383499537
288,1,13862.333917359,2022-06-14 00:01:14.655025,0.500875226500284
289,1,13862.334545638,2022-06-14 00:01:14.655653,0.5015024644999357
290,1,13862.335174741,2022-06-14 00:01:14.656282,0.5021302535005816
291,1,13862.335920387,2022-06-14 00:01:14.657028,0.502879096498873
292,1,13862.336626212,2022-06-14 00:01:14.657733,0.5035829685002682
293,1,13862.337321509,2022-06-14 00:01:14.658431,0.5043039555002906
294,1,13862.338038395,2022-06-14 00:01:14.659145,0.5049928315002035
295,1,13862.338650962,2022-06-14 00:01:14.659757,0.5056034044991975
296,1,13862.339327706,2022-06-14 00:01:14.660435,0.5062818124988553
297,1,13862.339987255,2022-06-14 00:01:14.661094,0.5069415944999491
298,1,13862.349787909,2022-06-14 00:01:14.670900,0.5167354954992334
299,1,13862.350556527,2022-06-14 00:01:14.671664,0.5175119555005949
300,1,13862.351169301,2022-06-14 00:01:14.672276,0.5181247554992297
301,1,13862.351854873,2022-06-14 00:01:14.672962,0.5188106445002632
302,1,13862.352537205,2022-06-14 00:01:14.673646,0.519497641500493
303,1,13862.353253648,2022-06-14 00:01:14.674362,0.5202121325000917
304,1,13862.353933818,2022-06-14 00:01:14.675041,0.5208893045000877
305,1,13862.354589912,2022-06-14 00:01:14.675698,0.5215463655003987
306,1,13862.355180338,2022-06-14 00:01:14.676286,0.5221304405004048
307,1,13862.355841615,2022-06-14 00:01:14.676949,0.5227969075003784
308,1,13862.356468364,2022-06-14 00:01:14.677574,0.5234181434989296
309,1,13862.366472321,2022-06-14 00:01:14.687584,0.5334188955002901
310,1,13862.367174598,2022-06-14 00:01:14.688282,0.5341288114996132
311,1,13862.367877423,2022-06-14 00:01:14.688985,0.5348323425005219
312,1,13862.368487174,2022-06-14 00:01:14.689594,0.5354399355001078
313,1,13862.369186343,2022-06-14 00:01:14.690295,0.5361425965002127
314,1,13862.369798367,2022-06-14 00:01:14.690906,0.5367525705005392
315,1,13862.370422451,2022-06-14 00:01:14.691530,0.5373762865001481
316,1,13862.371012929,2022-06-14 00:01:14.692120,0.5379655785000068
317,1,13862.371657187,2022-06-14 00:01:14.692764,0.5386099565002951
318,1,13862.372329895,2022-06-14 00:01:14.693437,0.5392824185000791
319,1,13862.372935206,2022-06-14 00:01:14.694043,0.5398887244991784
320,1,13862.383173288,2022-06-14 00:01:14.704285,0.550119272500524
321,1,13862.383940593,2022-06-14 00:01:14.705049,0.5508953355001722
322,1,13862.384657989,2022-06-14 00:01:14.705766,0.551611236500321
323,1,13862.385321691,2022-06-14 00:01:14.706429,0.5522739565003576
324,1,13862.385951775,2022-06-14 00:01:14.707060,0.5529047814998194
325,1,13862.386581875,2022-06-14 00:01:14.707689,0.5535343185001693
326,1,13862.387220555,2022-06-14 00:01:14.708328,0.554172986499907
327,1,13862.387866235,2022-06-14 00:01:14.708974,0.5548185365005338
328,1,13862.388488997,2022-06-14 00:01:14.709597,0.555441262498789
329,1,13862.389121815,2022-06-14 00:01:14.710229,0.5560745785005565
330,1,13862.389790085,2022-06-14 00:01:14.710898,0.5567430235005304
331,1,13862.399763455,2022-06-14 00:01:14.720875,0.5667095014996448
332,1,13862.400605059,2022-06-14 00:01:14.721714,0.5675604454991117
333,1,13862.401284567,2022-06-14 00:01:14.722393,0.5682384414994885
334,1,13862.401951041,2022-06-14 00:01:14.723059,0.5689045415001601
335,1,13862.402616488,2022-06-14 00:01:14.723725,0.5695699714997318
336,1,13862.403278283,2022-06-14 00:01:14.724386,0.5702303255002334
337,1,13862.403948809,2022-06-14 00:01:14.725057,0.5709025764990656
338,1,13862.404663164,2022-06-14 00:01:14.725772,0.5716168524995737
339,1,13862.405293404,2022-06-14 00:01:14.726402,0.5722460574997967
340,1,13862.405896593,2022-06-14 00:01:14.727006,0.5728505805000168
341,1,13862.406585151,2022-06-14 00:01:14.727694,0.5735387844997604
342,1,13862.416628215,2022-06-14 00:01:14.737741,0.5835740785005328
343,1,13862.417440921,2022-06-14 00:01:14.738554,0.5844053064993204
344,1,13862.418143641,2022-06-14 00:01:14.739254,0.5851032174996362
345,1,13862.418824582,2022-06-14 00:01:14.739934,0.5857833774989558
346,1,13862.419546029,2022-06-14 00:01:14.740657,0.5865068205002899
347,1,13862.420263039,2022-06-14 00:01:14.741373,0.587221153498831
348,1,13862.420901135,2022-06-14 00:01:14.742012,0.5878602265001973
349,1,13862.421576596,2022-06-14 00:01:14.742686,0.5885338454991142
350,1,13862.422243157,2022-06-14 00:01:14.743353,0.5891999854993628
351,1,13862.422902741,2022-06-14 00:01:14.744012,0.5898583674988913
352,1,13862.423548678,2022-06-14 00:01:14.744658,0.5905021385005966
353,1,13862.438800831,2022-06-14 00:01:14.759914,0.6057470354990073
354,1,13862.439603595,2022-06-14 00:01:14.760717,0.606569222500184
355,1,13862.440268446,2022-06-14 00:01:14.761379,0.6072264305003046
356,1,13862.440904526,2022-06-14 00:01:14.762015,0.6078612384990265
357,1,13862.441595594,2022-06-14 00:01:14.762707,0.6085566705005476
358,1,13862.442297334,2022-06-14 00:01:14.763409,0.6092576364990236
359,1,13862.442987386,2022-06-14 00:01:14.764099,0.6099475515002268
360,1,13862.443752245,2022-06-14 00:01:14.764863,0.610709588499958
361,1,13862.444394894,2022-06-14 00:01:14.765506,0.611352818499654
362,1,13862.445055933,2022-06-14 00:01:14.766167,0.6120159865004098
363,1,13862.445757477,2022-06-14 00:01:14.766868,0.6127165024990973
364,1,13862.478202728,2022-06-14 00:01:14.799319,0.64514935149964
365,1,13862.482067612,2022-06-14 00:01:14.803179,0.6490261535000172
366,1,13862.482763351,2022-06-14 00:01:14.803876,0.6497228344996984
367,1,13862.483404919,2022-06-14 00:01:14.804517,0.6503619804989285
368,1,13862.484115799,2022-06-14 00:01:14.805227,0.6510715224994783
369,1,13862.484780887,2022-06-14 00:01:14.805892,0.6517374635004671
370,1,13862.485505525,2022-06-14 00:01:14.806619,0.6524669754999195
371,1,13862.486376835,2022-06-14 00:01:14.807501,0.6533682605004287
372,1,13862.487105648,2022-06-14 00:01:14.808217,0.6540611914988403
373,1,13862.487762721,2022-06-14 00:01:14.808874,0.6547172275004414
374,1,13862.488446335,2022-06-14 00:01:14.809558,0.6554036034995079
375,1,13862.502868792,2022-06-14 00:01:14.823985,0.6698153915003786
376,1,13862.503663877,2022-06-14 00:01:14.824778,0.6706231164989731
377,1,13862.504408913,2022-06-14 00:01:14.825522,0.6713680774992099
378,1,13862.505066709,2022-06-14 00:01:14.826178,0.67202124349933
379,1,13862.505727634,2022-06-14 00:01:14.826840,0.6726828704995569
380,1,13862.506388068,2022-06-14 00:01:14.827501,0.6733445645004394
381,1,13862.507033957,2022-06-14 00:01:14.828145,0.6739872314992681
382,1,13862.507676679,2022-06-14 00:01:14.828788,0.6746299184997042
383,1,13862.508325454,2022-06-14 00:01:14.829437,0.6752789014990412
384,1,13862.508982426,2022-06-14 00:01:14.830094,0.6759379105005792
385,1,13862.509616331,2022-06-14 00:01:14.830728,0.676570477498899
386,1,13862.522341728,2022-06-14 00:01:14.843457,0.6892878354992718
