,audio_status,audio_status_time,audio_status_realtime,audio_status_globaltime
0,1,191977.22802840002,15:06:44:782303,2.86210610001001
1,1,191977.2274764,15:06:29:786754,2.861446499999147
2,1,191977.2290834,15:06:29:788719,2.8630951000086498
3,1,191977.2300889,15:06:29:789726,2.8640715000219643
4,1,191977.2310801,15:06:29:790748,2.8650641000131145
5,1,191977.2330564,15:06:29:792716,2.867040800018003
6,1,191977.2350685,15:06:29:794747,2.8690540000097826
7,1,191977.2362158,15:06:29:795877,2.8702054000168573
8,1,191977.2371874,15:06:29:796890,2.871169699996244
9,1,191977.2391807,15:06:29:798885,2.8731631000118796
10,1,191977.2402109,15:06:29:799903,2.874193199997535
11,1,191977.2421229,15:06:29:801781,2.876140500011388
12,1,191977.2659855,15:06:29:824863,2.899957000016002
13,1,191977.2661867,15:06:29:825894,2.900165200000629
14,1,191977.2673597,15:06:29:827012,2.901344000012614
15,1,191977.2693451,15:06:29:829006,2.903326500003459
16,1,191977.2705372,15:06:29:830164,2.904529499995988
17,1,191977.2724677,15:06:29:832000,2.906449400004931
18,1,191977.2735417,15:06:29:833148,2.9075382000009995
19,1,191977.2755464,15:06:29:835030,2.909548299998278
20,1,191977.2773407,15:06:29:836982,2.9113262000028044
21,1,191977.2793296,15:06:29:838979,2.913320899999235
22,1,191977.2815251,15:06:29:841186,2.91552270000102
23,1,191977.3501044,15:06:29:909576,2.9840743000095244
24,1,191977.3511657,15:06:29:910731,2.985175000008894
25,1,191977.3521039,15:06:29:911802,2.9860877000028268
26,1,191977.3532653,15:06:29:912969,2.987246900011087
27,1,191977.3543386,15:06:29:913974,2.9883359000086784
28,1,191977.3562632,15:06:29:915960,2.990248000016436
29,1,191977.3573005,15:06:29:916964,2.9912951000151224
30,1,191977.3593008,15:06:29:918969,2.993296700005885
31,1,191977.3610871,15:06:29:920781,2.995072000019718
32,1,191977.3622798,15:06:29:921935,2.99629750000895
33,1,191977.3632875,15:06:29:922946,2.9972854999941774
34,1,191977.4489167,15:06:30:008469,3.0828866000229027
35,1,191977.450024,15:06:30:009686,3.0840213000192307
36,1,191977.4512116,15:06:30:010873,3.085209200013196
37,1,191977.4531922,15:06:30:012863,3.0871887000103015
38,1,191977.4551492,15:06:30:014856,3.0891308000136632
39,1,191977.4571461,15:06:30:016849,3.0911290000076406
40,1,191977.4590429,15:06:30:018666,3.093037300015567
41,1,191977.4601723,15:06:30:019832,3.09417029999895
42,1,191977.4619962,15:06:30:021686,3.0959799000120256
43,1,191977.4631617,15:06:30:022822,3.0971600000048056
44,1,191977.4651125,15:06:30:024808,3.0990982000075746
45,1,191977.5491019,15:06:30:108651,3.183072000014363
