,flip_time
0,0.014628232000177377
1,0.009301529000367736
2,0.00959094800055027
3,0.013803829000607948
4,0.02168888300002436
5,0.008665102999657393
6,0.009113161000641412
7,0.009759157999724266
8,0.008913182000469533
9,0.00923691800016968
10,0.008393783000428812
11,0.00875754600019718
12,0.009997204000683269
13,0.00985902799948235
14,0.009724682000523899
15,0.010089833000165527
16,0.010196649000135949
17,0.009822402000281727
18,0.010203445001025102
19,0.009398653999596718
20,0.00964119899981597
21,0.009207941000568098
22,0.009576329999617883
23,0.009203718000208028
24,0.009215989000949776
25,0.0097179740005231
26,0.009382254000229295
27,0.00942176199896494
28,0.010036847001174465
29,0.010206806000496726
30,0.010282338998877094
31,0.010087639000630588
32,0.010071905000586412
33,0.010310576000847504
34,0.01482775500153366
35,0.010080873000333668
36,0.010480410001036944
37,0.009657923999839113
38,0.009336515999166295
39,0.00909191299979284
40,0.00923190300090937
41,0.009488011000939878
42,0.009529326998745091
43,0.009421835000466672
44,0.009471392999330419
45,0.009551633000228321
46,0.009141841001110151
47,0.009317635000115843
48,0.010097929998664767
49,0.009328009000455495
50,0.009801874999538995
51,0.008478706999085261
52,0.009309478999057319
53,0.009527743999569793
54,0.009279490999688278
55,0.009552274001180194
56,0.009365373000036925
57,0.009421316999578266
58,0.009290592999604996
59,0.009398361999046756
60,0.009334145001048455
61,0.009760811999512953
62,0.009458255000936333
63,0.01285285400081193
64,0.009640410000429256
65,0.005736097999033518
66,0.010339296000893228
67,0.009715619000417064
68,0.009047756999279954
69,0.009277189999920665
70,0.009467566000239458
71,0.02086188799876254
72,0.009348775000034948
73,0.008881676998498733
74,0.009564392999891425
75,0.009994121001000167
76,0.009455235000132234
77,0.009488060999501613
78,0.012175718000435154
79,0.005952346000412945
80,0.009013196000523749
81,0.009149814999545924
82,0.010047957999631763
83,0.008355171999937738
84,0.009532089999993332
85,0.009558379999361932
86,0.008933569999499014
87,0.009801879999940866
88,0.00956407100056822
89,0.009799063998798374
90,0.00906926399875374
91,0.009104955001021153
92,0.00903095499961637
93,0.008919724999941536
94,0.009336582999821985
95,0.008830181999655906
96,0.009282638000513543
97,0.008585960000345949
98,0.009213503999490058
99,0.00937388700003794
100,0.009083356000701315
101,0.010056064000309561
102,0.008827366000332404
103,0.008995039999717847
104,0.010313044000213267
105,0.009092030999454437
106,0.008975947999715572
107,0.009412137000254006
108,0.015538937001110753
109,0.01700711500052421
110,0.009025647001180914
111,0.008405983000557171
112,0.009596883000995149
113,0.009203321998938918
114,0.009415914000783232
115,0.009519916999124689
116,0.009487469000305282
117,0.009206331000314094
118,0.00914646400087804
119,0.009180723000099533
120,0.0092828990000271
121,0.009156300999165978
122,0.00996123900040402
123,0.009436505000849138
124,0.009285243000704213
125,0.009102945999984513
126,0.009816951998800505
127,0.008997902999908547
128,0.009418173000085517
129,0.008918247000110568
130,0.00947069199901307
131,0.00913199199931114
132,0.008887220999895362
133,0.009233065999069368
134,0.01028616900111956
135,0.009117366998907528
136,0.009642831999371992
137,0.00976623999849835
138,0.00972060800086183
139,0.009453763999772491
140,0.009697540001070593
141,0.009696311000880087
142,0.009408514000824653
143,0.009539646000121138
144,0.00931201800085546
145,0.015264902000126312
146,0.011406159999751253
147,0.009204336998664076
148,0.009356400998512981
149,0.009667080999861355
150,0.008996646000014152
151,0.00892604900036531
152,0.010385117999248905
153,0.008664314000270679
154,0.009808998998778407
155,0.008852543998727924
156,0.009106764000534895
157,0.009139495999988867
158,0.00918617999923299
159,0.008631830000012997
160,0.009329084001365118
161,0.009130880000157049
162,0.009778834999451647
163,0.0089689480009838
164,0.00971605599988834
165,0.009550914999636007
166,0.00920834699900297
167,0.00892322399886325
168,0.009638323999752174
169,0.009884555000098771
170,0.009005195999634452
171,0.009203285999319633
172,0.00933024899859447
173,0.009808053999222466
174,0.009284398000090732
175,0.008862863000103971
176,0.009100747000047704
177,0.009654356001192355
178,0.009198574000038207
179,0.009851758999502636
180,0.009460961999138817
181,0.009753832999194856
182,0.009008331000586622
183,0.03767233500002476
184,0.009210198999426211
185,0.009768891000931035
186,0.009932580000167945
187,0.009994297000957886
188,0.01036488499994448
189,0.009065701000508852
190,0.009811775000343914
191,0.009333056999821565
192,0.012309700001424062
193,0.006813439998950344
194,0.009745224999278435
195,0.00993162300073891
196,0.010090407999086892
197,0.010090664000017568
198,0.010154899000553996
199,0.010102082000230439
200,0.010152455999559606
201,0.010079405999931623
202,0.010053136000351515
203,0.010140418000446516
204,0.009682108999186312
205,0.009835563998422003
206,0.009785615000510006
207,0.009785532000023522
208,0.009993595000196365
209,0.009892881000268972
210,0.009954604998711147
211,0.009970043000066653
212,0.009850791000644676
213,0.009919764999722247
214,0.010077920000185259
215,0.010250548000840354
216,0.009968129001208581
217,0.009124508998866077
218,0.009000187001220183
219,0.00953294800092408
220,0.010259029999360791
221,0.017127810999227222
222,0.01004660200123908
223,0.010092619999340968
224,0.010063776000606595
225,0.010156648000702262
226,0.010096183999849018
227,0.009849964999375516
228,0.01022824500068964
229,0.009975779999876977
230,0.010222037999483291
231,0.010156238999115885
232,0.010167283000555472
233,0.01024114199935866
234,0.01013181700000132
235,0.010075068999867653
236,0.010203440999248414
237,0.009921176000716514
238,0.010291890999724274
239,0.009647058999689762
240,0.010191029999987222
241,0.009975139000744093
242,0.010031277999587473
243,0.010312043999874732
244,0.010599397000987665
245,0.009491598000749946
246,0.009496831000433303
247,0.009596763000445208
248,0.009624206000808044
249,0.009243912001693388
250,0.009962310999981128
251,0.009394205000717193
252,0.00922797599923797
253,0.009570383999744081
254,0.009581934000379988
255,0.009760147999259061
256,0.00896243500028504
257,0.012917161999212112
258,0.012209436999910395
259,0.009300517998781288
260,0.00942406200010737
261,0.009196289000101388
262,0.009186952998788911
263,0.008560792999560363
264,0.009633960000428488
265,0.00967364400094084
266,0.009536941999613191
267,0.009204179001244484
268,0.00999467600013304
269,0.009189874999719905
270,0.009932741999364225
271,0.00910980099979497
272,0.009699072999865166
273,0.01022455699967395
274,0.008923321000111173
275,0.008501398000589688
276,0.009758218000570196
277,0.009519752000414883
278,0.00978172299983271
279,0.009478099998887046
280,0.009716855000078795
281,0.009623813999496633
282,0.009432412998648942
283,0.009399701000802452
284,0.009456842999497894
285,0.009576585000104387
286,0.009787069999219966
287,0.009603800001059426
288,0.00923860199873161
289,0.009499605001110467
290,0.009693594000054873
291,0.009623628000554163
292,0.00934993100054271
293,0.009712965000289842
294,0.009470917999351514
295,0.014513153000734746
296,0.02024581800105807
297,0.009548338000968215
298,0.00986525000007532
299,0.009564617999785696
300,0.009788268000193057
301,0.009672565000073519
302,0.0094833170005586
303,0.009901785000693053
304,0.009252719000869547
305,0.009635615000661346
306,0.008990529000584502
307,0.00915708899992751
308,0.009248332000424853
309,0.009907215000566794
310,0.00951794700085884
311,0.00956219600084296
312,0.009039967000717297
313,0.009179386999676353
314,0.009476343000642373
315,0.009570141999574844
316,0.009725676000016392
317,0.009636132999730762
318,0.009313761998782866
319,0.009628142999645206
320,0.00940104999972391
321,0.009529330000077607
322,0.009574141999109997
323,0.008752736999667832
324,0.008705399000973557
325,0.009336331000667997
326,0.008512627000527573
327,0.009401793000506586
328,0.00980494500072382
329,0.009296331998484675
330,0.011686580000969116
331,0.00673865799944906
332,0.01458607000131451
333,0.014446569999563508
334,0.009253395000996534
335,0.009238606000508298
336,0.009253017999071744
337,0.008839983000143548
338,0.009564096000758582
339,0.009098161001020344
340,0.009302540000135195
341,0.009131279999564867
342,0.00967865900020115
343,0.009354279998660786
344,0.009376551999594085
345,0.009388017999299336
346,0.009400090000781347
347,0.009224905999872135
348,0.009463925000090967
349,0.009646638000049279
350,0.014393597999514895
351,0.007877153000663384
352,0.0065822600008687004
353,0.009390601999257342
354,0.00951212600011786
355,0.009386267000081716
356,0.008998597999379854
357,0.010113588001331664
358,0.008685987000717432
359,0.009405413000422413
360,0.009853240999291302
361,0.009239744998922106
362,0.00953142100115656
363,0.009170617000563652
364,0.00969702300062636
365,0.009768549000000348
366,0.009157418000540929
367,0.009421497999937856
368,0.01000550199933059
369,0.009157406000667834
370,0.009575162999681197
371,0.00916729500022484
372,0.009721583999635186
373,0.009345721000499907
374,0.009526939000352286
375,0.00972162899961404
376,0.009252952000679215
377,0.009693961999801104
378,0.009661474001404713
379,0.009392562998982612
380,0.009640977001254214
381,0.00975578200086602
382,0.010018427999966661
383,0.009628235000491259
384,0.009990839000238338
385,0.008948374999818043
386,0.009691019000456436
387,0.009230236999428598
388,0.009680562001449289
389,0.009856368000328075
390,0.009361002999867196
391,0.009504470001047594
392,0.009902652998789563
393,0.009422356999493786
394,0.009570775999236503
395,0.00969272399925103
396,0.009578138000506442
397,0.009538727999824914
398,0.009419834001164418
399,0.0093619020008191
400,0.010167657999772928
401,0.009310041999924579
402,0.00964612300049339
403,0.009408395000718883
404,0.009385444000145071
405,0.00982151599964709
406,0.009332505000202218
407,0.009441878999496112
408,0.009494530999290873
409,0.009049394999237848
410,0.00895346899960714
411,0.009301090000008116
412,0.00826106400018034
413,0.009825783001360833
414,0.011521854999955394
415,0.0073384120005357545
416,0.009540999000819284
417,0.009719102999952156
418,0.009399755999766057
419,0.009659628000008524
420,0.008262949999334523
421,0.009134736999840243
422,0.009677165999164572
423,0.009601159999874653
424,0.009421996999662952
425,0.009291943999414798
426,0.009491128999798093
427,0.009218098999554059
428,0.009324046999608981
429,0.009403501999258879
430,0.009643485998822143
431,0.008973433999926783
432,0.009387894999235868
433,0.009066724998774589
434,0.009121017001234577
435,0.009402255998793407
436,0.009330524000688456
437,0.009153082000921131
438,0.009347642000648193
439,0.009840208000241546
440,0.009385876999658649
441,0.009583967001162819
442,0.009055129999978817
