,audio_status,audio_status_time,audio_status_realtime
2369,1,10626.600241806,2022-06-13 23:04:15.898983
2370,1,10626.600878361,2022-06-13 23:04:15.899620
2371,1,10626.601455235,2022-06-13 23:04:15.900198
2372,1,10626.60212396,2022-06-13 23:04:15.900868
2373,1,10626.602778401,2022-06-13 23:04:15.901520
2374,1,10626.603412996,2022-06-13 23:04:15.902155
2375,1,10626.604049895,2022-06-13 23:04:15.902792
2376,1,10626.604710075,2022-06-13 23:04:15.903453
2377,1,10626.614969357,2022-06-13 23:04:15.913712
2378,1,10626.61569641,2022-06-13 23:04:15.914439
2379,1,10626.61641641,2022-06-13 23:04:15.915160
2380,1,10626.617098761,2022-06-13 23:04:15.915843
2381,1,10626.617717171,2022-06-13 23:04:15.916460
2382,1,10626.618349742,2022-06-13 23:04:15.917093
2383,1,10626.618969662,2022-06-13 23:04:15.917713
2384,1,10626.619641069,2022-06-13 23:04:15.918384
2385,1,10626.620274083,2022-06-13 23:04:15.919018
2386,1,10626.620912577,2022-06-13 23:04:15.919656
2387,1,10626.621520863,2022-06-13 23:04:15.920264
2388,1,10626.631722881,2022-06-13 23:04:15.930468
2389,1,10626.632636541,2022-06-13 23:04:15.931382
2390,1,10626.63331413,2022-06-13 23:04:15.932059
2391,1,10626.633929317,2022-06-13 23:04:15.932673
2392,1,10626.634548137,2022-06-13 23:04:15.933292
2393,1,10626.635183929,2022-06-13 23:04:15.933928
2394,1,10626.63585225,2022-06-13 23:04:15.934598
2395,1,10626.636472087,2022-06-13 23:04:15.935216
2396,1,10626.637105816,2022-06-13 23:04:15.935851
2397,1,10626.637716758,2022-06-13 23:04:15.936461
2398,1,10626.638374526,2022-06-13 23:04:15.937118
2399,1,10626.648419207,2022-06-13 23:04:15.947165
2400,1,10626.649262086,2022-06-13 23:04:15.948007
2401,1,10626.649903681,2022-06-13 23:04:15.948649
2402,1,10626.650611088,2022-06-13 23:04:15.949357
2403,1,10626.651307132,2022-06-13 23:04:15.950053
2404,1,10626.65194861,2022-06-13 23:04:15.950693
2405,1,10626.652589622,2022-06-13 23:04:15.951335
2406,1,10626.653214643,2022-06-13 23:04:15.951959
2407,1,10626.653856476,2022-06-13 23:04:15.952601
2408,1,10626.654471738,2022-06-13 23:04:15.953216
2409,1,10626.655134382,2022-06-13 23:04:15.953880
2410,1,10626.664867045,2022-06-13 23:04:15.963611
2411,1,10626.665599261,2022-06-13 23:04:15.964345
2412,1,10626.666243448,2022-06-13 23:04:15.964989
2413,1,10626.666857476,2022-06-13 23:04:15.965603
2414,1,10626.6674978,2022-06-13 23:04:15.966243
2415,1,10626.668145611,2022-06-13 23:04:15.966890
2416,1,10626.668795848,2022-06-13 23:04:15.967540
2417,1,10626.669432597,2022-06-13 23:04:15.968177
2418,1,10626.670042256,2022-06-13 23:04:15.968787
2419,1,10626.670660056,2022-06-13 23:04:15.969404
2420,1,10626.671295452,2022-06-13 23:04:15.970041
2421,1,10626.681399757,2022-06-13 23:04:15.980146
2422,1,10626.682191727,2022-06-13 23:04:15.980937
2423,1,10626.682844958,2022-06-13 23:04:15.981590
2424,1,10626.683478136,2022-06-13 23:04:15.982224
2425,1,10626.684148612,2022-06-13 23:04:15.982894
2426,1,10626.684804166,2022-06-13 23:04:15.983565
2427,1,10626.685554793,2022-06-13 23:04:15.984301
2428,1,10626.686235393,2022-06-13 23:04:15.984981
2429,1,10626.686871437,2022-06-13 23:04:15.985618
2430,1,10626.687502683,2022-06-13 23:04:15.986248
2431,1,10626.688163848,2022-06-13 23:04:15.986909
2432,1,10626.698288659,2022-06-13 23:04:15.997035
2433,1,10626.699062607,2022-06-13 23:04:15.997811
2434,1,10626.699756679,2022-06-13 23:04:15.998503
2435,1,10626.70037973,2022-06-13 23:04:15.999127
2436,1,10626.701080578,2022-06-13 23:04:15.999827
2437,1,10626.701735596,2022-06-13 23:04:16.000483
2438,1,10626.702415447,2022-06-13 23:04:16.001162
2439,1,10626.7030613,2022-06-13 23:04:16.001809
2440,1,10626.703727977,2022-06-13 23:04:16.002475
2441,1,10626.704355177,2022-06-13 23:04:16.003102
2442,1,10626.705049758,2022-06-13 23:04:16.003796
2443,1,10626.71494876,2022-06-13 23:04:16.013696
2444,1,10626.715736459,2022-06-13 23:04:16.014485
2445,1,10626.716374498,2022-06-13 23:04:16.015121
2446,1,10626.717060457,2022-06-13 23:04:16.015808
2447,1,10626.717741003,2022-06-13 23:04:16.016487
2448,1,10626.718429975,2022-06-13 23:04:16.017184
2449,1,10626.719227566,2022-06-13 23:04:16.017976
2450,1,10626.725615759,2022-06-13 23:04:16.024363
2451,1,10626.731977193,2022-06-13 23:04:16.030725
2452,1,10626.73822649,2022-06-13 23:04:16.036973
2453,1,10626.743952921,2022-06-13 23:04:16.042699
2454,1,10626.764778595,2022-06-13 23:04:16.063527
2455,1,10626.765535209,2022-06-13 23:04:16.064283
2456,1,10626.766188933,2022-06-13 23:04:16.064936
2457,1,10626.766795569,2022-06-13 23:04:16.065543
2458,1,10626.767467408,2022-06-13 23:04:16.066215
2459,1,10626.768090858,2022-06-13 23:04:16.066839
2460,1,10626.76868618,2022-06-13 23:04:16.067434
2461,1,10626.769352566,2022-06-13 23:04:16.068101
2462,1,10626.770017757,2022-06-13 23:04:16.068766
2463,1,10626.770629443,2022-06-13 23:04:16.069378
2464,1,10626.771246927,2022-06-13 23:04:16.069995
2465,1,10626.781888053,2022-06-13 23:04:16.080637
2466,1,10626.782777413,2022-06-13 23:04:16.081525
2467,1,10626.783398617,2022-06-13 23:04:16.082147
2468,1,10626.784075777,2022-06-13 23:04:16.082825
2469,1,10626.7847184,2022-06-13 23:04:16.083468
2470,1,10626.785392127,2022-06-13 23:04:16.084142
2471,1,10626.786018971,2022-06-13 23:04:16.084768
2472,1,10626.786692806,2022-06-13 23:04:16.085441
2473,1,10626.787398395,2022-06-13 23:04:16.086148
2474,1,10626.788074562,2022-06-13 23:04:16.086823
2475,1,10626.78875285,2022-06-13 23:04:16.087501
2476,1,10626.798064018,2022-06-13 23:04:16.096812
2477,1,10626.798877616,2022-06-13 23:04:16.097626
2478,1,10626.799530955,2022-06-13 23:04:16.098278
2479,1,10626.800122593,2022-06-13 23:04:16.098871
2480,1,10626.800782697,2022-06-13 23:04:16.099530
2481,1,10626.801392767,2022-06-13 23:04:16.100141
2482,1,10626.802067782,2022-06-13 23:04:16.100815
2483,1,10626.80266295,2022-06-13 23:04:16.101411
2484,1,10626.80332176,2022-06-13 23:04:16.102069
2485,1,10626.803961542,2022-06-13 23:04:16.102710
2486,1,10626.804630476,2022-06-13 23:04:16.103379
2487,1,10626.814865481,2022-06-13 23:04:16.113614
2488,1,10626.815687441,2022-06-13 23:04:16.114436
2489,1,10626.816360801,2022-06-13 23:04:16.115109
2490,1,10626.81695252,2022-06-13 23:04:16.115701
2491,1,10626.817599922,2022-06-13 23:04:16.116348
2492,1,10626.81824881,2022-06-13 23:04:16.116997
2493,1,10626.818905018,2022-06-13 23:04:16.117654
2494,1,10626.819542406,2022-06-13 23:04:16.118291
2495,1,10626.820188922,2022-06-13 23:04:16.118937
2496,1,10626.820807259,2022-06-13 23:04:16.119556
2497,1,10626.821441021,2022-06-13 23:04:16.120189
2498,1,10626.831309488,2022-06-13 23:04:16.130059
2499,1,10626.832067778,2022-06-13 23:04:16.130818
2500,1,10626.832742166,2022-06-13 23:04:16.131492
2501,1,10626.833402941,2022-06-13 23:04:16.132153
2502,1,10626.834103261,2022-06-13 23:04:16.132852
2503,1,10626.8347119,2022-06-13 23:04:16.133461
2504,1,10626.835384256,2022-06-13 23:04:16.134134
2505,1,10626.836032459,2022-06-13 23:04:16.134781
2506,1,10626.836646876,2022-06-13 23:04:16.135396
2507,1,10626.837323448,2022-06-13 23:04:16.136072
2508,1,10626.837952822,2022-06-13 23:04:16.136701
2509,1,10626.848129795,2022-06-13 23:04:16.146879
2510,1,10626.848902516,2022-06-13 23:04:16.147652
2511,1,10626.849662893,2022-06-13 23:04:16.148413
2512,1,10626.850270333,2022-06-13 23:04:16.149020
2513,1,10626.850930713,2022-06-13 23:04:16.149681
2514,1,10626.851593018,2022-06-13 23:04:16.150342
2515,1,10626.852183648,2022-06-13 23:04:16.150933
2516,1,10626.852833607,2022-06-13 23:04:16.151583
2517,1,10626.853442923,2022-06-13 23:04:16.152193
2518,1,10626.854110452,2022-06-13 23:04:16.152859
2519,1,10626.854741762,2022-06-13 23:04:16.153491
2520,1,10626.865046856,2022-06-13 23:04:16.163797
2521,1,10626.86587176,2022-06-13 23:04:16.164624
2522,1,10626.866527775,2022-06-13 23:04:16.165279
2523,1,10626.867147177,2022-06-13 23:04:16.165899
2524,1,10626.867768127,2022-06-13 23:04:16.166520
2525,1,10626.868398767,2022-06-13 23:04:16.167150
2526,1,10626.869071035,2022-06-13 23:04:16.167822
2527,1,10626.869728967,2022-06-13 23:04:16.168479
2528,1,10626.870374815,2022-06-13 23:04:16.169125
2529,1,10626.871019836,2022-06-13 23:04:16.169771
2530,1,10626.871681845,2022-06-13 23:04:16.170433
2531,1,10626.88164512,2022-06-13 23:04:16.180398
2532,1,10626.882381833,2022-06-13 23:04:16.181132
2533,1,10626.883044461,2022-06-13 23:04:16.181795
2534,1,10626.8836294,2022-06-13 23:04:16.182380
2535,1,10626.88426821,2022-06-13 23:04:16.183018
2536,1,10626.884920918,2022-06-13 23:04:16.183671
2537,1,10626.885537288,2022-06-13 23:04:16.184287
2538,1,10626.886172493,2022-06-13 23:04:16.184923
2539,1,10626.886837401,2022-06-13 23:04:16.185589
2540,1,10626.887455968,2022-06-13 23:04:16.186206
2541,1,10626.888066998,2022-06-13 23:04:16.186818
2542,1,10626.898138516,2022-06-13 23:04:16.196890
2543,1,10626.898870537,2022-06-13 23:04:16.197622
2544,1,10626.899495666,2022-06-13 23:04:16.198246
2545,1,10626.900125596,2022-06-13 23:04:16.198877
2546,1,10626.90077277,2022-06-13 23:04:16.199523
2547,1,10626.90140741,2022-06-13 23:04:16.200158
2548,1,10626.902088299,2022-06-13 23:04:16.200840
2549,1,10626.902712319,2022-06-13 23:04:16.201463
2550,1,10626.90331604,2022-06-13 23:04:16.202067
2551,1,10626.903944136,2022-06-13 23:04:16.202695
2552,1,10626.904584527,2022-06-13 23:04:16.203335
2553,1,10626.914942487,2022-06-13 23:04:16.213694
2554,1,10626.915692758,2022-06-13 23:04:16.214444
2555,1,10626.916349438,2022-06-13 23:04:16.215101
2556,1,10626.916970773,2022-06-13 23:04:16.215722
2557,1,10626.91760242,2022-06-13 23:04:16.216354
2558,1,10626.91825242,2022-06-13 23:04:16.217004
2559,1,10626.91889364,2022-06-13 23:04:16.217645
2560,1,10626.919501033,2022-06-13 23:04:16.218252
2561,1,10626.920129261,2022-06-13 23:04:16.218881
2562,1,10626.920782853,2022-06-13 23:04:16.219534
2563,1,10626.921394386,2022-06-13 23:04:16.220146
2564,1,10626.931530915,2022-06-13 23:04:16.230284
2565,1,10626.9324329,2022-06-13 23:04:16.231188
2566,1,10626.933323281,2022-06-13 23:04:16.232077
2567,1,10626.933987508,2022-06-13 23:04:16.232740
2568,1,10626.934723251,2022-06-13 23:04:16.233475
2569,1,10626.935328979,2022-06-13 23:04:16.234081
2570,1,10626.935995856,2022-06-13 23:04:16.234748
2571,1,10626.936635613,2022-06-13 23:04:16.235388
2572,1,10626.937311932,2022-06-13 23:04:16.236064
2573,1,10626.937949405,2022-06-13 23:04:16.236701
2574,1,10626.938579607,2022-06-13 23:04:16.237331
2575,1,10626.948147156,2022-06-13 23:04:16.246900
2576,1,10626.948970686,2022-06-13 23:04:16.247723
2577,1,10626.949676462,2022-06-13 23:04:16.248432
2578,1,10626.950346356,2022-06-13 23:04:16.249100
2579,1,10626.950974518,2022-06-13 23:04:16.249727
2580,1,10626.95159205,2022-06-13 23:04:16.250344
2581,1,10626.952197782,2022-06-13 23:04:16.250950
2582,1,10626.952874931,2022-06-13 23:04:16.251627
2583,1,10626.953499875,2022-06-13 23:04:16.252252
2584,1,10626.954107349,2022-06-13 23:04:16.252860
2585,1,10626.95475398,2022-06-13 23:04:16.253506
2586,1,10626.964866367,2022-06-13 23:04:16.263621
2587,1,10626.96562681,2022-06-13 23:04:16.264380
2588,1,10626.966306623,2022-06-13 23:04:16.265060
2589,1,10626.96690811,2022-06-13 23:04:16.265661
2590,1,10626.967567088,2022-06-13 23:04:16.266320
2591,1,10626.968150785,2022-06-13 23:04:16.266903
2592,1,10626.968743683,2022-06-13 23:04:16.267496
2593,1,10626.969376282,2022-06-13 23:04:16.268129
2594,1,10626.969971475,2022-06-13 23:04:16.268724
2595,1,10626.970625735,2022-06-13 23:04:16.269378
2596,1,10626.971262243,2022-06-13 23:04:16.270015
2597,1,10626.981554476,2022-06-13 23:04:16.280308
2598,1,10626.982338476,2022-06-13 23:04:16.281092
2599,1,10626.983024089,2022-06-13 23:04:16.281777
2600,1,10626.983627286,2022-06-13 23:04:16.282380
2601,1,10626.984260862,2022-06-13 23:04:16.283014
2602,1,10626.984897166,2022-06-13 23:04:16.283650
2603,1,10626.985548595,2022-06-13 23:04:16.284302
2604,1,10626.986226043,2022-06-13 23:04:16.284979
2605,1,10626.986855563,2022-06-13 23:04:16.285608
2606,1,10626.987488563,2022-06-13 23:04:16.286241
2607,1,10626.988082531,2022-06-13 23:04:16.286835
2608,1,10626.998566793,2022-06-13 23:04:16.297322
2609,1,10626.999347002,2022-06-13 23:04:16.298102
2610,1,10627.000008093,2022-06-13 23:04:16.298765
2611,1,10627.000711898,2022-06-13 23:04:16.299468
2612,1,10627.00135517,2022-06-13 23:04:16.300109
2613,1,10627.002040167,2022-06-13 23:04:16.300794
2614,1,10627.002650089,2022-06-13 23:04:16.301403
2615,1,10627.003275406,2022-06-13 23:04:16.302029
2616,1,10627.003912136,2022-06-13 23:04:16.302666
2617,1,10627.00453648,2022-06-13 23:04:16.303290
2618,1,10627.005159615,2022-06-13 23:04:16.303913
2619,1,10627.014993971,2022-06-13 23:04:16.313750
2620,1,10627.015741918,2022-06-13 23:04:16.314497
2621,1,10627.016332400999,2022-06-13 23:04:16.315086
2622,1,10627.01691818,2022-06-13 23:04:16.315673
2623,1,10627.017567087,2022-06-13 23:04:16.316322
2624,1,10627.018182036,2022-06-13 23:04:16.316936
2625,1,10627.018817016,2022-06-13 23:04:16.317571
2626,1,10627.019457371,2022-06-13 23:04:16.318211
2627,1,10627.020090339,2022-06-13 23:04:16.318845
2628,1,10627.020723798,2022-06-13 23:04:16.319478
2629,1,10627.021354978,2022-06-13 23:04:16.320110
2630,1,10627.031394409,2022-06-13 23:04:16.330150
2631,1,10627.032156115,2022-06-13 23:04:16.330911
2632,1,10627.03275664,2022-06-13 23:04:16.331512
2633,1,10627.033423837,2022-06-13 23:04:16.332178
2634,1,10627.034046565,2022-06-13 23:04:16.332801
2635,1,10627.034674248,2022-06-13 23:04:16.333429
2636,1,10627.035310755,2022-06-13 23:04:16.334065
2637,1,10627.035968289,2022-06-13 23:04:16.334723
2638,1,10627.036581811,2022-06-13 23:04:16.335336
2639,1,10627.037218766,2022-06-13 23:04:16.335974
2640,1,10627.037865963,2022-06-13 23:04:16.336621
2641,1,10627.048324156,2022-06-13 23:04:16.347080
2642,1,10627.049025205,2022-06-13 23:04:16.347782
2643,1,10627.049633042,2022-06-13 23:04:16.348388
2644,1,10627.050263918,2022-06-13 23:04:16.349019
2645,1,10627.050882221,2022-06-13 23:04:16.349638
2646,1,10627.051547522,2022-06-13 23:04:16.350302
2647,1,10627.052177953,2022-06-13 23:04:16.350933
2648,1,10627.052850809,2022-06-13 23:04:16.351606
2649,1,10627.053491042,2022-06-13 23:04:16.352247
2650,1,10627.054140378,2022-06-13 23:04:16.352896
2651,1,10627.054773773,2022-06-13 23:04:16.353531
2652,1,10627.065252369,2022-06-13 23:04:16.364010
2653,1,10627.066103729,2022-06-13 23:04:16.364861
2654,1,10627.066777297,2022-06-13 23:04:16.365534
2655,1,10627.067449875,2022-06-13 23:04:16.366208
2656,1,10627.06809946,2022-06-13 23:04:16.366858
2657,1,10627.068814516,2022-06-13 23:04:16.367574
2658,1,10627.069516557,2022-06-13 23:04:16.368305
2659,1,10627.070309248,2022-06-13 23:04:16.369067
2660,1,10627.070970167,2022-06-13 23:04:16.369728
2661,1,10627.0716703,2022-06-13 23:04:16.370429
2662,1,10627.072371395,2022-06-13 23:04:16.371130
2663,1,10627.081475036,2022-06-13 23:04:16.380232
2664,1,10627.082275528,2022-06-13 23:04:16.381091
2665,1,10627.082972142,2022-06-13 23:04:16.381730
2666,1,10627.08361156,2022-06-13 23:04:16.382369
2667,1,10627.084241037,2022-06-13 23:04:16.382999
2668,1,10627.084877372,2022-06-13 23:04:16.383636
2669,1,10627.085509847,2022-06-13 23:04:16.384268
2670,1,10627.086137535,2022-06-13 23:04:16.384895
2671,1,10627.086805221,2022-06-13 23:04:16.385564
2672,1,10627.087455451,2022-06-13 23:04:16.386212
2673,1,10627.088043975,2022-06-13 23:04:16.386800
2674,1,10627.098332802,2022-06-13 23:04:16.397091
2675,1,10627.099139076,2022-06-13 23:04:16.397897
2676,1,10627.099829179,2022-06-13 23:04:16.398588
2677,1,10627.100517956,2022-06-13 23:04:16.399277
2678,1,10627.10117257,2022-06-13 23:04:16.399930
2679,1,10627.101808058,2022-06-13 23:04:16.400565
2680,1,10627.102472495,2022-06-13 23:04:16.401230
2681,1,10627.103115782,2022-06-13 23:04:16.401873
2682,1,10627.103905362,2022-06-13 23:04:16.402663
2683,1,10627.104544689,2022-06-13 23:04:16.403302
2684,1,10627.105180399,2022-06-13 23:04:16.403938
2685,1,10627.114724139,2022-06-13 23:04:16.413482
2686,1,10627.11553073,2022-06-13 23:04:16.414290
2687,1,10627.11619988,2022-06-13 23:04:16.414959
2688,1,10627.116881155,2022-06-13 23:04:16.415640
2689,1,10627.117584195,2022-06-13 23:04:16.416343
2690,1,10627.11824396,2022-06-13 23:04:16.417004
2691,1,10627.118895381,2022-06-13 23:04:16.417653
2692,1,10627.119538646,2022-06-13 23:04:16.418296
2693,1,10627.120188563,2022-06-13 23:04:16.418947
2694,1,10627.120872498,2022-06-13 23:04:16.419632
2695,1,10627.121747,2022-06-13 23:04:16.420507
2696,1,10627.131492037,2022-06-13 23:04:16.430251
2697,1,10627.132283153,2022-06-13 23:04:16.431044
