,audio_status,audio_status_time,audio_status_realtime,audio_status_globaltime
0,1,178189.7235485,11:16:57:113097,0.7615141000424046
1,1,178189.7264693,11:16:42:117536,0.7643241000187118
2,1,178189.7283674,11:16:42:119505,0.7662400000263005
3,1,178189.7303704,11:16:42:121516,0.7682387000240851
4,1,178189.7323652,11:16:42:123482,0.7702384000003804
5,1,178189.7343438,11:16:42:125475,0.7722235000110231
6,1,178189.7363151,11:16:42:127471,0.7741842000104953
7,1,178189.7373373,11:16:42:128472,0.7752048000111245
8,1,178189.7394366,11:16:42:130624,0.7773044000205118
9,1,178189.7405786,11:16:42:131769,0.7784452000050806
10,1,178189.7415898,11:16:42:132782,0.7794559000176378
11,1,178189.7434247,11:16:42:134616,0.781290800019633
12,1,178189.7656883,11:16:42:156618,0.8035431000171229
13,1,178189.766535,11:16:42:157640,0.804423300025519
14,1,178189.7684865,11:16:42:159613,0.8063605000206735
15,1,178189.7704809,11:16:42:161605,0.8083803000045009
16,1,178189.772498,11:16:42:163598,0.8104005000204779
17,1,178189.7744602,11:16:42:165593,0.8123399000032805
18,1,178189.776472,11:16:42:167590,0.8143513000104576
19,1,178189.7784743,11:16:42:169584,0.8163549000164494
20,1,178189.7804679,11:16:42:171579,0.8183484000037424
21,1,178189.7824704,11:16:42:173600,0.8203448000131175
22,1,178189.7844761,11:16:42:175599,0.8223544000065885
23,1,178189.8539464,11:16:42:244935,0.8918012000212912
24,1,178189.855006,11:16:42:246152,0.892887400026666
25,1,178189.8561782,11:16:42:247321,0.8940603000228293
26,1,178189.857177,11:16:42:248321,0.8950598000083119
27,1,178189.8581291,11:16:42:249322,0.8959954000019934
28,1,178189.8601524,11:16:42:251317,0.8980320000264328
29,1,178189.861177,11:16:42:252321,0.8990590000175871
30,1,178189.8631024,11:16:42:254295,0.900968500005547
31,1,178189.8651539,11:16:42:256297,0.9030362000048626
32,1,178189.867095,11:16:42:258163,0.9049879000231158
33,1,178189.8689397,11:16:42:260116,0.9068099000141956
34,1,178189.9567854,11:16:42:347797,0.9946402000205126
35,1,178189.9578459,11:16:42:348955,0.9957272000028752
36,1,178189.958817,11:16:42:349962,0.9966832000063732
37,1,178189.9608148,11:16:42:352007,0.9986820000049192
38,1,178189.9620378,11:16:42:353183,0.9999199000012595
39,1,178189.9638539,11:16:42:355002,1.0017358000040986
40,1,178189.965015,11:16:42:356174,1.0028908000094816
41,1,178189.9668852,11:16:42:358035,1.004771800013259
42,1,178189.9689686,11:16:42:360150,1.006839800014859
43,1,178189.9700121,11:16:42:361157,1.0078949000162538
44,1,178189.9710226,11:16:42:362167,1.0089054000272881
45,1,178190.056658,11:16:42:447690,1.0945127000159118
46,1,178190.0577542,11:16:42:448901,1.0956363000150304
47,1,178190.0589342,11:16:42:450080,1.0968169000116177
48,1,178190.0609205,11:16:42:452068,1.0988024000253063
49,1,178190.0619442,11:16:42:453069,1.099826200021198
50,1,178190.0637024,11:16:42:454895,1.101569600024959
51,1,178190.0648706,11:16:42:456065,1.1027365000045393
52,1,178190.0667774,11:16:42:457916,1.1046721000166144
53,1,178190.0679606,11:16:42:459045,1.105843299999833
54,1,178190.0698399,11:16:42:461034,1.1077064000128303
55,1,178190.0708923,11:16:42:462037,1.108774500025902
56,1,178190.1571335,11:16:42:548157,1.1949883000052068
57,1,178190.158217,11:16:42:549314,1.196098800020991
58,1,178190.1591741,11:16:42:550357,1.1970510000246577
59,1,178190.1602049,11:16:42:551390,1.1980720999999903
60,1,178190.1613267,11:16:42:552522,1.1991927000053693
61,1,178190.1623812,11:16:42:553529,1.200262800004566
62,1,178190.1633911,11:16:42:554535,1.201264400006039
63,1,178190.1653319,11:16:42:556524,1.203199300012784
64,1,178190.1672432,11:16:42:558373,1.205123400024604
65,1,178190.1684317,11:16:42:559581,1.206313600006979
66,1,178190.1696029,11:16:42:560751,1.2074854000238702
67,1,178190.256765,11:16:42:647814,1.294619700027397
68,1,178190.2578838,11:16:42:649032,1.2957655000209343
69,1,178190.2590647,11:16:42:650213,1.2969470000243746
70,1,178190.2610574,11:16:42:652206,1.298939900007099
71,1,178190.2630217,11:16:42:654219,1.3008880000270437
72,1,178190.2650198,11:16:42:656196,1.3028923000092618
73,1,178190.2669352,11:16:42:658049,1.3048386000155006
74,1,178190.2680302,11:16:42:659177,1.3059115000069141
75,1,178190.2699671,11:16:42:661164,1.3078332000004593
76,1,178190.2710305,11:16:42:662177,1.308913200016832
77,1,178190.2730086,11:16:42:664158,1.3108906000270508
78,1,178190.3570741,11:16:42:748237,1.394937500008382
79,1,178190.3582893,11:16:42:749384,1.3961710000003222
80,1,178190.3601662,11:16:42:751266,1.3980571000138298
81,1,178190.3620729,11:16:42:753218,1.3999455000157468
82,1,178190.3640756,11:16:42:755224,1.4019504000025336
83,1,178190.3650868,11:16:42:756277,1.4029528000100981
84,1,178190.3661119,11:16:42:757308,1.4039787000219803
85,1,178190.3682895,11:16:42:759446,1.4061702000035439
86,1,178190.3702303,11:16:42:761428,1.408096300001489
87,1,178190.371235,11:16:42:762430,1.4091017000027932
88,1,178190.3732361,11:16:42:764426,1.411107100022491
89,1,178190.4566925,11:16:42:847693,1.494547300011618
90,1,178190.4576384,11:16:42:848728,1.4955206000013277
91,1,178190.4587086,11:16:42:849906,1.4965748000249732
92,1,178190.4599251,11:16:42:851074,1.497807300009299
93,1,178190.4619171,11:16:42:853067,1.499798600008944
