,flip_time
0,0.016684075999364723
1,0.008320468001329573
2,0.008543253999960143
3,0.008529194999937317
4,0.009441480000532465
5,0.009408755000549718
6,0.009643489998779842
7,0.0093991180001467
8,0.009901757000989164
9,0.008971856999778538
10,0.009221815000273637
11,0.009779112000614987
12,0.008076828999037389
13,0.00952735600003507
14,0.009149977000561194
15,0.009370435000164434
16,0.009624868000173592
17,0.010069261999888113
18,0.00847550499929639
19,0.00931651700011571
20,0.009494711999650463
21,0.00965209700007108
22,0.009660601999712526
23,0.009666734000347788
24,0.009425229000044055
25,0.009380923000207986
26,0.009599662998880376
27,0.009347056000478915
28,0.009482441999352886
29,0.009778800998901716
30,0.008873744000084116
31,0.009234175000528921
32,0.009529119999569957
33,0.009960019000573084
34,0.015102287999980035
35,0.016346264999810955
36,0.00941480600158684
37,0.009427971999684814
38,0.009478785001192591
39,0.009318047999840928
40,0.009307664000516525
41,0.009436518999791588
42,0.010036187999503454
43,0.00993964400004188
44,0.009688155998446746
45,0.009303875000114203
46,0.009353598001325736
47,0.009217679000357748
48,0.009428127999854041
49,0.009182489999147947
50,0.009651506999944104
51,0.009664662000432145
52,0.00969622199954756
53,0.009255475999452756
54,0.0089300710005773
55,0.009641803999329568
56,0.009638280000217492
57,0.009795517999009462
58,0.009970826000426314
59,0.009477221999986796
60,0.009625422000681283
61,0.0100098920011078
62,0.00923343500107876
63,0.009534202001304948
64,0.009093368000321789
65,0.008859105999363237
66,0.009401190998687525
67,0.008929748000809923
68,0.009359861998746055
69,0.00917163199846982
70,0.008890607001376338
71,0.009255238001060206
72,0.014313971001683967
73,0.00874341300004744
74,0.00934670999959053
75,0.009284125999329262
76,0.009401859999343287
77,0.009727713999382104
78,0.00898527500066848
79,0.008776443000897416
80,0.009482985000431654
81,0.00964878600098018
82,0.008501123000314692
83,0.009022920999996131
84,0.009365951000290806
85,0.00899877800111426
86,0.00930651700036833
87,0.00923681299900636
88,0.00878856900089886
89,0.009057675999429193
90,0.009204277999742771
91,0.009381051000673324
92,0.009086308000405552
93,0.00938660800056823
94,0.009442430000490276
95,0.009926151999025024
96,0.009793089999220683
97,0.009547470999677898
98,0.00980954500118969
99,0.009850414999164059
100,0.009637229000873049
101,0.009675040000729496
102,0.009561474000292947
103,0.00972749299944553
104,0.009931597998729558
105,0.010428682000565459
106,0.009530879999147146
107,0.009283231000154046
108,0.009422343999176519
109,0.0435649029986962
110,0.009422892000657157
111,0.009934841998983757
112,0.009855184000116424
113,0.010291284001141321
114,0.009766339000634616
115,0.0097121340004378
116,0.009881713998765917
117,0.009232319000147982
118,0.010082108999995398
119,0.00994335100040189
120,0.009938500999851385
121,0.010146957998586004
122,0.010075600001073326
123,0.009906279999995604
124,0.010275938000631868
125,0.010095136000018101
126,0.009515551000731648
127,0.009940391000782256
128,0.009853760999249062
129,0.009943465000105789
130,0.009416143999260385
131,0.009773494000910432
132,0.009870971000054851
133,0.00977627899919753
134,0.00953585900060716
135,0.009628890000385582
136,0.009488607000093907
137,0.009660793000875856
138,0.009889162000035867
139,0.00949237299937522
140,0.009140429001490702
141,0.009985388000131934
142,0.009444346000236692
143,0.009307381998951314
144,0.009663205999459024
145,0.009085312998649897
146,0.015402125998662086
147,0.014886097000271548
148,0.009726484999191598
149,0.009771582999746897
150,0.010024346998761757
151,0.010258647998853121
152,0.01045294899995497
153,0.009796132000701618
154,0.009149568000793806
155,0.010148295999897528
156,0.00987537399851135
157,0.01021769999897515
158,0.010152006001590053
159,0.009495608999714023
160,0.01009933899877069
161,0.00993575999927998
162,0.00986409500001173
163,0.009904295000524144
164,0.010075120999317733
165,0.010129320000487496
166,0.0093844650000392
167,0.010165686999243917
168,0.010220031999779167
169,0.01000974400085397
170,0.010214715999609325
171,0.010424439000416896
172,0.00990478899984737
173,0.010082308999699308
174,0.010166557998672943
175,0.010225227999399067
176,0.010124559001269517
177,0.010130419999768492
178,0.010082355000122334
179,0.010051174000182073
180,0.01027400700149883
181,0.010098214999743504
182,0.010211410999545478
183,0.009956059999240097
184,0.012567511999804992
185,0.00914053800079273
186,0.009483378000368248
187,0.010050287999547436
188,0.0097974210002576
189,0.009748303999003838
190,0.009686123999927077
191,0.009787749000679469
192,0.009881367999696522
193,0.009639455000069574
194,0.009871349999230006
195,0.009799470999496407
196,0.010350253000069642
197,0.009517530001176056
198,0.009527280999463983
199,0.00982553299945721
200,0.00970802599840681
201,0.009359825000501587
202,0.0097021860001405
203,0.009138919000179158
204,0.009558194000419462
205,0.00943423500029894
206,0.00963424300061888
207,0.00947583100060001
208,0.00955235299988999
209,0.009972375999495853
210,0.009512227999948664
211,0.01030468099997961
212,0.009898059000988724
213,0.010456496000188054
214,0.010063215999252861
215,0.009113514999626204
216,0.010213113000645535
217,0.010130829999980051
218,0.00974060899898177
219,0.009593029000825481
220,0.009716953998577083
221,0.0152620669996395
222,0.020120336001127725
223,0.00942071800091071
224,0.010037181000370765
225,0.009737682999912067
226,0.009713306000776356
227,0.009848169000179041
228,0.009775369999260874
229,0.009399753000252531
230,0.009891762998449849
231,0.00991847400109691
232,0.009314287000961485
233,0.009749041999384644
234,0.009533348000331898
235,0.009570044001520728
236,0.009948478998921928
237,0.009687476998806233
238,0.008199720999982674
239,0.009070517000509426
240,0.009048701998835895
241,0.009425854001165135
242,0.00880811199931486
243,0.009108437998293084
244,0.008784214000115753
245,0.009242525000445312
246,0.009275176000301144
247,0.008295423000163282
